type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,44.0,0,468,1,"(0, 1)",022,230.0,4,"(4, 5)",common
task,45.0,0,108,1,"(1, 0)",022,219.0,4,"(4, 5)",common
task,46.0,1,356,0,"(1, 0)",022,132.0,2,"(3, 2)",common
task,47.0,1,364,1,"(1, 0)",022,207.0,4,"(4, 5)",common
task,48.0,1,405,1,"(0, 1)",022,560.0,3,"(3, 2)",rare
task,49.0,0,251,0,"(0, 1)",022,306.0,4,"(5, 4)",rare
task,50.0,1,358,1,"(0, 1)",022,315.0,3,"(2, 3)",rare
task,51.0,0,346,0,"(0, 1)",022,244.0,5,"(5, 4)",rare
task,52.0,0,391,1,"(0, 1)",022,523.0,5,"(5, 4)",common
task,53.0,0,531,0,"(0, 1)",022,333.0,2,"(3, 2)",common
task,54.0,0,704,1,"(0, 1)",022,31.0,4,"(5, 4)",common
task,55.0,1,370,0,"(0, 1)",022,301.0,4,"(5, 4)",rare
task,56.0,1,305,1,"(0, 1)",022,293.0,3,"(3, 2)",rare
task,57.0,0,384,1,"(0, 1)",022,198.0,4,"(5, 4)",common
task,58.0,0,288,1,"(1, 0)",022,301.0,4,"(4, 5)",common
task,59.0,0,294,0,"(1, 0)",022,140.0,2,"(2, 3)",common
task,60.0,1,299,0,"(0, 1)",022,285.0,3,"(2, 3)",common
task,61.0,1,382,0,"(1, 0)",022,752.0,2,"(3, 2)",common
task,62.0,0,541,0,"(0, 1)",022,536.0,3,"(2, 3)",common
task,63.0,0,286,1,"(0, 1)",022,298.0,4,"(5, 4)",common
task,64.0,1,287,0,"(1, 0)",022,352.0,3,"(3, 2)",common
task,65.0,0,335,1,"(1, 0)",022,287.0,5,"(4, 5)",common
task,66.0,0,313,1,"(0, 1)",022,332.0,5,"(5, 4)",common
task,67.0,1,436,0,"(1, 0)",022,11.0,2,"(2, 3)",common
task,68.0,1,381,1,"(0, 1)",022,298.0,3,"(2, 3)",rare
task,69.0,0,314,1,"(1, 0)",022,302.0,4,"(4, 5)",common
task,70.0,0,287,0,"(0, 1)",022,294.0,2,"(3, 2)",common
task,71.0,0,404,1,"(1, 0)",022,333.0,4,"(4, 5)",common
task,72.0,0,304,1,"(0, 1)",022,324.0,2,"(3, 2)",rare
task,73.0,0,305,0,"(1, 0)",022,354.0,3,"(3, 2)",common
task,74.0,0,357,1,"(1, 0)",022,297.0,5,"(4, 5)",common
task,75.0,1,270,0,"(1, 0)",022,294.0,2,"(3, 2)",common
task,76.0,1,349,0,"(0, 1)",022,330.0,5,"(5, 4)",rare
task,77.0,1,80,0,"(0, 1)",022,992.0,4,"(4, 5)",rare
task,78.0,0,495,1,"(0, 1)",022,675.0,2,"(3, 2)",rare
task,79.0,0,609,0,"(0, 1)",022,547.0,4,"(4, 5)",rare
task,80.0,0,509,0,"(1, 0)",022,427.0,2,"(3, 2)",common
task,81.0,0,384,0,"(0, 1)",022,345.0,2,"(3, 2)",common
task,82.0,1,359,0,"(0, 1)",022,388.0,5,"(5, 4)",rare
task,83.0,0,592,1,"(1, 0)",022,387.0,4,"(5, 4)",common
task,84.0,1,289,1,"(0, 1)",022,319.0,5,"(4, 5)",common
task,85.0,1,437,0,"(0, 1)",022,373.0,2,"(2, 3)",common
task,86.0,0,648,1,"(0, 1)",022,294.0,2,"(2, 3)",rare
task,87.0,0,399,0,"(0, 1)",022,336.0,4,"(5, 4)",rare
task,88.0,0,349,0,"(0, 1)",022,306.0,5,"(5, 4)",rare
task,89.0,0,322,0,"(1, 0)",022,365.0,2,"(3, 2)",common
task,90.0,0,441,1,"(1, 0)",022,331.0,3,"(2, 3)",rare
task,91.0,1,344,0,"(1, 0)",022,311.0,3,"(2, 3)",common
task,92.0,1,521,0,"(1, 0)",022,324.0,2,"(2, 3)",common
task,93.0,1,460,1,"(1, 0)",022,332.0,4,"(5, 4)",common
task,94.0,1,330,0,"(0, 1)",022,376.0,3,"(3, 2)",common
task,95.0,1,591,1,"(1, 0)",022,306.0,5,"(4, 5)",common
task,96.0,0,327,0,"(1, 0)",022,446.0,2,"(2, 3)",common
task,97.0,0,291,1,"(0, 1)",022,407.0,4,"(5, 4)",common
task,98.0,1,323,0,"(0, 1)",022,342.0,3,"(3, 2)",common
task,99.0,0,333,1,"(0, 1)",022,394.0,4,"(5, 4)",common
task,100.0,0,414,1,"(1, 0)",022,292.0,3,"(2, 3)",rare
task,101.0,0,358,0,"(1, 0)",022,1068.0,3,"(3, 2)",common
task,102.0,1,400,1,"(1, 0)",022,435.0,4,"(4, 5)",common
task,103.0,0,576,1,"(0, 1)",022,563.0,4,"(5, 4)",common
task,104.0,1,444,0,"(0, 1)",022,358.0,4,"(5, 4)",rare
task,105.0,0,332,0,"(1, 0)",022,379.0,2,"(2, 3)",common
task,106.0,1,600,0,"(0, 1)",022,528.0,2,"(2, 3)",common
task,107.0,0,381,1,"(1, 0)",022,294.0,5,"(4, 5)",common
task,108.0,1,435,1,"(1, 0)",022,317.0,4,"(5, 4)",common
task,109.0,0,268,1,"(0, 1)",022,347.0,4,"(4, 5)",common
task,110.0,0,796,0,"(0, 1)",022,416.0,2,"(3, 2)",common
task,111.0,1,376,1,"(0, 1)",022,454.0,2,"(2, 3)",rare
task,112.0,0,573,1,"(1, 0)",022,325.0,5,"(5, 4)",common
task,113.0,0,601,1,"(1, 0)",022,302.0,2,"(3, 2)",rare
task,114.0,0,336,1,"(1, 0)",022,361.0,2,"(2, 3)",rare
task,115.0,0,329,1,"(0, 1)",022,544.0,3,"(2, 3)",rare
task,116.0,1,347,1,"(0, 1)",022,339.0,4,"(4, 5)",common
task,117.0,1,322,0,"(0, 1)",022,392.0,2,"(3, 2)",common
task,118.0,0,543,1,"(1, 0)",022,320.0,5,"(5, 4)",common
task,119.0,1,301,0,"(1, 0)",022,349.0,2,"(3, 2)",common
task,120.0,1,522,1,"(1, 0)",022,365.0,5,"(4, 5)",common
task,121.0,0,446,0,"(0, 1)",022,466.0,4,"(5, 4)",rare
task,122.0,0,325,0,"(0, 1)",022,338.0,3,"(3, 2)",common
task,123.0,0,344,0,"(1, 0)",022,282.0,3,"(2, 3)",common
task,124.0,1,369,1,"(0, 1)",022,261.0,3,"(3, 2)",rare
task,125.0,0,407,0,"(0, 1)",022,296.0,3,"(2, 3)",common
task,126.0,0,496,1,"(1, 0)",022,277.0,4,"(4, 5)",common
task,127.0,0,386,0,"(1, 0)",022,267.0,5,"(4, 5)",rare
task,128.0,1,383,0,"(0, 1)",022,252.0,4,"(5, 4)",rare
task,129.0,1,543,1,"(1, 0)",022,320.0,4,"(4, 5)",common
task,130.0,1,279,1,"(0, 1)",022,447.0,5,"(4, 5)",common
task,131.0,1,431,1,"(0, 1)",022,358.0,5,"(5, 4)",common
task,132.0,1,465,0,"(1, 0)",022,512.0,5,"(5, 4)",rare
task,133.0,1,573,1,"(0, 1)",022,318.0,3,"(3, 2)",rare
task,134.0,0,609,1,"(0, 1)",022,593.0,5,"(4, 5)",common
task,135.0,0,292,0,"(0, 1)",022,471.0,2,"(3, 2)",common
task,136.0,1,273,1,"(1, 0)",022,355.0,3,"(3, 2)",rare
task,137.0,0,702,0,"(1, 0)",022,669.0,3,"(2, 3)",common
task,138.0,0,350,0,"(0, 1)",022,326.0,3,"(3, 2)",common
task,139.0,1,311,1,"(1, 0)",022,316.0,2,"(3, 2)",rare
task,140.0,1,320,1,"(1, 0)",022,386.0,5,"(5, 4)",common
task,141.0,0,295,0,"(0, 1)",022,301.0,5,"(4, 5)",rare
task,142.0,1,273,1,"(0, 1)",022,258.0,4,"(5, 4)",common
task,143.0,0,402,0,"(1, 0)",022,392.0,2,"(2, 3)",common
task,144.0,0,416,1,"(1, 0)",022,412.0,4,"(5, 4)",common
task,145.0,0,318,1,"(1, 0)",022,297.0,2,"(2, 3)",rare
task,146.0,0,383,0,"(1, 0)",022,107.0,4,"(5, 4)",rare
task,147.0,0,424,0,"(1, 0)",022,591.0,5,"(5, 4)",rare
task,148.0,0,368,1,"(0, 1)",022,282.0,2,"(3, 2)",rare
task,149.0,0,342,0,"(1, 0)",022,303.0,4,"(4, 5)",rare
task,150.0,1,390,1,"(1, 0)",022,464.0,4,"(5, 4)",common
task,151.0,1,368,0,"(0, 1)",022,324.0,3,"(3, 2)",common
task,152.0,1,410,1,"(1, 0)",022,157.0,4,"(5, 4)",common
task,153.0,0,281,0,"(0, 1)",022,275.0,3,"(3, 2)",common
task,154.0,0,482,1,"(0, 1)",022,119.0,5,"(4, 5)",common
task,155.0,0,403,1,"(0, 1)",022,272.0,3,"(3, 2)",rare
task,156.0,1,344,1,"(0, 1)",022,106.0,4,"(5, 4)",common
task,157.0,1,486,0,"(1, 0)",022,563.0,5,"(5, 4)",rare
task,158.0,1,1076,1,"(1, 0)",022,294.0,5,"(4, 5)",common
task,159.0,0,427,1,"(1, 0)",022,282.0,4,"(4, 5)",common
task,160.0,0,755,0,"(1, 0)",022,324.0,5,"(5, 4)",rare
task,161.0,1,384,1,"(0, 1)",022,294.0,3,"(2, 3)",rare
task,162.0,1,334,1,"(0, 1)",022,302.0,5,"(5, 4)",common
task,163.0,1,394,1,"(0, 1)",022,61.0,4,"(5, 4)",common
task,164.0,0,327,1,"(0, 1)",022,276.0,4,"(4, 5)",common
task,165.0,1,311,1,"(1, 0)",022,267.0,2,"(2, 3)",rare
task,166.0,1,404,0,"(0, 1)",022,296.0,4,"(5, 4)",rare
task,167.0,1,371,1,"(1, 0)",022,284.0,5,"(5, 4)",common
task,168.0,1,318,1,"(1, 0)",022,365.0,3,"(2, 3)",rare
task,169.0,0,362,0,"(0, 1)",022,295.0,3,"(3, 2)",common
task,170.0,1,349,0,"(1, 0)",022,182.0,2,"(3, 2)",common
task,171.0,0,300,1,"(0, 1)",022,207.0,3,"(3, 2)",rare
task,172.0,0,379,1,"(0, 1)",022,270.0,5,"(4, 5)",common
task,173.0,0,405,1,"(1, 0)",022,290.0,4,"(4, 5)",common
task,174.0,1,331,0,"(1, 0)",022,258.0,2,"(2, 3)",common
task,175.0,0,351,0,"(1, 0)",022,106.0,5,"(5, 4)",rare
task,176.0,1,324,0,"(0, 1)",022,363.0,2,"(3, 2)",common
task,177.0,1,405,0,"(0, 1)",022,317.0,5,"(5, 4)",rare
task,178.0,0,571,1,"(1, 0)",022,328.0,5,"(4, 5)",common
task,179.0,1,377,0,"(0, 1)",022,305.0,2,"(3, 2)",common
task,180.0,0,361,0,"(1, 0)",022,309.0,3,"(3, 2)",common
task,181.0,1,388,0,"(1, 0)",022,304.0,2,"(3, 2)",common
task,182.0,1,376,0,"(1, 0)",022,80.0,5,"(5, 4)",rare
task,183.0,0,422,1,"(1, 0)",022,377.0,5,"(4, 5)",common
task,184.0,0,579,0,"(0, 1)",022,549.0,5,"(4, 5)",rare
task,185.0,1,399,0,"(1, 0)",022,319.0,5,"(5, 4)",rare
task,186.0,0,460,0,"(0, 1)",022,297.0,2,"(3, 2)",common
task,187.0,0,470,0,"(1, 0)",022,462.0,5,"(4, 5)",rare
task,188.0,0,321,0,"(0, 1)",022,369.0,4,"(4, 5)",rare
task,189.0,0,347,0,"(1, 0)",022,363.0,2,"(3, 2)",common
task,190.0,1,303,1,"(0, 1)",022,325.0,3,"(2, 3)",rare
task,191.0,1,301,0,"(1, 0)",022,133.0,2,"(2, 3)",common
task,192.0,0,1005,0,"(0, 1)",022,91.0,4,"(5, 4)",rare
task,193.0,1,702,1,"(1, 0)",022,295.0,5,"(5, 4)",common
task,194.0,0,355,1,"(1, 0)",022,93.0,4,"(5, 4)",common
task,195.0,0,377,1,"(1, 0)",022,233.0,3,"(2, 3)",rare
task,196.0,0,308,1,"(1, 0)",022,282.0,5,"(4, 5)",common
task,197.0,0,299,0,"(0, 1)",022,297.0,5,"(5, 4)",rare
task,198.0,1,346,0,"(1, 0)",022,301.0,3,"(2, 3)",common
task,199.0,0,298,1,"(0, 1)",022,204.0,4,"(4, 5)",common
