type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,179.0,0,397.0,1,"(1, 0)",013,318.0,4,"(5, 4)",common
task,180.0,1,487.0,0,"(0, 1)",013,467.0,3,"(3, 2)",common
task,181.0,0,350.0,0,"(0, 1)",013,415.0,3,"(3, 2)",common
task,182.0,0,648.0,1,"(1, 0)",013,345.0,5,"(5, 4)",common
task,183.0,1,295.0,0,"(1, 0)",013,375.0,2,"(3, 2)",common
task,184.0,1,441.0,0,"(1, 0)",013,436.0,4,"(5, 4)",rare
task,185.0,0,314.0,0,"(1, 0)",013,548.0,4,"(5, 4)",rare
task,186.0,1,567.0,0,"(1, 0)",013,465.0,3,"(2, 3)",common
task,187.0,1,296.0,0,"(1, 0)",013,595.0,3,"(2, 3)",common
task,188.0,0,418.0,1,"(0, 1)",013,385.0,5,"(4, 5)",common
task,189.0,0,1012.0,1,"(0, 1)",013,477.0,5,"(4, 5)",common
task,190.0,0,533.0,1,"(1, 0)",013,361.0,5,"(5, 4)",common
task,191.0,0,379.0,0,"(0, 1)",013,363.0,3,"(2, 3)",common
task,192.0,1,323.0,0,"(1, 0)",013,300.0,3,"(2, 3)",common
task,193.0,0,660.0,0,"(1, 0)",013,355.0,4,"(5, 4)",rare
task,194.0,0,403.0,0,"(1, 0)",013,352.0,5,"(4, 5)",rare
task,195.0,0,329.0,0,"(1, 0)",013,165.0,3,"(3, 2)",common
task,196.0,0,292.0,0,"(0, 1)",013,282.0,2,"(3, 2)",common
task,197.0,0,518.0,1,"(1, 0)",013,160.0,4,"(4, 5)",common
task,198.0,1,470.0,1,"(0, 1)",013,190.0,2,"(3, 2)",rare
task,199.0,1,339.0,1,"(0, 1)",013,352.0,2,"(3, 2)",rare
