type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,73.0,1,426.0,1,"(0, 1)",016,626,4,"(4, 5)",common
task,74.0,1,418.0,1,"(0, 1)",016,441,5,"(5, 4)",common
task,75.0,0,406.0,0,"(0, 1)",016,378,3,"(2, 3)",common
task,76.0,1,463.0,0,"(0, 1)",016,585,3,"(2, 3)",common
task,77.0,0,369.0,0,"(1, 0)",016,571,5,"(4, 5)",rare
task,78.0,0,338.0,0,"(0, 1)",016,304,4,"(4, 5)",rare
task,79.0,0,523.0,1,"(1, 0)",016,435,5,"(5, 4)",common
task,80.0,0,472.0,0,"(1, 0)",016,436,3,"(2, 3)",common
task,81.0,0,476.0,1,"(1, 0)",016,391,4,"(4, 5)",common
task,82.0,0,329.0,0,"(1, 0)",016,526,3,"(2, 3)",common
task,83.0,1,423.0,0,"(0, 1)",016,268,3,"(3, 2)",common
task,84.0,0,403.0,0,"(0, 1)",016,625,4,"(5, 4)",rare
task,85.0,1,352.0,0,"(1, 0)",016,380,3,"(2, 3)",common
task,86.0,0,298.0,0,"(0, 1)",016,482,3,"(2, 3)",common
task,87.0,1,353.0,0,"(0, 1)",016,437,3,"(3, 2)",common
task,88.0,1,345.0,0,"(1, 0)",016,474,3,"(2, 3)",common
task,89.0,0,426.0,0,"(1, 0)",016,456,3,"(3, 2)",common
task,90.0,1,538.0,1,"(0, 1)",016,487,5,"(5, 4)",common
task,91.0,0,393.0,1,"(1, 0)",016,706,2,"(2, 3)",rare
task,92.0,0,474.0,1,"(0, 1)",016,650,3,"(2, 3)",rare
task,93.0,0,455.0,0,"(1, 0)",016,258,3,"(3, 2)",common
task,94.0,0,484.0,1,"(1, 0)",016,331,4,"(4, 5)",common
task,95.0,0,457.0,0,"(0, 1)",016,625,5,"(5, 4)",rare
task,96.0,1,592.0,1,"(1, 0)",016,456,5,"(4, 5)",common
task,97.0,0,485.0,1,"(0, 1)",016,594,5,"(5, 4)",common
task,98.0,1,541.0,1,"(1, 0)",016,403,3,"(3, 2)",rare
task,99.0,1,569.0,1,"(0, 1)",016,463,3,"(2, 3)",rare
task,100.0,0,319.0,1,"(1, 0)",016,528,4,"(5, 4)",common
task,101.0,1,542.0,0,"(1, 0)",016,364,2,"(2, 3)",common
task,102.0,1,605.0,1,"(1, 0)",016,398,3,"(3, 2)",rare
task,103.0,0,557.0,1,"(0, 1)",016,610,5,"(4, 5)",common
task,104.0,1,481.0,1,"(0, 1)",016,399,3,"(3, 2)",rare
task,105.0,0,512.0,1,"(1, 0)",016,445,5,"(5, 4)",common
task,106.0,1,516.0,1,"(0, 1)",016,625,5,"(4, 5)",common
task,107.0,0,579.0,1,"(0, 1)",016,394,3,"(3, 2)",rare
task,108.0,1,492.0,0,"(0, 1)",016,423,5,"(5, 4)",rare
task,109.0,0,415.0,0,"(1, 0)",016,449,2,"(2, 3)",common
task,110.0,1,381.0,0,"(0, 1)",016,493,3,"(3, 2)",common
task,111.0,1,520.0,0,"(1, 0)",016,599,4,"(5, 4)",rare
task,112.0,1,430.0,0,"(1, 0)",016,783,3,"(3, 2)",common
task,113.0,1,575.0,1,"(0, 1)",016,374,4,"(4, 5)",common
task,114.0,0,332.0,0,"(0, 1)",016,471,4,"(5, 4)",rare
task,115.0,1,537.0,1,"(0, 1)",016,686,5,"(4, 5)",common
task,116.0,1,395.0,1,"(1, 0)",016,759,4,"(5, 4)",common
task,117.0,0,584.0,1,"(1, 0)",016,516,5,"(4, 5)",common
task,118.0,1,390.0,0,"(0, 1)",016,483,2,"(3, 2)",common
task,119.0,1,402.0,0,"(1, 0)",016,451,2,"(2, 3)",common
task,120.0,1,410.0,0,"(1, 0)",016,579,3,"(3, 2)",common
task,121.0,1,263.0,1,"(1, 0)",016,472,5,"(5, 4)",common
task,122.0,1,396.0,0,"(1, 0)",016,618,3,"(3, 2)",common
task,123.0,1,469.0,0,"(0, 1)",016,549,5,"(5, 4)",rare
task,124.0,1,495.0,0,"(0, 1)",016,487,2,"(2, 3)",common
task,125.0,0,518.0,0,"(1, 0)",016,484,3,"(3, 2)",common
task,126.0,1,450.0,1,"(1, 0)",016,739,4,"(5, 4)",common
task,127.0,0,384.0,1,"(1, 0)",016,691,5,"(4, 5)",common
task,128.0,1,326.0,1,"(1, 0)",016,491,4,"(4, 5)",common
task,129.0,0,391.0,1,"(1, 0)",016,728,5,"(5, 4)",common
task,130.0,0,329.0,0,"(0, 1)",016,373,3,"(3, 2)",common
task,131.0,0,480.0,1,"(0, 1)",016,485,2,"(3, 2)",rare
task,132.0,0,408.0,1,"(0, 1)",016,647,5,"(5, 4)",common
task,133.0,1,485.0,1,"(1, 0)",016,396,4,"(5, 4)",common
task,134.0,0,347.0,1,"(1, 0)",016,441,3,"(2, 3)",rare
task,135.0,0,372.0,1,"(1, 0)",016,787,5,"(4, 5)",common
task,136.0,1,593.0,1,"(0, 1)",016,480,4,"(4, 5)",common
task,137.0,0,403.0,1,"(1, 0)",016,671,5,"(5, 4)",common
task,138.0,0,467.0,1,"(1, 0)",016,858,3,"(2, 3)",rare
task,139.0,0,388.0,0,"(0, 1)",016,501,2,"(2, 3)",common
task,140.0,0,419.0,0,"(1, 0)",016,517,3,"(3, 2)",common
task,141.0,1,479.0,1,"(0, 1)",016,497,4,"(5, 4)",common
task,142.0,1,481.0,1,"(0, 1)",016,634,5,"(4, 5)",common
task,143.0,1,452.0,1,"(0, 1)",016,665,4,"(5, 4)",common
task,144.0,1,384.0,1,"(1, 0)",016,706,2,"(2, 3)",rare
task,145.0,1,481.0,1,"(1, 0)",016,546,4,"(5, 4)",common
task,146.0,1,566.0,1,"(0, 1)",016,681,5,"(4, 5)",common
task,147.0,1,371.0,1,"(1, 0)",016,527,4,"(5, 4)",common
task,148.0,1,440.0,0,"(1, 0)",016,361,2,"(2, 3)",common
task,149.0,1,372.0,0,"(0, 1)",016,468,2,"(2, 3)",common
task,150.0,0,495.0,1,"(1, 0)",016,821,5,"(4, 5)",common
task,151.0,0,426.0,0,"(0, 1)",016,660,4,"(5, 4)",rare
task,152.0,1,441.0,1,"(0, 1)",016,422,5,"(5, 4)",common
task,153.0,1,528.0,1,"(0, 1)",016,717,2,"(3, 2)",rare
task,154.0,0,499.0,1,"(1, 0)",016,573,4,"(4, 5)",common
task,155.0,1,409.0,0,"(1, 0)",016,469,4,"(4, 5)",rare
task,156.0,0,394.0,0,"(0, 1)",016,586,2,"(3, 2)",common
task,157.0,1,388.0,1,"(1, 0)",016,551,4,"(4, 5)",common
task,158.0,1,369.0,1,"(1, 0)",016,630,2,"(3, 2)",rare
task,159.0,0,332.0,1,"(1, 0)",016,467,5,"(5, 4)",common
task,160.0,1,398.0,0,"(0, 1)",016,581,2,"(2, 3)",common
task,161.0,1,381.0,1,"(1, 0)",016,437,2,"(2, 3)",rare
task,162.0,0,443.0,1,"(0, 1)",016,614,5,"(4, 5)",common
task,163.0,1,523.0,1,"(0, 1)",016,394,4,"(4, 5)",common
task,164.0,1,426.0,0,"(0, 1)",016,354,2,"(2, 3)",common
task,165.0,0,456.0,0,"(0, 1)",016,463,5,"(5, 4)",rare
task,166.0,1,554.0,0,"(0, 1)",016,458,2,"(3, 2)",common
task,167.0,0,396.0,0,"(0, 1)",016,811,4,"(4, 5)",rare
task,168.0,0,380.0,0,"(0, 1)",016,436,5,"(4, 5)",rare
task,169.0,1,616.0,1,"(1, 0)",016,298,5,"(5, 4)",common
task,170.0,1,475.0,1,"(0, 1)",016,501,2,"(3, 2)",rare
task,171.0,1,381.0,1,"(1, 0)",016,668,4,"(4, 5)",common
task,172.0,1,394.0,0,"(0, 1)",016,544,2,"(2, 3)",common
task,173.0,0,312.0,1,"(1, 0)",016,640,4,"(5, 4)",common
task,174.0,1,530.0,1,"(0, 1)",016,347,5,"(5, 4)",common
task,175.0,1,794.0,0,"(1, 0)",016,316,2,"(2, 3)",common
task,176.0,1,411.0,0,"(0, 1)",016,537,2,"(3, 2)",common
task,177.0,1,525.0,0,"(0, 1)",016,768,5,"(4, 5)",rare
task,178.0,1,408.0,0,"(0, 1)",016,565,2,"(2, 3)",common
task,179.0,1,428.0,1,"(1, 0)",016,599,5,"(4, 5)",common
task,180.0,1,514.0,1,"(0, 1)",016,573,5,"(4, 5)",common
task,181.0,0,364.0,0,"(0, 1)",016,531,5,"(4, 5)",rare
task,182.0,0,515.0,0,"(1, 0)",016,472,3,"(3, 2)",common
task,183.0,1,392.0,1,"(1, 0)",016,653,5,"(4, 5)",common
task,184.0,1,453.0,0,"(0, 1)",016,595,2,"(2, 3)",common
task,185.0,0,385.0,0,"(0, 1)",016,626,4,"(5, 4)",rare
task,186.0,1,640.0,1,"(1, 0)",016,536,3,"(3, 2)",rare
task,187.0,0,429.0,0,"(1, 0)",016,538,2,"(2, 3)",common
task,188.0,1,402.0,0,"(1, 0)",016,427,3,"(3, 2)",common
task,189.0,1,434.0,0,"(0, 1)",016,419,3,"(3, 2)",common
task,190.0,1,391.0,0,"(1, 0)",016,744,5,"(4, 5)",rare
task,191.0,1,333.0,0,"(1, 0)",016,550,4,"(4, 5)",rare
task,192.0,1,391.0,1,"(1, 0)",016,430,5,"(5, 4)",common
task,193.0,0,389.0,1,"(0, 1)",016,399,5,"(5, 4)",common
task,194.0,0,400.0,0,"(1, 0)",016,380,4,"(4, 5)",rare
task,195.0,1,459.0,0,"(0, 1)",016,635,2,"(3, 2)",common
task,196.0,1,431.0,1,"(1, 0)",016,589,5,"(5, 4)",common
task,197.0,1,480.0,1,"(0, 1)",016,533,5,"(5, 4)",common
task,198.0,1,314.0,0,"(0, 1)",016,625,5,"(4, 5)",rare
task,199.0,1,403.0,1,"(1, 0)",016,457,5,"(5, 4)",common
