type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,90.0,1,0.0,0,"(0, 1)",002,105,2,"(2, 3)",common
task,91.0,1,518.0,0,"(1, 0)",002,249,2,"(3, 2)",common
task,92.0,1,456.0,1,"(1, 0)",002,443,4,"(5, 4)",common
task,93.0,1,411.0,1,"(0, 1)",002,67,4,"(4, 5)",common
task,94.0,1,502.0,0,"(0, 1)",002,308,3,"(3, 2)",common
task,95.0,0,425.0,1,"(1, 0)",002,43,4,"(5, 4)",common
task,96.0,0,455.0,0,"(1, 0)",002,108,3,"(2, 3)",common
task,97.0,0,363.0,0,"(1, 0)",002,561,3,"(3, 2)",common
task,98.0,1,305.0,0,"(0, 1)",002,2,5,"(5, 4)",rare
task,99.0,0,317.0,1,"(1, 0)",002,0,5,"(4, 5)",common
task,100.0,0,503.0,1,"(1, 0)",002,462,4,"(4, 5)",common
task,101.0,0,394.0,1,"(0, 1)",002,254,5,"(4, 5)",common
task,102.0,0,363.0,1,"(0, 1)",002,516,2,"(2, 3)",rare
task,103.0,0,380.0,1,"(1, 0)",002,77,4,"(5, 4)",common
task,104.0,1,207.0,0,"(0, 1)",002,895,5,"(5, 4)",rare
task,105.0,1,552.0,0,"(0, 1)",002,564,5,"(5, 4)",rare
task,106.0,0,394.0,0,"(0, 1)",002,579,2,"(3, 2)",common
task,107.0,1,286.0,0,"(0, 1)",002,867,3,"(2, 3)",common
task,108.0,0,346.0,0,"(0, 1)",002,421,3,"(2, 3)",common
task,109.0,0,301.0,0,"(1, 0)",002,669,5,"(5, 4)",rare
task,110.0,1,675.0,1,"(1, 0)",002,923,3,"(2, 3)",rare
task,111.0,0,301.0,1,"(1, 0)",002,920,4,"(5, 4)",common
task,112.0,0,49.0,1,"(1, 0)",002,227,4,"(4, 5)",common
task,113.0,0,222.0,1,"(1, 0)",002,476,5,"(4, 5)",common
task,114.0,0,193.0,1,"(1, 0)",002,673,4,"(4, 5)",common
task,115.0,0,585.0,0,"(1, 0)",002,199,3,"(3, 2)",common
task,116.0,0,1034.0,0,"(0, 1)",002,1494,3,"(2, 3)",common
task,117.0,0,285.0,1,"(1, 0)",002,1320,5,"(4, 5)",common
task,118.0,0,270.0,0,"(0, 1)",002,383,3,"(3, 2)",common
task,119.0,1,286.0,1,"(1, 0)",002,242,4,"(4, 5)",common
task,120.0,1,240.0,0,"(0, 1)",002,170,5,"(5, 4)",rare
task,121.0,1,345.0,0,"(0, 1)",002,376,2,"(2, 3)",common
task,122.0,0,379.0,0,"(0, 1)",002,31,2,"(2, 3)",common
task,123.0,0,458.0,1,"(1, 0)",002,229,4,"(4, 5)",common
task,124.0,0,9.0,0,"(0, 1)",002,12,5,"(5, 4)",rare
task,125.0,0,534.0,1,"(1, 0)",002,321,4,"(4, 5)",common
task,126.0,0,22.0,1,"(1, 0)",002,143,4,"(4, 5)",common
task,127.0,1,3.0,1,"(1, 0)",002,2,5,"(5, 4)",common
task,128.0,1,333.0,1,"(1, 0)",002,1541,3,"(2, 3)",rare
task,129.0,0,442.0,0,"(0, 1)",002,347,3,"(2, 3)",common
task,130.0,0,266.0,0,"(1, 0)",002,517,3,"(2, 3)",common
task,131.0,1,406.0,1,"(1, 0)",002,613,2,"(3, 2)",rare
task,132.0,0,299.0,1,"(1, 0)",002,575,3,"(2, 3)",rare
task,133.0,1,1234.0,1,"(1, 0)",002,685,4,"(4, 5)",common
task,134.0,1,362.0,0,"(0, 1)",002,653,2,"(2, 3)",common
task,135.0,1,268.0,0,"(0, 1)",002,474,2,"(2, 3)",common
task,136.0,1,331.0,0,"(0, 1)",002,1119,2,"(3, 2)",common
task,137.0,0,346.0,0,"(0, 1)",002,904,4,"(5, 4)",rare
task,138.0,1,358.0,0,"(1, 0)",002,633,5,"(4, 5)",rare
task,139.0,1,409.0,0,"(1, 0)",002,483,5,"(5, 4)",rare
task,140.0,0,564.0,0,"(0, 1)",002,525,5,"(5, 4)",rare
task,141.0,1,438.0,1,"(0, 1)",002,672,4,"(5, 4)",common
task,142.0,1,409.0,1,"(1, 0)",002,438,4,"(5, 4)",common
task,143.0,1,456.0,1,"(0, 1)",002,901,2,"(2, 3)",rare
task,144.0,0,409.0,1,"(0, 1)",002,374,4,"(4, 5)",common
task,145.0,0,425.0,1,"(1, 0)",002,651,5,"(4, 5)",common
task,146.0,1,452.0,1,"(0, 1)",002,486,5,"(5, 4)",common
task,147.0,1,425.0,1,"(0, 1)",002,985,3,"(3, 2)",rare
task,148.0,0,347.0,1,"(0, 1)",002,560,3,"(2, 3)",rare
task,149.0,0,392.0,1,"(1, 0)",002,715,5,"(5, 4)",common
task,150.0,1,453.0,0,"(0, 1)",002,533,5,"(5, 4)",rare
task,151.0,1,486.0,0,"(0, 1)",002,493,5,"(5, 4)",rare
task,152.0,1,515.0,0,"(0, 1)",002,1063,3,"(2, 3)",common
task,153.0,1,391.0,0,"(0, 1)",002,827,3,"(3, 2)",common
task,154.0,0,393.0,0,"(0, 1)",002,809,3,"(2, 3)",common
task,155.0,0,345.0,0,"(0, 1)",002,681,3,"(2, 3)",common
task,156.0,1,236.0,0,"(0, 1)",002,798,3,"(3, 2)",common
task,157.0,0,204.0,0,"(0, 1)",002,753,5,"(4, 5)",rare
task,158.0,0,408.0,0,"(0, 1)",002,294,2,"(2, 3)",common
task,159.0,0,255.0,1,"(0, 1)",002,415,3,"(3, 2)",rare
task,160.0,1,545.0,1,"(1, 0)",002,366,4,"(5, 4)",common
task,161.0,0,358.0,1,"(1, 0)",002,417,4,"(5, 4)",common
task,162.0,0,483.0,0,"(0, 1)",002,549,5,"(5, 4)",rare
task,163.0,1,298.0,0,"(0, 1)",002,458,5,"(4, 5)",rare
task,164.0,1,577.0,0,"(1, 0)",002,1042,2,"(2, 3)",common
task,165.0,1,420.0,0,"(0, 1)",002,469,2,"(3, 2)",common
task,166.0,0,360.0,0,"(0, 1)",002,567,2,"(3, 2)",common
task,167.0,0,395.0,1,"(1, 0)",002,557,3,"(3, 2)",rare
task,168.0,1,344.0,0,"(0, 1)",002,665,3,"(3, 2)",common
task,169.0,0,484.0,0,"(1, 0)",002,560,3,"(2, 3)",common
task,170.0,1,421.0,1,"(0, 1)",002,622,4,"(4, 5)",common
task,171.0,0,623.0,1,"(1, 0)",002,433,4,"(4, 5)",common
task,172.0,1,639.0,0,"(0, 1)",002,402,2,"(2, 3)",common
task,173.0,1,623.0,0,"(1, 0)",002,467,2,"(2, 3)",common
task,174.0,0,562.0,0,"(0, 1)",002,523,2,"(2, 3)",common
task,175.0,1,468.0,0,"(0, 1)",002,478,3,"(2, 3)",common
task,176.0,0,310.0,1,"(1, 0)",002,302,4,"(4, 5)",common
task,177.0,1,265.0,0,"(1, 0)",002,471,3,"(3, 2)",common
task,178.0,0,419.0,0,"(0, 1)",002,854,4,"(5, 4)",rare
task,179.0,0,358.0,0,"(1, 0)",002,1213,2,"(3, 2)",common
task,180.0,1,356.0,1,"(1, 0)",002,1000,3,"(3, 2)",rare
task,181.0,1,473.0,1,"(0, 1)",002,1126,4,"(5, 4)",common
task,182.0,1,514.0,1,"(1, 0)",002,454,3,"(2, 3)",rare
task,183.0,0,341.0,1,"(1, 0)",002,396,4,"(5, 4)",common
task,184.0,1,434.0,1,"(0, 1)",002,304,4,"(4, 5)",common
task,185.0,1,513.0,1,"(1, 0)",002,643,4,"(4, 5)",common
task,186.0,1,917.0,1,"(0, 1)",002,472,4,"(4, 5)",common
task,187.0,0,449.0,0,"(1, 0)",002,554,3,"(2, 3)",common
task,188.0,1,262.0,1,"(1, 0)",002,285,5,"(5, 4)",common
task,189.0,1,388.0,1,"(1, 0)",002,510,5,"(4, 5)",common
task,190.0,0,387.0,1,"(1, 0)",002,995,2,"(2, 3)",rare
task,191.0,0,262.0,0,"(1, 0)",002,759,3,"(3, 2)",common
task,192.0,0,387.0,0,"(1, 0)",002,483,3,"(2, 3)",common
task,193.0,0,434.0,1,"(1, 0)",002,385,4,"(5, 4)",common
task,194.0,0,181.0,0,"(0, 1)",002,527,5,"(5, 4)",rare
task,195.0,0,247.0,0,"(0, 1)",002,706,2,"(3, 2)",common
task,196.0,0,278.0,1,"(0, 1)",002,491,3,"(3, 2)",rare
task,197.0,0,247.0,0,"(1, 0)",002,302,4,"(5, 4)",rare
task,198.0,1,200.0,1,"(1, 0)",002,429,5,"(5, 4)",common
task,199.0,0,334.0,1,"(1, 0)",002,429,5,"(4, 5)",common
