trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1033,practice,green,blue,blue,True,False,False,013
1,2118,practice,red,red,green,False,True,False,013
2,1248,practice,red,red,blue,False,True,False,013
3,1195,practice,red,red,green,False,True,False,013
4,912,practice,red,red,red,True,True,False,013
5,1203,practice,blue,green,green,True,False,False,013
6,2822,practice,green,blue,red,False,False,False,013
7,1532,practice,green,green,green,True,True,False,013
8,864,practice,red,red,red,True,True,False,013
9,1425,practice,blue,blue,green,False,True,False,013
10,881,practice,green,green,green,True,True,False,013
11,1223,practice,blue,blue,green,False,True,False,013
12,774,practice,red,red,red,True,True,False,013
13,746,practice,red,red,red,True,True,True,013
14,1642,practice,green,green,green,True,True,False,013
15,918,practice,blue,blue,blue,True,True,False,013
16,1330,practice,blue,green,red,False,False,False,013
17,1111,practice,blue,green,blue,False,False,False,013
18,973,practice,green,green,blue,False,True,True,013
19,1347,practice,green,green,red,False,True,False,013
20,1239,practice,red,blue,red,False,False,False,013
21,1201,practice,blue,blue,blue,True,True,False,013
22,1317,practice,red,red,blue,False,True,False,013
23,1537,practice,blue,blue,blue,True,True,False,013
24,1027,infrequent,blue,blue,blue,True,True,True,013
25,765,infrequent,red,red,red,True,True,False,013
26,729,infrequent,green,green,green,True,True,False,013
27,833,infrequent,blue,blue,blue,True,True,False,013
28,827,infrequent,blue,blue,blue,True,True,True,013
29,901,infrequent,red,red,red,True,True,False,013
30,787,infrequent,red,red,red,True,True,True,013
31,782,infrequent,blue,blue,blue,True,True,False,013
32,974,infrequent,green,green,blue,False,True,False,013
33,952,infrequent,blue,blue,blue,True,True,False,013
34,949,infrequent,blue,blue,red,False,True,False,013
35,882,infrequent,green,green,green,True,True,False,013
36,905,infrequent,green,green,green,True,True,True,013
37,747,infrequent,green,green,green,True,True,True,013
38,1040,infrequent,green,red,green,False,False,False,013
39,1052,infrequent,blue,blue,blue,True,True,False,013
40,1105,infrequent,red,red,red,True,True,False,013
41,587,infrequent,red,red,red,True,True,True,013
42,600,infrequent,red,red,red,True,True,True,013
43,859,infrequent,green,green,green,True,True,False,013
44,717,infrequent,blue,blue,blue,True,True,False,013
45,1039,infrequent,green,green,green,True,True,False,013
46,1207,infrequent,blue,blue,red,False,True,False,013
47,835,infrequent,blue,blue,blue,True,True,False,013
48,812,infrequent,green,green,green,True,True,False,013
49,715,infrequent,red,red,red,True,True,False,013
50,713,infrequent,red,red,red,True,True,True,013
51,695,infrequent,red,red,red,True,True,True,013
52,639,infrequent,red,red,red,True,True,True,013
53,1082,infrequent,green,green,green,True,True,False,013
54,829,infrequent,red,red,red,True,True,False,013
55,797,infrequent,green,green,green,True,True,False,013
56,1195,infrequent,green,green,blue,False,True,False,013
57,848,infrequent,red,red,red,True,True,False,013
58,1339,infrequent,green,green,red,False,True,False,013
59,798,infrequent,green,green,green,True,True,False,013
60,705,infrequent,green,green,green,True,True,True,013
61,918,infrequent,red,red,red,True,True,False,013
62,901,infrequent,blue,blue,blue,True,True,False,013
63,873,infrequent,blue,blue,blue,True,True,True,013
64,762,infrequent,blue,blue,blue,True,True,True,013
65,794,infrequent,blue,blue,blue,True,True,True,013
66,782,infrequent,blue,blue,blue,True,True,True,013
67,920,infrequent,red,red,green,False,True,False,013
68,747,infrequent,red,red,red,True,True,False,013
69,606,infrequent,red,red,red,True,True,True,013
70,1044,infrequent,green,green,green,True,True,False,013
71,896,infrequent,red,red,red,True,True,False,013
72,954,infrequent,blue,blue,green,False,True,False,013
73,1266,infrequent,green,green,green,True,True,False,013
74,914,infrequent,green,green,green,True,True,True,013
75,1096,infrequent,blue,blue,green,False,True,False,013
76,799,infrequent,green,green,green,True,True,False,013
77,857,infrequent,red,red,red,True,True,False,013
78,695,infrequent,red,red,red,True,True,True,013
79,928,infrequent,blue,blue,blue,True,True,False,013
80,711,infrequent,blue,blue,blue,True,True,True,013
81,794,infrequent,blue,blue,blue,True,True,True,013
82,732,infrequent,green,green,green,True,True,False,013
83,1079,infrequent,green,green,red,False,True,False,013
84,732,infrequent,blue,blue,blue,True,True,False,013
85,670,infrequent,blue,blue,blue,True,True,True,013
86,708,infrequent,green,green,green,True,True,False,013
87,756,infrequent,green,green,green,True,True,True,013
88,899,infrequent,red,red,red,True,True,False,013
89,647,infrequent,red,red,red,True,True,True,013
90,1424,infrequent,blue,blue,blue,True,True,False,013
91,1116,infrequent,green,green,green,True,True,False,013
92,2057,infrequent,red,red,blue,False,True,False,013
93,1374,infrequent,green,green,green,True,True,False,013
94,757,infrequent,blue,blue,blue,True,True,False,013
95,1094,infrequent,green,green,green,True,True,False,013
96,827,infrequent,green,green,blue,False,True,False,013
97,765,infrequent,blue,blue,blue,True,True,False,013
98,813,infrequent,red,red,red,True,True,False,013
99,871,infrequent,blue,blue,blue,True,True,False,013
100,609,infrequent,green,green,green,True,True,False,013
101,752,infrequent,red,red,red,True,True,False,013
102,855,infrequent,green,green,green,True,True,False,013
103,787,infrequent,blue,blue,blue,True,True,False,013
104,970,infrequent,blue,blue,green,False,True,False,013
105,693,infrequent,blue,blue,blue,True,True,False,013
106,721,infrequent,green,green,green,True,True,False,013
107,619,infrequent,green,green,green,True,True,True,013
108,657,infrequent,green,green,red,False,True,False,013
109,850,infrequent,blue,blue,blue,True,True,False,013
110,769,infrequent,green,green,green,True,True,False,013
111,751,infrequent,red,red,green,False,True,False,013
112,654,infrequent,red,red,red,True,True,False,013
113,917,infrequent,green,green,green,True,True,False,013
114,859,infrequent,red,red,blue,False,True,False,013
115,638,infrequent,red,red,red,True,True,False,013
116,1040,infrequent,green,green,green,True,True,False,013
117,720,infrequent,green,green,green,True,True,True,013
118,774,infrequent,blue,blue,blue,True,True,False,013
119,728,infrequent,red,red,red,True,True,False,013
120,732,infrequent,red,red,red,True,True,True,013
121,1866,infrequent,blue,blue,red,False,True,False,013
122,1014,infrequent,red,red,red,True,True,False,013
123,1094,infrequent,red,red,blue,False,True,False,013
124,896,infrequent,green,green,green,True,True,False,013
125,1008,infrequent,red,red,red,True,True,False,013
126,1072,infrequent,red,red,green,False,True,False,013
127,554,infrequent,red,red,red,True,True,False,013
128,1142,infrequent,blue,blue,blue,True,True,False,013
129,1199,infrequent,red,red,red,True,True,False,013
130,941,infrequent,blue,blue,blue,True,True,False,013
131,919,infrequent,red,red,blue,False,True,False,013
132,742,infrequent,green,green,green,True,True,False,013
133,835,infrequent,red,red,red,True,True,False,013
134,1006,infrequent,blue,blue,green,False,True,False,013
135,645,infrequent,blue,blue,blue,True,True,False,013
136,575,infrequent,blue,blue,blue,True,True,True,013
137,1426,infrequent,green,green,red,False,True,False,013
138,698,infrequent,blue,blue,blue,True,True,False,013
139,750,infrequent,blue,blue,red,False,True,False,013
140,724,infrequent,red,red,red,True,True,False,013
141,677,infrequent,green,green,green,True,True,False,013
142,695,infrequent,blue,blue,blue,True,True,False,013
143,1157,infrequent,green,green,blue,False,True,False,013
144,1479,frequent,red,red,green,False,True,False,013
145,1120,frequent,blue,blue,red,False,True,False,013
146,1039,frequent,blue,blue,green,False,True,False,013
147,981,frequent,red,red,blue,False,True,False,013
148,1223,frequent,green,green,red,False,True,False,013
149,986,frequent,red,red,green,False,True,False,013
150,833,frequent,blue,blue,green,False,True,False,013
151,787,frequent,green,green,blue,False,True,False,013
152,1009,frequent,blue,blue,blue,True,True,False,013
153,747,frequent,red,green,red,False,False,False,013
154,964,frequent,green,green,blue,False,True,False,013
155,857,frequent,blue,blue,green,False,True,False,013
156,835,frequent,red,red,red,True,True,False,013
157,1172,frequent,green,green,red,False,True,False,013
158,636,frequent,blue,blue,blue,True,True,False,013
159,838,frequent,red,red,blue,False,True,False,013
160,861,frequent,green,green,blue,False,True,False,013
161,894,frequent,red,red,green,False,True,False,013
162,707,frequent,green,green,red,False,True,False,013
163,814,frequent,green,green,green,True,True,False,013
164,883,frequent,blue,blue,blue,True,True,False,013
165,1330,frequent,green,green,red,False,True,False,013
166,813,frequent,green,green,green,True,True,False,013
167,971,frequent,red,red,blue,False,True,False,013
168,901,frequent,green,green,blue,False,True,False,013
169,716,frequent,green,green,green,True,True,False,013
170,1179,frequent,red,red,green,False,True,False,013
171,961,frequent,green,green,green,True,True,False,013
172,1219,frequent,blue,blue,red,False,True,False,013
173,1010,frequent,red,red,blue,False,True,False,013
174,759,frequent,red,red,green,False,True,False,013
175,1540,frequent,blue,blue,green,False,True,False,013
176,1177,frequent,red,red,green,False,True,False,013
177,961,frequent,green,green,red,False,True,False,013
178,703,frequent,green,green,red,False,True,True,013
179,1030,frequent,red,red,blue,False,True,False,013
180,1063,frequent,green,green,red,False,True,False,013
181,671,frequent,blue,blue,green,False,True,False,013
