type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,48.0,1,505.0,1,"(0, 1)",017,878,2,"(2, 3)",rare
task,49.0,1,482.0,0,"(1, 0)",017,1010,2,"(2, 3)",common
task,50.0,0,756.0,1,"(1, 0)",017,436,5,"(4, 5)",common
task,51.0,0,1025.0,1,"(0, 1)",017,982,4,"(4, 5)",common
task,52.0,1,519.0,1,"(0, 1)",017,1063,4,"(5, 4)",common
task,53.0,1,745.0,1,"(0, 1)",017,676,4,"(4, 5)",common
task,54.0,0,709.0,1,"(1, 0)",017,699,2,"(2, 3)",rare
task,55.0,1,544.0,1,"(0, 1)",017,467,5,"(5, 4)",common
task,56.0,0,488.0,1,"(1, 0)",017,784,5,"(5, 4)",common
task,57.0,1,693.0,1,"(0, 1)",017,1073,2,"(2, 3)",rare
task,58.0,0,621.0,1,"(1, 0)",017,453,5,"(4, 5)",common
task,59.0,1,593.0,1,"(1, 0)",017,650,3,"(3, 2)",rare
task,60.0,0,718.0,0,"(0, 1)",017,848,3,"(3, 2)",common
task,61.0,1,589.0,1,"(0, 1)",017,668,5,"(4, 5)",common
task,62.0,1,452.0,1,"(0, 1)",017,721,5,"(5, 4)",common
task,63.0,1,490.0,1,"(1, 0)",017,659,2,"(2, 3)",rare
task,64.0,1,507.0,1,"(1, 0)",017,498,5,"(4, 5)",common
task,65.0,0,738.0,1,"(0, 1)",017,558,5,"(4, 5)",common
task,66.0,1,867.0,0,"(1, 0)",017,555,3,"(3, 2)",common
task,67.0,1,617.0,1,"(0, 1)",017,615,5,"(5, 4)",common
task,68.0,1,793.0,0,"(1, 0)",017,506,5,"(5, 4)",rare
task,69.0,1,667.0,1,"(1, 0)",017,545,5,"(5, 4)",common
task,70.0,1,853.0,1,"(0, 1)",017,603,2,"(3, 2)",rare
task,71.0,0,508.0,1,"(0, 1)",017,819,2,"(2, 3)",rare
task,72.0,0,669.0,1,"(1, 0)",017,853,2,"(3, 2)",rare
task,73.0,0,560.0,1,"(1, 0)",017,1269,2,"(2, 3)",rare
task,74.0,0,733.0,1,"(0, 1)",017,513,5,"(4, 5)",common
task,75.0,1,857.0,1,"(1, 0)",017,555,5,"(5, 4)",common
task,76.0,1,949.0,1,"(0, 1)",017,521,5,"(5, 4)",common
task,77.0,1,550.0,1,"(0, 1)",017,641,5,"(4, 5)",common
task,78.0,1,520.0,0,"(1, 0)",017,562,3,"(3, 2)",common
task,79.0,0,572.0,1,"(0, 1)",017,632,5,"(4, 5)",common
task,80.0,1,633.0,1,"(0, 1)",017,583,5,"(4, 5)",common
task,81.0,0,534.0,1,"(1, 0)",017,688,2,"(3, 2)",rare
task,82.0,0,761.0,1,"(0, 1)",017,593,2,"(3, 2)",rare
task,83.0,0,525.0,1,"(0, 1)",017,826,5,"(4, 5)",common
task,84.0,0,818.0,1,"(1, 0)",017,671,5,"(5, 4)",common
task,85.0,1,832.0,1,"(1, 0)",017,678,2,"(3, 2)",rare
task,86.0,1,763.0,1,"(1, 0)",017,880,5,"(5, 4)",common
task,87.0,0,543.0,1,"(1, 0)",017,499,5,"(4, 5)",common
task,88.0,1,849.0,0,"(0, 1)",017,834,3,"(2, 3)",common
task,89.0,1,1271.0,0,"(1, 0)",017,470,3,"(2, 3)",common
task,90.0,0,1723.0,0,"(0, 1)",017,802,4,"(4, 5)",rare
task,91.0,0,856.0,0,"(1, 0)",017,746,3,"(3, 2)",common
task,92.0,1,1503.0,1,"(1, 0)",017,1436,3,"(3, 2)",rare
task,93.0,1,804.0,0,"(0, 1)",017,454,3,"(3, 2)",common
task,94.0,1,538.0,0,"(0, 1)",017,917,3,"(2, 3)",common
task,95.0,1,714.0,0,"(0, 1)",017,952,2,"(3, 2)",common
task,96.0,1,682.0,1,"(0, 1)",017,502,5,"(5, 4)",common
task,97.0,1,602.0,1,"(0, 1)",017,1474,5,"(4, 5)",common
task,98.0,0,790.0,1,"(1, 0)",017,1273,2,"(3, 2)",rare
task,99.0,1,845.0,1,"(0, 1)",017,588,5,"(5, 4)",common
task,100.0,0,536.0,1,"(0, 1)",017,503,5,"(5, 4)",common
task,101.0,1,700.0,1,"(1, 0)",017,857,5,"(5, 4)",common
task,102.0,0,592.0,1,"(1, 0)",017,552,5,"(5, 4)",common
task,103.0,1,674.0,1,"(0, 1)",017,507,5,"(5, 4)",common
task,104.0,1,713.0,1,"(0, 1)",017,719,5,"(4, 5)",common
task,105.0,1,878.0,1,"(0, 1)",017,649,2,"(3, 2)",rare
task,106.0,1,821.0,0,"(1, 0)",017,829,3,"(2, 3)",common
task,107.0,0,966.0,1,"(0, 1)",017,465,5,"(5, 4)",common
task,108.0,1,910.0,1,"(1, 0)",017,927,2,"(2, 3)",rare
task,109.0,1,752.0,1,"(0, 1)",017,741,2,"(2, 3)",rare
task,110.0,1,610.0,1,"(1, 0)",017,1037,2,"(2, 3)",rare
task,111.0,1,1302.0,1,"(1, 0)",017,866,5,"(4, 5)",common
task,112.0,1,1434.0,1,"(0, 1)",017,656,2,"(2, 3)",rare
task,113.0,0,603.0,1,"(1, 0)",017,514,5,"(4, 5)",common
task,114.0,1,717.0,1,"(1, 0)",017,965,5,"(5, 4)",common
task,115.0,1,799.0,1,"(0, 1)",017,670,5,"(4, 5)",common
task,116.0,0,618.0,1,"(0, 1)",017,596,5,"(5, 4)",common
task,117.0,1,766.0,1,"(1, 0)",017,622,5,"(5, 4)",common
task,118.0,0,591.0,1,"(1, 0)",017,748,5,"(5, 4)",common
task,119.0,1,865.0,0,"(1, 0)",017,533,3,"(2, 3)",common
task,120.0,1,770.0,0,"(0, 1)",017,835,5,"(5, 4)",rare
task,121.0,1,647.0,1,"(0, 1)",017,614,2,"(2, 3)",rare
task,122.0,1,591.0,1,"(0, 1)",017,536,5,"(5, 4)",common
task,123.0,1,675.0,1,"(1, 0)",017,697,2,"(3, 2)",rare
task,124.0,1,1073.0,1,"(0, 1)",017,533,2,"(3, 2)",rare
task,125.0,1,1077.0,1,"(1, 0)",017,617,5,"(4, 5)",common
task,126.0,1,608.0,1,"(1, 0)",017,545,5,"(4, 5)",common
task,127.0,0,904.0,1,"(0, 1)",017,777,2,"(3, 2)",rare
task,128.0,1,768.0,0,"(0, 1)",017,702,3,"(2, 3)",common
task,129.0,1,1000.0,1,"(0, 1)",017,631,5,"(4, 5)",common
task,130.0,1,595.0,1,"(1, 0)",017,683,5,"(4, 5)",common
task,131.0,1,575.0,0,"(1, 0)",017,511,3,"(2, 3)",common
task,132.0,0,567.0,1,"(1, 0)",017,759,5,"(5, 4)",common
task,133.0,0,739.0,1,"(0, 1)",017,580,3,"(2, 3)",rare
task,134.0,1,808.0,1,"(0, 1)",017,610,5,"(4, 5)",common
task,135.0,0,609.0,0,"(0, 1)",017,809,5,"(4, 5)",rare
task,136.0,0,861.0,1,"(1, 0)",017,675,2,"(2, 3)",rare
task,137.0,1,540.0,1,"(0, 1)",017,540,5,"(5, 4)",common
task,138.0,0,550.0,1,"(1, 0)",017,645,3,"(2, 3)",rare
task,139.0,1,678.0,1,"(0, 1)",017,738,2,"(2, 3)",rare
task,140.0,0,1209.0,1,"(0, 1)",017,749,2,"(3, 2)",rare
task,141.0,0,637.0,1,"(1, 0)",017,512,5,"(5, 4)",common
task,142.0,0,761.0,1,"(1, 0)",017,684,2,"(3, 2)",rare
task,143.0,1,586.0,1,"(0, 1)",017,610,5,"(4, 5)",common
task,144.0,0,637.0,1,"(1, 0)",017,653,5,"(4, 5)",common
task,145.0,0,665.0,1,"(1, 0)",017,621,5,"(4, 5)",common
task,146.0,1,850.0,1,"(1, 0)",017,818,2,"(2, 3)",rare
task,147.0,0,800.0,0,"(0, 1)",017,466,3,"(2, 3)",common
task,148.0,0,794.0,0,"(0, 1)",017,776,4,"(4, 5)",rare
task,149.0,1,751.0,1,"(0, 1)",017,703,2,"(3, 2)",rare
task,150.0,0,914.0,1,"(1, 0)",017,681,2,"(3, 2)",rare
task,151.0,1,651.0,1,"(1, 0)",017,838,3,"(2, 3)",rare
task,152.0,0,963.0,0,"(0, 1)",017,1060,4,"(5, 4)",rare
task,153.0,1,666.0,1,"(1, 0)",017,834,2,"(3, 2)",rare
task,154.0,1,485.0,1,"(1, 0)",017,624,2,"(3, 2)",rare
task,155.0,1,494.0,1,"(0, 1)",017,953,5,"(5, 4)",common
task,156.0,1,703.0,1,"(1, 0)",017,628,5,"(4, 5)",common
task,157.0,0,500.0,1,"(1, 0)",017,1787,2,"(2, 3)",rare
task,158.0,0,586.0,1,"(1, 0)",017,715,5,"(4, 5)",common
task,159.0,0,601.0,1,"(1, 0)",017,1272,2,"(3, 2)",rare
task,160.0,1,416.0,1,"(1, 0)",017,779,5,"(5, 4)",common
task,161.0,1,753.0,1,"(0, 1)",017,709,5,"(4, 5)",common
task,162.0,1,668.0,1,"(1, 0)",017,1155,3,"(3, 2)",rare
task,163.0,1,650.0,1,"(0, 1)",017,505,3,"(2, 3)",rare
task,164.0,0,606.0,1,"(1, 0)",017,665,5,"(5, 4)",common
task,165.0,1,710.0,1,"(0, 1)",017,735,2,"(3, 2)",rare
task,166.0,1,753.0,1,"(0, 1)",017,560,2,"(3, 2)",rare
task,167.0,1,589.0,1,"(0, 1)",017,680,5,"(5, 4)",common
task,168.0,0,816.0,1,"(0, 1)",017,449,5,"(5, 4)",common
task,169.0,0,553.0,1,"(0, 1)",017,590,5,"(4, 5)",common
task,170.0,0,615.0,1,"(1, 0)",017,691,5,"(5, 4)",common
task,171.0,1,568.0,0,"(0, 1)",017,421,3,"(2, 3)",common
task,172.0,0,650.0,0,"(1, 0)",017,1038,4,"(4, 5)",rare
task,173.0,0,708.0,1,"(0, 1)",017,776,5,"(5, 4)",common
task,174.0,1,1144.0,1,"(1, 0)",017,808,5,"(4, 5)",common
task,175.0,0,785.0,1,"(0, 1)",017,622,5,"(4, 5)",common
task,176.0,0,618.0,1,"(1, 0)",017,506,5,"(4, 5)",common
task,177.0,0,613.0,1,"(1, 0)",017,687,5,"(4, 5)",common
task,178.0,0,835.0,1,"(0, 1)",017,649,4,"(4, 5)",common
task,179.0,0,843.0,0,"(0, 1)",017,405,3,"(2, 3)",common
task,180.0,1,731.0,0,"(1, 0)",017,591,2,"(3, 2)",common
task,181.0,1,623.0,0,"(0, 1)",017,587,2,"(2, 3)",common
task,182.0,1,812.0,0,"(1, 0)",017,479,2,"(3, 2)",common
task,183.0,1,479.0,0,"(1, 0)",017,580,2,"(3, 2)",common
task,184.0,1,697.0,0,"(0, 1)",017,1500,3,"(2, 3)",common
task,185.0,0,658.0,0,"(1, 0)",017,681,3,"(3, 2)",common
task,186.0,0,862.0,1,"(0, 1)",017,1349,5,"(4, 5)",common
task,187.0,1,893.0,1,"(0, 1)",017,844,3,"(3, 2)",rare
task,188.0,0,676.0,0,"(0, 1)",017,560,3,"(2, 3)",common
task,189.0,0,828.0,1,"(1, 0)",017,934,4,"(4, 5)",common
task,190.0,1,567.0,1,"(1, 0)",017,1202,2,"(2, 3)",rare
task,191.0,1,558.0,1,"(1, 0)",017,787,3,"(3, 2)",rare
task,192.0,0,470.0,1,"(1, 0)",017,836,5,"(4, 5)",common
task,193.0,0,495.0,1,"(1, 0)",017,1022,5,"(4, 5)",common
task,194.0,0,584.0,1,"(1, 0)",017,795,4,"(5, 4)",common
task,195.0,1,680.0,0,"(0, 1)",017,1203,2,"(3, 2)",common
task,196.0,0,744.0,0,"(1, 0)",017,885,4,"(5, 4)",rare
task,197.0,1,560.0,1,"(0, 1)",017,1246,3,"(3, 2)",rare
task,198.0,1,593.0,1,"(0, 1)",017,527,3,"(2, 3)",rare
task,199.0,1,466.0,1,"(1, 0)",017,580,2,"(3, 2)",rare
