trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1110,practice,red,blue,blue,True,False,False,020
1,1244,practice,green,green,blue,False,True,False,020
2,1032,practice,red,red,blue,False,True,False,020
3,848,practice,red,red,blue,False,True,True,020
4,1461,practice,green,green,red,False,True,False,020
5,1128,practice,blue,blue,green,False,True,False,020
6,977,practice,green,green,green,True,True,False,020
7,1172,practice,blue,blue,blue,True,True,False,020
8,651,practice,red,red,red,True,True,False,020
9,758,practice,green,green,red,False,True,False,020
10,700,practice,green,green,green,True,True,False,020
11,532,practice,blue,blue,blue,True,True,False,020
12,476,practice,red,red,red,True,True,False,020
13,890,practice,green,green,green,True,True,False,020
14,848,practice,blue,blue,green,False,True,False,020
15,478,practice,red,red,red,True,True,False,020
16,546,practice,green,green,green,True,True,False,020
17,776,practice,green,green,blue,False,True,False,020
18,1039,practice,blue,blue,red,False,True,False,020
19,577,practice,blue,blue,blue,True,True,False,020
20,665,practice,blue,blue,red,False,True,False,020
21,824,practice,red,red,green,False,True,False,020
22,717,practice,red,red,green,False,True,True,020
23,612,practice,red,red,red,True,True,False,020
24,912,frequent,red,red,blue,False,True,False,020
25,1022,frequent,green,green,green,True,True,False,020
26,621,frequent,blue,blue,blue,True,True,False,020
27,686,frequent,red,red,green,False,True,False,020
28,948,frequent,blue,blue,red,False,True,False,020
29,592,frequent,red,red,red,True,True,False,020
30,815,frequent,red,red,blue,False,True,False,020
31,500,frequent,red,red,blue,False,True,True,020
32,952,frequent,blue,blue,red,False,True,False,020
33,543,frequent,blue,blue,red,False,True,True,020
34,767,frequent,blue,blue,green,False,True,False,020
35,619,frequent,green,green,blue,False,True,False,020
36,830,frequent,blue,blue,red,False,True,False,020
37,593,frequent,blue,blue,green,False,True,False,020
38,827,frequent,green,green,blue,False,True,False,020
39,759,frequent,red,red,green,False,True,False,020
40,844,frequent,blue,blue,red,False,True,False,020
41,760,frequent,green,green,blue,False,True,False,020
42,865,frequent,red,red,blue,False,True,False,020
43,961,frequent,green,green,blue,False,True,False,020
44,935,frequent,red,red,blue,False,True,False,020
45,791,frequent,green,green,blue,False,True,False,020
46,633,frequent,green,green,blue,False,True,True,020
47,551,frequent,blue,blue,green,False,True,False,020
48,524,frequent,blue,blue,green,False,True,True,020
49,455,frequent,red,red,red,True,True,False,020
50,669,frequent,blue,blue,red,False,True,False,020
51,630,frequent,blue,blue,red,False,True,True,020
52,465,frequent,blue,blue,red,False,True,True,020
53,753,frequent,red,red,blue,False,True,False,020
54,512,frequent,red,red,green,False,True,False,020
55,444,frequent,blue,blue,blue,True,True,False,020
56,482,frequent,blue,blue,red,False,True,False,020
57,726,frequent,red,red,red,True,True,False,020
58,840,frequent,green,green,blue,False,True,False,020
59,700,frequent,blue,blue,green,False,True,False,020
60,824,frequent,green,green,green,True,True,False,020
61,792,frequent,green,green,red,False,True,False,020
62,564,frequent,blue,blue,blue,True,True,False,020
63,755,frequent,green,green,red,False,True,False,020
64,541,frequent,red,red,red,True,True,False,020
65,629,frequent,blue,blue,blue,True,True,False,020
66,720,frequent,red,red,green,False,True,False,020
67,611,frequent,blue,blue,blue,True,True,False,020
68,778,frequent,green,green,red,False,True,False,020
69,586,frequent,blue,blue,blue,True,True,False,020
70,791,frequent,green,green,green,True,True,False,020
71,784,frequent,red,red,blue,False,True,False,020
72,797,frequent,blue,blue,green,False,True,False,020
73,800,frequent,red,red,blue,False,True,False,020
74,691,frequent,red,red,green,False,True,False,020
75,605,frequent,green,green,red,False,True,False,020
76,614,frequent,red,red,green,False,True,False,020
77,406,frequent,red,red,green,False,True,True,020
78,977,frequent,blue,blue,green,False,True,False,020
79,513,frequent,blue,blue,red,False,True,False,020
80,666,frequent,green,green,red,False,True,False,020
81,625,frequent,green,green,red,False,True,True,020
82,588,frequent,green,green,red,False,True,True,020
83,910,frequent,blue,blue,green,False,True,False,020
84,924,frequent,green,green,blue,False,True,False,020
85,713,frequent,blue,blue,red,False,True,False,020
86,873,frequent,green,green,red,False,True,False,020
87,656,frequent,red,red,red,True,True,False,020
88,622,frequent,blue,blue,blue,True,True,False,020
89,683,frequent,green,green,green,True,True,False,020
90,909,frequent,green,green,blue,False,True,False,020
91,1064,frequent,red,red,green,False,True,False,020
92,1094,frequent,green,green,red,False,True,False,020
93,680,frequent,green,green,green,True,True,False,020
94,561,frequent,blue,blue,green,False,True,False,020
95,824,frequent,green,green,red,False,True,False,020
96,574,frequent,blue,blue,red,False,True,False,020
97,671,frequent,blue,blue,green,False,True,False,020
98,821,frequent,green,green,blue,False,True,False,020
99,520,frequent,red,red,red,True,True,False,020
100,970,frequent,blue,blue,green,False,True,False,020
101,661,frequent,green,green,blue,False,True,False,020
102,1103,frequent,red,red,green,False,True,False,020
103,862,frequent,green,green,blue,False,True,False,020
104,730,frequent,blue,blue,green,False,True,False,020
105,907,frequent,red,red,blue,False,True,False,020
106,853,frequent,blue,blue,green,False,True,False,020
107,547,frequent,blue,blue,green,False,True,True,020
108,633,frequent,green,green,red,False,True,False,020
109,530,frequent,green,green,blue,False,True,False,020
110,540,frequent,green,green,red,False,True,False,020
111,387,frequent,red,red,red,True,True,False,020
112,698,frequent,red,red,green,False,True,False,020
113,628,frequent,blue,blue,red,False,True,False,020
114,905,frequent,red,red,blue,False,True,False,020
115,871,frequent,green,green,red,False,True,False,020
116,959,frequent,red,red,blue,False,True,False,020
117,907,frequent,blue,blue,green,False,True,False,020
118,1062,frequent,green,green,blue,False,True,False,020
119,969,frequent,blue,blue,red,False,True,False,020
120,743,frequent,red,red,green,False,True,False,020
121,727,frequent,red,red,green,False,True,True,020
122,834,frequent,red,red,blue,False,True,False,020
123,820,frequent,green,green,green,True,True,False,020
124,1097,frequent,blue,blue,red,False,True,False,020
125,859,frequent,green,green,red,False,True,False,020
126,886,frequent,red,red,blue,False,True,False,020
127,664,frequent,red,red,green,False,True,False,020
128,566,frequent,red,red,red,True,True,False,020
129,703,frequent,green,green,green,True,True,False,020
130,688,frequent,red,red,blue,False,True,False,020
131,754,frequent,red,red,green,False,True,False,020
132,645,frequent,blue,blue,blue,True,True,False,020
133,673,frequent,blue,blue,red,False,True,False,020
134,1128,frequent,red,red,green,False,True,False,020
