trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1058,practice,blue,blue,red,False,True,False,003
1,744,practice,red,red,red,True,True,False,003
2,914,practice,blue,blue,green,False,True,False,003
3,891,practice,blue,blue,green,False,True,True,003
4,1018,practice,red,red,blue,False,True,False,003
5,610,practice,blue,blue,blue,True,True,False,003
6,865,practice,blue,blue,blue,True,True,True,003
7,907,practice,green,green,red,False,True,False,003
8,643,practice,red,red,red,True,True,False,003
9,914,practice,green,green,blue,False,True,False,003
10,593,practice,green,green,green,True,True,False,003
11,565,practice,red,red,red,True,True,False,003
12,633,practice,green,green,green,True,True,False,003
13,801,practice,red,red,green,False,True,False,003
14,680,practice,blue,red,blue,False,False,False,003
15,665,practice,green,green,blue,False,True,False,003
16,728,practice,red,red,red,True,True,False,003
17,705,practice,green,green,red,False,True,False,003
18,792,practice,blue,blue,blue,True,True,False,003
19,750,practice,red,red,green,False,True,False,003
20,935,practice,blue,blue,blue,True,True,False,003
21,729,practice,red,blue,red,False,False,False,003
22,725,practice,green,green,green,True,True,False,003
23,814,practice,green,green,green,True,True,True,003
24,623,frequent,green,green,green,True,True,True,003
25,855,frequent,blue,blue,red,False,True,False,003
26,824,frequent,green,green,red,False,True,False,003
27,848,frequent,green,green,blue,False,True,False,003
28,598,frequent,green,green,blue,False,True,True,003
29,960,frequent,blue,blue,green,False,True,False,003
30,690,frequent,green,green,blue,False,True,False,003
31,649,frequent,red,red,blue,False,True,False,003
32,761,frequent,red,red,green,False,True,False,003
33,714,frequent,green,green,red,False,True,False,003
34,674,frequent,red,red,red,True,True,False,003
35,672,frequent,blue,blue,red,False,True,False,003
36,963,frequent,green,blue,green,False,False,False,003
37,848,frequent,blue,blue,blue,True,True,False,003
38,761,frequent,red,red,blue,False,True,False,003
39,1096,frequent,red,red,green,False,True,False,003
40,697,frequent,blue,green,red,False,False,False,003
41,1295,frequent,blue,green,red,False,False,True,003
42,696,frequent,red,red,red,True,True,False,003
43,919,frequent,red,red,green,False,True,False,003
44,848,frequent,blue,blue,green,False,True,False,003
45,898,frequent,green,green,red,False,True,False,003
46,714,frequent,red,red,green,False,True,False,003
47,1505,frequent,red,red,blue,False,True,False,003
48,1009,frequent,blue,blue,green,False,True,False,003
49,1033,frequent,red,red,green,False,True,False,003
50,1569,frequent,green,green,red,False,True,False,003
51,1273,frequent,red,red,blue,False,True,False,003
52,959,frequent,blue,blue,green,False,True,False,003
53,872,frequent,green,green,red,False,True,False,003
54,1544,frequent,red,red,blue,False,True,False,003
55,1001,frequent,green,green,green,True,True,False,003
56,985,frequent,blue,blue,red,False,True,False,003
57,921,frequent,red,red,blue,False,True,False,003
58,1505,frequent,blue,blue,green,False,True,False,003
59,888,frequent,green,green,red,False,True,False,003
60,982,frequent,blue,blue,green,False,True,False,003
61,872,frequent,blue,blue,red,False,True,False,003
62,711,frequent,blue,blue,green,False,True,False,003
63,735,frequent,red,red,green,False,True,False,003
64,1094,frequent,green,green,red,False,True,False,003
65,1071,frequent,blue,blue,blue,True,True,False,003
66,919,frequent,green,green,green,True,True,False,003
67,735,frequent,red,red,green,False,True,False,003
68,1144,frequent,green,green,blue,False,True,False,003
69,1073,frequent,blue,blue,green,False,True,False,003
70,712,frequent,red,red,blue,False,True,False,003
71,751,frequent,blue,blue,blue,True,True,False,003
72,711,frequent,red,blue,red,False,False,False,003
73,894,frequent,green,green,green,True,True,False,003
74,646,frequent,red,red,red,True,True,False,003
75,582,frequent,red,red,red,True,True,True,003
76,831,frequent,blue,blue,blue,True,True,False,003
77,646,frequent,blue,blue,blue,True,True,True,003
78,647,frequent,green,green,blue,False,True,False,003
79,661,frequent,green,green,blue,False,True,True,003
80,712,frequent,blue,blue,red,False,True,False,003
81,1095,frequent,green,green,green,True,True,False,003
82,1517,frequent,blue,red,blue,False,False,False,003
83,687,frequent,red,red,red,True,True,False,003
84,685,frequent,green,green,red,False,True,False,003
85,933,frequent,green,green,blue,False,True,False,003
86,671,frequent,red,red,red,True,True,False,003
87,1607,frequent,blue,red,green,False,False,False,003
88,1639,frequent,blue,blue,green,False,True,False,003
89,823,frequent,green,green,red,False,True,False,003
90,759,frequent,red,red,green,False,True,False,003
91,1382,frequent,green,green,green,True,True,False,003
92,846,frequent,red,blue,blue,True,False,False,003
93,1318,frequent,green,green,blue,False,True,False,003
94,1007,frequent,blue,red,blue,False,False,False,003
95,1029,frequent,green,green,blue,False,True,False,003
96,1205,frequent,green,green,red,False,True,False,003
97,957,frequent,red,red,red,True,True,False,003
98,1054,frequent,green,green,blue,False,True,False,003
99,1494,frequent,blue,blue,green,False,True,False,003
100,758,frequent,green,green,blue,False,True,False,003
101,1453,frequent,blue,blue,red,False,True,False,003
102,919,frequent,blue,blue,green,False,True,False,003
103,1163,frequent,red,red,blue,False,True,False,003
104,734,frequent,green,green,blue,False,True,False,003
105,1094,frequent,red,red,blue,False,True,False,003
106,859,frequent,green,green,red,False,True,False,003
107,694,frequent,blue,blue,green,False,True,False,003
108,732,frequent,blue,blue,red,False,True,False,003
109,1181,frequent,red,red,green,False,True,False,003
110,733,frequent,red,red,blue,False,True,False,003
111,805,frequent,blue,blue,red,False,True,False,003
112,694,frequent,blue,blue,red,False,True,True,003
113,774,frequent,green,green,red,False,True,False,003
114,1278,frequent,blue,blue,red,False,True,False,003
115,976,frequent,red,red,green,False,True,False,003
116,891,frequent,green,green,blue,False,True,False,003
117,981,frequent,blue,blue,red,False,True,False,003
118,1413,frequent,red,red,blue,False,True,False,003
119,1429,frequent,green,green,red,False,True,False,003
120,2267,frequent,blue,blue,red,False,True,False,003
121,982,frequent,red,red,green,False,True,False,003
122,1430,frequent,blue,blue,red,False,True,False,003
123,718,frequent,red,red,green,False,True,False,003
124,821,frequent,green,green,green,True,True,False,003
125,1227,frequent,green,green,blue,False,True,False,003
126,1075,frequent,red,red,green,False,True,False,003
127,659,frequent,red,red,green,False,True,True,003
128,780,frequent,green,green,red,False,True,False,003
129,755,frequent,blue,red,blue,False,False,False,003
130,779,frequent,red,red,red,True,True,False,003
131,732,frequent,red,red,blue,False,True,False,003
132,1004,frequent,blue,blue,green,False,True,False,003
133,956,frequent,red,red,blue,False,True,False,003
134,1053,frequent,green,green,blue,False,True,False,003
135,1325,frequent,blue,blue,blue,True,True,False,003
136,780,frequent,blue,blue,red,False,True,False,003
137,779,frequent,blue,blue,blue,True,True,False,003
138,668,frequent,blue,blue,green,False,True,False,003
139,1404,frequent,green,green,green,True,True,False,003
140,707,frequent,green,green,blue,False,True,False,003
141,906,frequent,blue,blue,red,False,True,False,003
142,708,frequent,red,red,green,False,True,False,003
143,1453,frequent,blue,blue,green,False,True,False,003
144,991,infrequent,green,green,red,False,True,False,003
145,1113,infrequent,blue,blue,blue,True,True,False,003
146,707,infrequent,red,red,red,True,True,False,003
147,915,infrequent,blue,blue,blue,True,True,False,003
148,1004,infrequent,red,red,blue,False,True,False,003
149,779,infrequent,blue,blue,blue,True,True,False,003
150,707,infrequent,blue,blue,blue,True,True,True,003
151,619,infrequent,red,red,red,True,True,False,003
152,691,infrequent,green,green,green,True,True,False,003
153,555,infrequent,green,green,green,True,True,True,003
154,667,infrequent,blue,blue,blue,True,True,False,003
155,571,infrequent,red,red,red,True,True,False,003
156,1225,infrequent,blue,blue,blue,True,True,False,003
157,619,infrequent,red,red,red,True,True,False,003
158,731,infrequent,green,green,green,True,True,False,003
159,1028,infrequent,blue,blue,blue,True,True,False,003
160,1044,infrequent,green,green,red,False,True,False,003
161,644,infrequent,green,green,green,True,True,False,003
162,659,infrequent,green,green,blue,False,True,False,003
163,865,infrequent,blue,blue,green,False,True,False,003
164,594,infrequent,blue,blue,blue,True,True,False,003
165,642,infrequent,green,green,green,True,True,False,003
166,954,infrequent,blue,blue,blue,True,True,False,003
167,665,infrequent,red,red,red,True,True,False,003
168,1185,infrequent,red,red,green,False,True,False,003
169,842,infrequent,red,red,red,True,True,False,003
170,479,infrequent,red,red,blue,False,True,False,003
171,930,infrequent,green,green,green,True,True,False,003
172,955,infrequent,red,red,blue,False,True,False,003
173,545,infrequent,red,red,red,True,True,False,003
174,531,infrequent,red,red,green,False,True,False,003
175,641,infrequent,green,green,green,True,True,False,003
176,506,infrequent,green,green,green,True,True,True,003
177,504,infrequent,green,green,green,True,True,True,003
178,706,infrequent,red,red,red,True,True,False,003
179,841,infrequent,blue,blue,green,False,True,False,003
180,481,infrequent,blue,blue,blue,True,True,False,003
181,577,infrequent,blue,blue,blue,True,True,True,003
182,616,infrequent,blue,blue,green,False,True,False,003
183,728,infrequent,red,red,red,True,True,False,003
184,569,infrequent,red,red,red,True,True,True,003
185,842,infrequent,green,green,green,True,True,False,003
186,1050,infrequent,blue,blue,red,False,True,False,003
187,1063,infrequent,red,red,green,False,True,False,003
188,754,infrequent,blue,blue,blue,True,True,False,003
189,616,infrequent,blue,blue,blue,True,True,True,003
190,591,infrequent,blue,blue,blue,True,True,True,003
191,681,infrequent,red,red,red,True,True,False,003
192,480,infrequent,red,red,red,True,True,True,003
193,578,infrequent,blue,blue,blue,True,True,False,003
194,664,infrequent,green,green,green,True,True,False,003
195,529,infrequent,green,green,green,True,True,True,003
196,1151,infrequent,blue,blue,red,False,True,False,003
197,704,infrequent,green,green,green,True,True,False,003
198,977,infrequent,blue,blue,blue,True,True,False,003
199,817,infrequent,red,red,red,True,True,False,003
200,1041,infrequent,green,green,green,True,True,False,003
201,913,infrequent,blue,blue,blue,True,True,False,003
202,750,infrequent,green,green,green,True,True,False,003
203,880,infrequent,red,red,red,True,True,False,003
204,1423,infrequent,green,green,green,True,True,False,003
