type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
practice,0.0,1,1064.0,0,"(0, 1)",004,1206,3,"(3, 2)",common
practice,1.0,0,723.0,0,"(1, 0)",004,524,3,"(3, 2)",common
practice,2.0,-1,,-1,"(1, 0)",004,-1,-1,-1,
practice,3.0,0,436.0,1,"(1, 0)",004,737,4,"(4, 5)",common
practice,4.0,0,559.0,0,"(1, 0)",004,523,2,"(2, 3)",common
practice,5.0,1,418.0,0,"(1, 0)",004,537,5,"(4, 5)",rare
practice,6.0,1,594.0,0,"(0, 1)",004,438,2,"(2, 3)",common
practice,7.0,0,509.0,0,"(0, 1)",004,533,2,"(2, 3)",common
practice,8.0,0,455.0,0,"(0, 1)",004,694,3,"(3, 2)",common
practice,9.0,1,484.0,0,"(0, 1)",004,587,5,"(5, 4)",rare
task,0.0,0,745.0,1,"(1, 0)",004,522,5,"(5, 4)",common
task,1.0,0,638.0,1,"(0, 1)",004,608,4,"(4, 5)",common
task,2.0,1,688.0,0,"(1, 0)",004,539,5,"(4, 5)",rare
task,3.0,1,721.0,0,"(0, 1)",004,394,5,"(5, 4)",rare
task,4.0,1,516.0,0,"(1, 0)",004,464,5,"(4, 5)",rare
task,5.0,1,542.0,0,"(0, 1)",004,406,3,"(3, 2)",common
task,6.0,0,639.0,0,"(0, 1)",004,358,3,"(3, 2)",common
task,7.0,0,578.0,0,"(0, 1)",004,489,3,"(2, 3)",common
task,8.0,1,466.0,0,"(0, 1)",004,543,2,"(3, 2)",common
task,9.0,1,417.0,0,"(0, 1)",004,391,2,"(3, 2)",common
task,10.0,0,417.0,0,"(0, 1)",004,579,4,"(5, 4)",rare
task,11.0,0,485.0,0,"(0, 1)",004,521,2,"(3, 2)",common
task,12.0,1,401.0,0,"(0, 1)",004,410,2,"(3, 2)",common
task,13.0,0,567.0,0,"(1, 0)",004,491,2,"(3, 2)",common
task,14.0,0,569.0,0,"(0, 1)",004,403,2,"(3, 2)",common
task,15.0,1,720.0,1,"(0, 1)",004,516,4,"(5, 4)",common
task,16.0,1,652.0,1,"(0, 1)",004,667,4,"(4, 5)",common
task,17.0,0,528.0,1,"(0, 1)",004,385,2,"(2, 3)",rare
task,18.0,0,666.0,1,"(0, 1)",004,414,4,"(5, 4)",common
task,19.0,1,533.0,1,"(0, 1)",004,716,5,"(4, 5)",common
task,20.0,1,665.0,1,"(1, 0)",004,377,5,"(4, 5)",common
task,21.0,1,472.0,1,"(1, 0)",004,394,5,"(4, 5)",common
task,22.0,0,452.0,1,"(1, 0)",004,380,5,"(4, 5)",common
task,23.0,1,553.0,0,"(0, 1)",004,425,2,"(2, 3)",common
task,24.0,0,531.0,0,"(1, 0)",004,656,5,"(4, 5)",rare
task,25.0,0,629.0,0,"(1, 0)",004,580,2,"(3, 2)",common
task,26.0,1,627.0,1,"(1, 0)",004,587,4,"(4, 5)",common
task,27.0,1,538.0,1,"(0, 1)",004,597,4,"(4, 5)",common
task,28.0,1,538.0,1,"(1, 0)",004,462,4,"(4, 5)",common
task,29.0,1,508.0,1,"(0, 1)",004,456,2,"(2, 3)",rare
task,30.0,0,773.0,1,"(1, 0)",004,506,4,"(4, 5)",common
task,31.0,1,483.0,0,"(1, 0)",004,672,4,"(5, 4)",rare
task,32.0,0,531.0,1,"(1, 0)",004,501,4,"(5, 4)",common
task,33.0,1,550.0,0,"(0, 1)",004,474,2,"(3, 2)",common
task,34.0,0,511.0,0,"(0, 1)",004,902,4,"(5, 4)",rare
task,35.0,1,491.0,0,"(0, 1)",004,559,5,"(5, 4)",rare
task,36.0,1,471.0,0,"(1, 0)",004,451,2,"(3, 2)",common
task,37.0,1,460.0,0,"(0, 1)",004,588,2,"(2, 3)",common
task,38.0,1,455.0,0,"(1, 0)",004,391,2,"(2, 3)",common
task,39.0,1,568.0,0,"(0, 1)",004,871,5,"(4, 5)",rare
task,40.0,1,490.0,0,"(0, 1)",004,413,2,"(3, 2)",common
task,41.0,0,1455.0,0,"(0, 1)",004,717,5,"(4, 5)",rare
task,42.0,1,757.0,0,"(0, 1)",004,618,2,"(3, 2)",common
task,43.0,0,466.0,0,"(0, 1)",004,458,2,"(3, 2)",common
task,44.0,1,733.0,0,"(1, 0)",004,505,2,"(3, 2)",common
task,45.0,1,449.0,0,"(0, 1)",004,474,2,"(3, 2)",common
task,46.0,0,514.0,0,"(1, 0)",004,400,2,"(2, 3)",common
task,47.0,0,641.0,1,"(1, 0)",004,469,5,"(5, 4)",common
task,48.0,0,598.0,1,"(0, 1)",004,656,3,"(2, 3)",rare
task,49.0,1,631.0,0,"(1, 0)",004,558,3,"(3, 2)",common
task,50.0,0,516.0,0,"(0, 1)",004,412,3,"(3, 2)",common
task,51.0,0,526.0,0,"(0, 1)",004,402,2,"(3, 2)",common
task,52.0,0,558.0,1,"(1, 0)",004,794,2,"(3, 2)",rare
task,53.0,0,499.0,1,"(1, 0)",004,615,4,"(4, 5)",common
task,54.0,1,1048.0,1,"(0, 1)",004,579,5,"(5, 4)",common
task,55.0,0,671.0,1,"(0, 1)",004,499,5,"(4, 5)",common
task,56.0,0,541.0,1,"(1, 0)",004,436,5,"(4, 5)",common
task,57.0,0,687.0,1,"(0, 1)",004,513,4,"(4, 5)",common
task,58.0,1,514.0,0,"(0, 1)",004,500,2,"(3, 2)",common
task,59.0,0,578.0,0,"(1, 0)",004,438,2,"(3, 2)",common
task,60.0,1,441.0,0,"(0, 1)",004,497,3,"(3, 2)",common
task,61.0,1,478.0,0,"(0, 1)",004,394,3,"(3, 2)",common
task,62.0,0,529.0,0,"(1, 0)",004,855,4,"(5, 4)",rare
task,63.0,0,646.0,0,"(0, 1)",004,466,3,"(2, 3)",common
task,64.0,0,695.0,0,"(1, 0)",004,444,4,"(4, 5)",rare
task,65.0,1,528.0,0,"(0, 1)",004,675,5,"(5, 4)",rare
task,66.0,1,535.0,0,"(0, 1)",004,585,3,"(3, 2)",common
task,67.0,0,698.0,0,"(0, 1)",004,561,3,"(3, 2)",common
task,68.0,0,692.0,0,"(1, 0)",004,449,2,"(2, 3)",common
task,69.0,0,619.0,1,"(0, 1)",004,597,5,"(4, 5)",common
task,70.0,1,593.0,1,"(0, 1)",004,789,5,"(5, 4)",common
task,71.0,0,843.0,1,"(1, 0)",004,498,3,"(2, 3)",rare
task,72.0,1,607.0,1,"(0, 1)",004,554,5,"(5, 4)",common
task,73.0,0,648.0,1,"(0, 1)",004,621,3,"(3, 2)",rare
task,74.0,1,693.0,1,"(0, 1)",004,561,2,"(3, 2)",rare
task,75.0,1,896.0,1,"(0, 1)",004,847,4,"(4, 5)",common
