trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1287,practice,blue,blue,green,False,True,False,016
1,1358,practice,green,green,green,True,True,False,016
2,991,practice,red,red,red,True,True,False,016
3,1005,practice,blue,green,blue,False,False,False,016
4,1019,practice,red,red,red,True,True,False,016
5,1311,practice,blue,green,green,True,False,False,016
6,1104,practice,red,red,blue,False,True,False,016
7,804,practice,red,red,red,True,True,False,016
8,917,practice,red,red,green,False,True,False,016
9,733,practice,red,red,green,False,True,True,016
10,594,practice,red,red,red,True,True,False,016
11,859,practice,blue,blue,green,False,True,False,016
12,801,practice,green,green,blue,False,True,False,016
13,542,practice,red,red,blue,False,True,False,016
14,823,practice,blue,green,green,True,False,False,016
15,676,practice,blue,blue,blue,True,True,False,016
16,625,practice,blue,blue,blue,True,True,True,016
17,1307,practice,green,green,red,False,True,False,016
18,756,practice,blue,blue,red,False,True,False,016
19,744,practice,red,green,green,True,False,False,016
20,1158,practice,green,blue,blue,True,False,False,016
21,814,practice,blue,blue,blue,True,True,True,016
22,968,practice,blue,blue,red,False,True,False,016
23,750,practice,green,green,red,False,True,False,016
24,842,frequent,blue,blue,red,False,True,False,016
25,817,frequent,green,green,red,False,True,False,016
26,1128,frequent,blue,green,blue,False,False,False,016
27,721,frequent,blue,green,green,True,False,False,016
28,652,frequent,red,red,blue,False,True,False,016
29,919,frequent,green,green,green,True,True,False,016
30,874,frequent,green,green,blue,False,True,False,016
31,719,frequent,green,green,red,False,True,False,016
32,580,frequent,green,green,red,False,True,True,016
33,550,frequent,green,green,red,False,True,True,016
34,752,frequent,blue,blue,red,False,True,False,016
35,648,frequent,red,red,blue,False,True,False,016
36,748,frequent,blue,blue,green,False,True,False,016
37,824,frequent,red,red,green,False,True,False,016
38,558,frequent,red,red,green,False,True,True,016
39,526,frequent,red,red,blue,False,True,False,016
40,975,frequent,green,green,blue,False,True,False,016
41,870,frequent,blue,red,green,False,False,False,016
42,775,frequent,blue,blue,green,False,True,False,016
43,791,frequent,blue,blue,red,False,True,False,016
44,556,frequent,green,green,green,True,True,False,016
45,1005,frequent,blue,blue,blue,True,True,False,016
46,681,frequent,blue,blue,red,False,True,False,016
47,559,frequent,blue,blue,green,False,True,False,016
48,490,frequent,blue,blue,blue,True,True,False,016
49,590,frequent,red,red,blue,False,True,False,016
50,859,frequent,blue,blue,green,False,True,False,016
51,624,frequent,red,red,red,True,True,False,016
52,557,frequent,green,green,red,False,True,False,016
53,719,frequent,green,green,blue,False,True,False,016
54,730,frequent,blue,blue,red,False,True,False,016
55,716,frequent,green,green,blue,False,True,False,016
56,820,frequent,blue,blue,green,False,True,False,016
57,732,frequent,red,red,red,True,True,False,016
58,654,frequent,blue,blue,red,False,True,False,016
59,620,frequent,red,red,blue,False,True,False,016
60,495,frequent,green,green,blue,False,True,False,016
61,647,frequent,blue,red,red,True,False,False,016
62,742,frequent,blue,blue,red,False,True,False,016
63,585,frequent,green,green,red,False,True,False,016
64,766,frequent,green,green,red,False,True,True,016
65,460,frequent,blue,blue,green,False,True,False,016
66,692,frequent,red,red,blue,False,True,False,016
67,766,frequent,blue,blue,green,False,True,False,016
68,715,frequent,red,red,blue,False,True,False,016
69,844,frequent,green,green,red,False,True,False,016
70,755,frequent,blue,green,blue,False,False,False,016
71,615,frequent,red,red,blue,False,True,False,016
72,1315,frequent,red,red,green,False,True,False,016
73,688,frequent,red,red,blue,False,True,False,016
74,573,frequent,red,red,green,False,True,False,016
75,500,frequent,red,red,green,False,True,True,016
76,655,frequent,blue,blue,green,False,True,False,016
77,677,frequent,red,red,red,True,True,False,016
78,717,frequent,green,green,blue,False,True,False,016
79,493,frequent,green,green,red,False,True,False,016
80,552,frequent,blue,red,blue,False,False,False,016
81,626,frequent,red,red,green,False,True,False,016
82,615,frequent,blue,blue,red,False,True,False,016
83,775,frequent,blue,blue,red,False,True,True,016
84,579,frequent,blue,blue,red,False,True,True,016
85,493,frequent,green,green,blue,False,True,False,016
86,632,frequent,green,green,green,True,True,False,016
87,950,frequent,blue,blue,blue,True,True,False,016
