trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
196,919,frequent,green,green,blue,False,True,False,011
197,718,frequent,green,green,red,False,True,False,011
198,1105,frequent,red,red,blue,False,True,False,011
199,1009,frequent,green,green,blue,False,True,False,011
200,1466,frequent,green,green,green,True,True,False,011
201,1197,frequent,blue,blue,blue,True,True,False,011
202,1089,frequent,red,red,green,False,True,False,011
203,857,frequent,green,green,green,True,True,False,011
204,1246,frequent,red,red,green,False,True,False,011
205,1058,frequent,green,green,red,False,True,False,011
206,1434,frequent,red,red,blue,False,True,False,011
207,1293,frequent,blue,blue,green,False,True,False,011
208,1191,frequent,red,red,green,False,True,False,011
209,714,frequent,red,red,green,False,True,True,011
210,1453,frequent,blue,blue,red,False,True,False,011
211,776,frequent,blue,blue,red,False,True,True,011
212,560,frequent,blue,blue,red,False,True,True,011
213,1355,frequent,red,red,green,False,True,False,011
214,1243,frequent,blue,blue,red,False,True,False,011
215,1336,frequent,red,red,blue,False,True,False,011
216,780,frequent,red,red,green,False,True,False,011
217,840,frequent,blue,blue,blue,True,True,False,011
218,1060,frequent,red,red,green,False,True,False,011
219,902,frequent,blue,blue,red,False,True,False,011
220,1182,frequent,blue,blue,green,False,True,False,011
221,887,frequent,red,red,green,False,True,False,011
222,964,frequent,green,green,blue,False,True,False,011
223,839,frequent,green,green,green,True,True,False,011
224,682,frequent,green,green,blue,False,True,False,011
225,606,frequent,green,green,blue,False,True,True,011
226,604,frequent,green,green,blue,False,True,True,011
227,586,frequent,green,green,green,True,True,False,011
228,576,frequent,green,green,blue,False,True,False,011
229,1326,frequent,blue,blue,green,False,True,False,011
230,606,frequent,blue,blue,green,False,True,True,011
231,652,frequent,blue,blue,green,False,True,True,011
232,1293,frequent,red,red,blue,False,True,False,011
233,887,frequent,green,green,blue,False,True,False,011
234,1636,frequent,green,green,red,False,True,False,011
235,761,frequent,red,red,red,True,True,False,011
236,745,frequent,green,green,green,True,True,False,011
237,1340,frequent,red,red,blue,False,True,False,011
238,1213,frequent,green,green,blue,False,True,False,011
239,1185,frequent,blue,blue,green,False,True,False,011
240,1014,frequent,green,green,blue,False,True,False,011
241,808,frequent,green,green,red,False,True,False,011
242,1229,frequent,red,red,blue,False,True,False,011
243,652,frequent,red,red,green,False,True,False,011
244,1216,frequent,green,green,red,False,True,False,011
245,1009,frequent,red,red,blue,False,True,False,011
246,1120,frequent,green,green,blue,False,True,False,011
247,1073,frequent,red,red,blue,False,True,False,011
248,1028,frequent,blue,blue,red,False,True,False,011
249,1205,frequent,red,red,blue,False,True,False,011
250,1419,frequent,blue,blue,green,False,True,False,011
251,1402,frequent,green,green,red,False,True,False,011
252,903,frequent,red,red,green,False,True,False,011
253,964,frequent,green,green,green,True,True,False,011
254,1027,frequent,red,red,green,False,True,False,011
255,979,frequent,blue,blue,green,False,True,False,011
256,839,frequent,blue,blue,green,False,True,True,011
257,1105,frequent,green,green,blue,False,True,False,011
258,1214,frequent,blue,blue,green,False,True,False,011
259,685,frequent,blue,blue,green,False,True,True,011
260,685,frequent,blue,blue,blue,True,True,False,011
261,875,frequent,red,red,red,True,True,False,011
262,872,frequent,blue,blue,blue,True,True,False,011
263,1215,frequent,red,red,blue,False,True,False,011
