type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,40.0,0,787.0,1,"(1, 0)",020,1132.0,5,"(5, 4)",common
task,41.0,0,610.0,1,"(1, 0)",020,940.0,2,"(2, 3)",rare
task,42.0,1,952.0,1,"(1, 0)",020,523.0,5,"(4, 5)",common
task,43.0,1,783.0,0,"(1, 0)",020,750.0,2,"(3, 2)",common
task,44.0,1,674.0,0,"(0, 1)",020,838.0,3,"(2, 3)",common
task,45.0,1,1064.0,0,"(0, 1)",020,1365.0,5,"(5, 4)",rare
task,46.0,1,1045.0,0,"(1, 0)",020,1249.0,2,"(2, 3)",common
task,47.0,0,1391.0,0,"(0, 1)",020,658.0,2,"(3, 2)",common
task,48.0,0,1291.0,1,"(0, 1)",020,1471.0,5,"(4, 5)",common
task,49.0,1,783.0,0,"(1, 0)",020,910.0,4,"(5, 4)",rare
task,50.0,0,863.0,0,"(0, 1)",020,1143.0,3,"(2, 3)",common
task,51.0,1,818.0,0,"(0, 1)",020,888.0,2,"(2, 3)",common
task,52.0,1,1194.0,0,"(0, 1)",020,1080.0,2,"(3, 2)",common
task,53.0,1,938.0,0,"(1, 0)",020,710.0,2,"(2, 3)",common
task,54.0,1,765.0,0,"(0, 1)",020,1324.0,5,"(5, 4)",rare
task,55.0,1,950.0,0,"(0, 1)",020,1113.0,5,"(4, 5)",rare
task,56.0,1,1217.0,0,"(0, 1)",020,1305.0,3,"(2, 3)",common
task,57.0,1,1016.0,0,"(1, 0)",020,910.0,3,"(2, 3)",common
task,58.0,1,664.0,0,"(1, 0)",020,847.0,3,"(3, 2)",common
task,59.0,-1,775.0,0,"(0, 1)",020,,-1,"(5, 4)",rare
task,60.0,0,1074.0,0,"(1, 0)",020,818.0,3,"(3, 2)",common
task,61.0,0,543.0,0,"(1, 0)",020,1080.0,4,"(4, 5)",rare
task,62.0,1,604.0,1,"(0, 1)",020,650.0,5,"(4, 5)",common
task,63.0,1,429.0,1,"(0, 1)",020,522.0,5,"(4, 5)",common
task,64.0,1,483.0,1,"(0, 1)",020,491.0,3,"(2, 3)",rare
task,65.0,0,347.0,1,"(0, 1)",020,990.0,3,"(3, 2)",rare
task,66.0,0,442.0,0,"(1, 0)",020,470.0,5,"(4, 5)",rare
task,67.0,0,810.0,0,"(1, 0)",020,886.0,3,"(3, 2)",common
task,68.0,1,591.0,0,"(1, 0)",020,1617.0,2,"(2, 3)",common
task,69.0,0,1143.0,0,"(0, 1)",020,606.0,2,"(2, 3)",common
task,70.0,1,967.0,0,"(1, 0)",020,1252.0,4,"(5, 4)",rare
task,71.0,1,786.0,0,"(1, 0)",020,527.0,4,"(5, 4)",rare
task,72.0,0,929.0,0,"(0, 1)",020,1556.0,3,"(3, 2)",common
task,73.0,0,777.0,0,"(1, 0)",020,995.0,4,"(5, 4)",rare
task,74.0,0,980.0,0,"(0, 1)",020,1747.0,2,"(2, 3)",common
task,75.0,0,1269.0,1,"(0, 1)",020,839.0,3,"(3, 2)",rare
task,76.0,1,420.0,1,"(0, 1)",020,1229.0,4,"(4, 5)",common
task,77.0,1,402.0,1,"(0, 1)",020,668.0,5,"(5, 4)",common
task,78.0,-1,1179.0,1,"(1, 0)",020,,-1,"(3, 2)",rare
task,79.0,0,1090.0,1,"(1, 0)",020,703.0,4,"(5, 4)",common
task,80.0,1,962.0,1,"(1, 0)",020,1015.0,5,"(4, 5)",common
task,81.0,1,642.0,1,"(1, 0)",020,1286.0,2,"(3, 2)",rare
task,82.0,1,377.0,0,"(0, 1)",020,1420.0,3,"(3, 2)",common
task,83.0,0,583.0,1,"(1, 0)",020,965.0,2,"(2, 3)",rare
task,84.0,1,561.0,0,"(1, 0)",020,931.0,3,"(2, 3)",common
task,85.0,1,483.0,1,"(0, 1)",020,755.0,3,"(3, 2)",rare
task,86.0,1,766.0,0,"(1, 0)",020,1076.0,2,"(2, 3)",common
task,87.0,0,510.0,1,"(0, 1)",020,1175.0,5,"(5, 4)",common
task,88.0,1,294.0,0,"(1, 0)",020,879.0,4,"(4, 5)",rare
task,89.0,0,796.0,0,"(0, 1)",020,939.0,3,"(2, 3)",common
task,90.0,1,787.0,0,"(1, 0)",020,908.0,2,"(2, 3)",common
task,91.0,0,562.0,0,"(1, 0)",020,791.0,2,"(3, 2)",common
task,92.0,0,509.0,0,"(1, 0)",020,1606.0,4,"(4, 5)",rare
task,93.0,1,495.0,0,"(1, 0)",020,554.0,4,"(4, 5)",rare
task,94.0,1,872.0,1,"(0, 1)",020,849.0,3,"(2, 3)",rare
task,95.0,1,635.0,0,"(1, 0)",020,653.0,2,"(3, 2)",common
task,96.0,1,555.0,0,"(1, 0)",020,606.0,3,"(3, 2)",common
task,97.0,0,519.0,1,"(0, 1)",020,1012.0,4,"(5, 4)",common
task,98.0,0,385.0,0,"(1, 0)",020,988.0,4,"(4, 5)",rare
task,99.0,0,630.0,1,"(0, 1)",020,964.0,5,"(5, 4)",common
task,100.0,1,488.0,1,"(0, 1)",020,554.0,4,"(4, 5)",common
task,101.0,1,726.0,1,"(0, 1)",020,664.0,4,"(5, 4)",common
task,102.0,0,789.0,1,"(1, 0)",020,932.0,4,"(5, 4)",common
task,103.0,0,506.0,1,"(0, 1)",020,814.0,2,"(3, 2)",rare
task,104.0,1,386.0,1,"(0, 1)",020,1291.0,5,"(5, 4)",common
task,105.0,1,983.0,1,"(1, 0)",020,988.0,5,"(4, 5)",common
task,106.0,1,980.0,1,"(1, 0)",020,720.0,5,"(5, 4)",common
task,107.0,0,710.0,1,"(0, 1)",020,670.0,5,"(4, 5)",common
task,108.0,0,486.0,1,"(0, 1)",020,938.0,4,"(5, 4)",common
task,109.0,1,1096.0,0,"(1, 0)",020,896.0,3,"(3, 2)",common
task,110.0,1,755.0,0,"(0, 1)",020,901.0,3,"(3, 2)",common
task,111.0,0,795.0,0,"(0, 1)",020,1560.0,5,"(5, 4)",rare
task,112.0,0,729.0,0,"(0, 1)",020,494.0,4,"(5, 4)",rare
task,113.0,1,531.0,1,"(0, 1)",020,625.0,5,"(4, 5)",common
task,114.0,1,604.0,1,"(0, 1)",020,1501.0,2,"(3, 2)",rare
task,115.0,1,829.0,1,"(1, 0)",020,853.0,2,"(2, 3)",rare
task,116.0,0,527.0,1,"(0, 1)",020,884.0,2,"(3, 2)",rare
task,117.0,1,481.0,1,"(0, 1)",020,895.0,5,"(4, 5)",common
task,118.0,1,778.0,1,"(1, 0)",020,990.0,5,"(4, 5)",common
task,119.0,1,645.0,1,"(0, 1)",020,860.0,3,"(3, 2)",rare
task,120.0,-1,743.0,1,"(1, 0)",020,,-1,"(5, 4)",common
task,121.0,1,759.0,1,"(0, 1)",020,515.0,2,"(3, 2)",rare
task,122.0,0,566.0,1,"(0, 1)",020,517.0,2,"(2, 3)",rare
task,123.0,1,785.0,1,"(1, 0)",020,935.0,4,"(5, 4)",common
task,124.0,0,583.0,1,"(1, 0)",020,662.0,4,"(4, 5)",common
task,125.0,0,875.0,0,"(0, 1)",020,891.0,4,"(4, 5)",rare
task,126.0,1,635.0,0,"(1, 0)",020,538.0,2,"(3, 2)",common
task,127.0,0,591.0,0,"(0, 1)",020,1674.0,2,"(2, 3)",common
task,128.0,0,646.0,0,"(1, 0)",020,645.0,3,"(3, 2)",common
task,129.0,0,624.0,0,"(1, 0)",020,503.0,2,"(3, 2)",common
task,130.0,0,728.0,1,"(0, 1)",020,912.0,5,"(5, 4)",common
task,131.0,0,524.0,1,"(0, 1)",020,781.0,4,"(4, 5)",common
task,132.0,1,320.0,0,"(1, 0)",020,671.0,3,"(3, 2)",common
task,133.0,-1,,-1,"(0, 1)",020,-1.0,-1,"(-1, -1)",
task,134.0,1,789.0,0,"(1, 0)",020,501.0,3,"(3, 2)",common
task,135.0,0,656.0,0,"(0, 1)",020,579.0,3,"(2, 3)",common
task,136.0,1,515.0,1,"(0, 1)",020,712.0,4,"(5, 4)",common
task,137.0,0,803.0,1,"(1, 0)",020,482.0,4,"(5, 4)",common
task,138.0,0,556.0,0,"(1, 0)",020,859.0,4,"(5, 4)",rare
task,139.0,0,535.0,0,"(1, 0)",020,881.0,5,"(4, 5)",rare
task,140.0,1,515.0,1,"(1, 0)",020,494.0,2,"(3, 2)",rare
task,141.0,1,450.0,1,"(1, 0)",020,927.0,4,"(5, 4)",common
task,142.0,0,901.0,1,"(0, 1)",020,1058.0,4,"(4, 5)",common
task,143.0,1,678.0,1,"(0, 1)",020,637.0,5,"(5, 4)",common
task,144.0,0,815.0,1,"(1, 0)",020,481.0,5,"(5, 4)",common
task,145.0,0,734.0,1,"(0, 1)",020,837.0,2,"(2, 3)",rare
task,146.0,1,491.0,0,"(1, 0)",020,452.0,2,"(3, 2)",common
task,147.0,1,1064.0,1,"(1, 0)",020,888.0,3,"(3, 2)",rare
task,148.0,0,626.0,0,"(0, 1)",020,846.0,2,"(2, 3)",common
task,149.0,1,787.0,0,"(0, 1)",020,821.0,2,"(2, 3)",common
task,150.0,1,463.0,1,"(0, 1)",020,612.0,3,"(3, 2)",rare
task,151.0,0,1427.0,1,"(0, 1)",020,874.0,4,"(5, 4)",common
task,152.0,1,723.0,1,"(1, 0)",020,1246.0,5,"(4, 5)",common
task,153.0,0,864.0,0,"(1, 0)",020,574.0,4,"(4, 5)",rare
task,154.0,1,279.0,0,"(1, 0)",020,854.0,2,"(2, 3)",common
task,155.0,-1,653.0,0,"(0, 1)",020,,-1,"(3, 2)",common
task,156.0,1,700.0,0,"(0, 1)",020,378.0,2,"(3, 2)",common
task,157.0,1,838.0,0,"(1, 0)",020,676.0,3,"(2, 3)",common
task,158.0,1,862.0,0,"(1, 0)",020,736.0,3,"(2, 3)",common
task,159.0,0,275.0,1,"(0, 1)",020,1487.0,4,"(4, 5)",common
task,160.0,0,470.0,1,"(0, 1)",020,410.0,5,"(4, 5)",common
task,161.0,1,652.0,0,"(1, 0)",020,499.0,3,"(2, 3)",common
task,162.0,1,449.0,0,"(1, 0)",020,690.0,3,"(3, 2)",common
task,163.0,1,1223.0,0,"(0, 1)",020,525.0,3,"(3, 2)",common
task,164.0,0,570.0,0,"(1, 0)",020,838.0,4,"(5, 4)",rare
task,165.0,0,417.0,0,"(1, 0)",020,956.0,5,"(4, 5)",rare
task,166.0,0,943.0,1,"(1, 0)",020,968.0,5,"(4, 5)",common
task,167.0,0,812.0,0,"(0, 1)",020,1438.0,5,"(4, 5)",rare
task,168.0,1,799.0,1,"(1, 0)",020,1082.0,2,"(3, 2)",rare
task,169.0,0,973.0,1,"(1, 0)",020,1308.0,5,"(4, 5)",common
task,170.0,1,498.0,1,"(0, 1)",020,1099.0,2,"(2, 3)",rare
task,171.0,0,702.0,1,"(0, 1)",020,1146.0,5,"(5, 4)",common
task,172.0,1,482.0,1,"(0, 1)",020,925.0,2,"(3, 2)",rare
task,173.0,1,563.0,1,"(1, 0)",020,551.0,5,"(5, 4)",common
task,174.0,0,873.0,1,"(0, 1)",020,774.0,5,"(5, 4)",common
task,175.0,1,626.0,0,"(1, 0)",020,935.0,3,"(2, 3)",common
task,176.0,0,551.0,0,"(1, 0)",020,689.0,3,"(3, 2)",common
task,177.0,0,486.0,1,"(0, 1)",020,558.0,5,"(5, 4)",common
task,178.0,1,558.0,1,"(1, 0)",020,709.0,4,"(4, 5)",common
task,179.0,1,454.0,1,"(1, 0)",020,573.0,4,"(5, 4)",common
task,180.0,0,688.0,1,"(1, 0)",020,583.0,4,"(4, 5)",common
task,181.0,1,649.0,0,"(0, 1)",020,549.0,2,"(2, 3)",common
task,182.0,1,552.0,0,"(1, 0)",020,494.0,2,"(2, 3)",common
task,183.0,0,487.0,0,"(0, 1)",020,507.0,2,"(3, 2)",common
task,184.0,0,560.0,0,"(1, 0)",020,1598.0,3,"(2, 3)",common
task,185.0,0,712.0,1,"(0, 1)",020,877.0,5,"(5, 4)",common
task,186.0,1,490.0,1,"(1, 0)",020,370.0,2,"(3, 2)",rare
task,187.0,1,567.0,0,"(1, 0)",020,850.0,3,"(2, 3)",common
task,188.0,0,564.0,1,"(0, 1)",020,848.0,4,"(5, 4)",common
task,189.0,1,535.0,0,"(1, 0)",020,872.0,3,"(2, 3)",common
task,190.0,1,872.0,0,"(0, 1)",020,474.0,3,"(2, 3)",common
task,191.0,1,833.0,0,"(1, 0)",020,576.0,3,"(3, 2)",common
task,192.0,1,470.0,0,"(1, 0)",020,1069.0,4,"(5, 4)",rare
task,193.0,1,542.0,0,"(1, 0)",020,622.0,3,"(3, 2)",common
task,194.0,1,766.0,0,"(0, 1)",020,508.0,4,"(5, 4)",rare
task,195.0,0,584.0,0,"(1, 0)",020,433.0,3,"(2, 3)",common
task,196.0,0,550.0,0,"(1, 0)",020,685.0,4,"(5, 4)",rare
task,197.0,1,1265.0,0,"(0, 1)",020,1160.0,5,"(5, 4)",rare
task,198.0,1,551.0,0,"(1, 0)",020,1198.0,2,"(2, 3)",common
task,199.0,0,661.0,0,"(0, 1)",020,1307.0,2,"(3, 2)",common
