trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1119,practice,blue,blue,blue,True,True,False,019
1,652,practice,blue,blue,blue,True,True,True,019
2,457,practice,blue,blue,blue,True,True,True,019
3,1281,practice,green,green,green,True,True,False,019
4,509,practice,red,red,green,False,True,False,019
5,519,practice,red,red,red,True,True,False,019
6,470,practice,red,red,red,True,True,True,019
7,436,practice,red,red,red,True,True,True,019
8,605,practice,green,green,green,True,True,False,019
9,598,practice,red,red,red,True,True,False,019
10,939,practice,blue,red,blue,False,False,False,019
11,2745,practice,blue,blue,green,False,True,False,019
12,814,practice,green,green,green,True,True,False,019
13,637,practice,blue,blue,blue,True,True,False,019
14,1726,practice,green,green,red,False,True,False,019
15,1041,practice,blue,blue,green,False,True,False,019
16,896,practice,blue,blue,red,False,True,False,019
17,942,practice,green,green,green,True,True,False,019
18,809,practice,red,red,green,False,True,False,019
19,1544,practice,green,green,blue,False,True,False,019
20,935,practice,red,red,blue,False,True,False,019
21,951,practice,green,green,blue,False,True,False,019
22,939,practice,green,green,red,False,True,False,019
23,926,practice,blue,blue,red,False,True,False,019
24,915,frequent,green,red,blue,False,False,False,019
25,1574,frequent,green,green,red,False,True,False,019
26,1272,frequent,blue,blue,red,False,True,False,019
27,1149,frequent,blue,blue,green,False,True,False,019
28,667,frequent,green,green,blue,False,True,False,019
29,429,frequent,red,red,green,False,True,False,019
30,703,frequent,blue,blue,green,False,True,False,019
31,645,frequent,green,green,green,True,True,False,019
32,1059,frequent,blue,blue,green,False,True,False,019
33,748,frequent,blue,blue,blue,True,True,False,019
34,867,frequent,blue,blue,red,False,True,False,019
35,817,frequent,green,green,red,False,True,False,019
36,745,frequent,blue,blue,red,False,True,False,019
37,589,frequent,red,red,red,True,True,False,019
38,545,frequent,green,green,red,False,True,False,019
39,685,frequent,green,green,green,True,True,False,019
40,835,frequent,blue,blue,red,False,True,False,019
41,817,frequent,green,green,blue,False,True,False,019
42,623,frequent,green,green,green,True,True,False,019
43,1244,frequent,red,red,green,False,True,False,019
44,416,frequent,red,red,red,True,True,False,019
45,733,frequent,green,green,green,True,True,False,019
46,1008,frequent,green,green,blue,False,True,False,019
47,477,frequent,green,green,red,False,True,False,019
48,504,frequent,green,green,blue,False,True,False,019
49,818,frequent,red,red,green,False,True,False,019
50,398,frequent,red,red,blue,False,True,False,019
51,620,frequent,green,green,red,False,True,False,019
52,478,frequent,green,green,green,True,True,False,019
53,718,frequent,red,red,blue,False,True,False,019
54,749,frequent,blue,blue,blue,True,True,False,019
55,624,frequent,red,red,green,False,True,False,019
56,781,frequent,red,red,blue,False,True,False,019
57,1494,frequent,blue,blue,blue,True,True,False,019
58,905,frequent,green,green,blue,False,True,False,019
59,1238,frequent,blue,blue,green,False,True,False,019
60,544,frequent,red,red,blue,False,True,False,019
61,824,frequent,green,green,green,True,True,False,019
62,704,frequent,green,green,red,False,True,False,019
63,786,frequent,blue,blue,red,False,True,False,019
64,1960,frequent,green,blue,green,False,False,False,019
65,1164,frequent,red,green,red,False,False,False,019
66,908,frequent,green,green,blue,False,True,False,019
67,959,frequent,green,green,red,False,True,False,019
68,877,frequent,blue,blue,green,False,True,False,019
69,984,frequent,green,green,blue,False,True,False,019
70,673,frequent,blue,blue,red,False,True,False,019
71,851,frequent,red,red,red,True,True,False,019
72,1281,frequent,blue,green,red,False,False,False,019
73,1652,frequent,red,red,green,False,True,False,019
74,1742,frequent,green,green,blue,False,True,False,019
75,548,frequent,red,red,green,False,True,False,019
76,1043,frequent,blue,green,blue,False,False,False,019
77,991,frequent,blue,blue,green,False,True,False,019
78,939,frequent,red,red,green,False,True,False,019
79,652,frequent,blue,blue,red,False,True,False,019
80,573,frequent,blue,blue,green,False,True,False,019
81,1857,frequent,red,green,blue,False,False,False,019
82,619,frequent,green,green,blue,False,True,True,019
83,553,frequent,green,green,red,False,True,False,019
84,1168,frequent,red,red,green,False,True,False,019
85,805,frequent,green,green,red,False,True,False,019
86,776,frequent,red,blue,blue,True,False,False,019
87,826,frequent,green,green,red,False,True,False,019
88,682,frequent,blue,blue,green,False,True,False,019
89,592,frequent,blue,blue,red,False,True,False,019
90,658,frequent,red,red,green,False,True,False,019
91,1295,frequent,red,red,green,False,True,True,019
92,571,frequent,red,red,green,False,True,True,019
93,842,frequent,green,blue,green,False,False,False,019
94,382,frequent,green,green,blue,False,True,False,019
95,844,frequent,red,red,red,True,True,False,019
96,539,frequent,red,red,green,False,True,False,019
97,651,frequent,red,red,blue,False,True,False,019
98,430,frequent,red,red,blue,False,True,True,019
99,873,frequent,blue,blue,red,False,True,False,019
