type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,36.0,1,282.0,0,"(1, 0)",019,300.0,5,"(5, 4)",rare
task,37.0,0,269.0,1,"(1, 0)",019,172.0,3,"(2, 3)",rare
task,38.0,0,267.0,1,"(1, 0)",019,305.0,5,"(5, 4)",common
task,39.0,1,639.0,1,"(0, 1)",019,506.0,5,"(5, 4)",common
task,40.0,1,493.0,1,"(1, 0)",019,658.0,3,"(3, 2)",rare
task,41.0,1,374.0,0,"(1, 0)",019,382.0,5,"(5, 4)",rare
task,42.0,1,381.0,0,"(0, 1)",019,296.0,2,"(3, 2)",common
task,43.0,0,659.0,0,"(0, 1)",019,442.0,2,"(3, 2)",common
task,44.0,1,417.0,0,"(0, 1)",019,598.0,4,"(4, 5)",rare
task,45.0,0,340.0,1,"(1, 0)",019,518.0,5,"(5, 4)",common
task,46.0,1,294.0,1,"(1, 0)",019,246.0,4,"(5, 4)",common
task,47.0,1,556.0,1,"(0, 1)",019,349.0,5,"(4, 5)",common
task,48.0,0,416.0,0,"(1, 0)",019,94.0,3,"(3, 2)",common
task,49.0,0,411.0,0,"(0, 1)",019,403.0,3,"(3, 2)",common
task,50.0,0,300.0,1,"(1, 0)",019,140.0,3,"(2, 3)",rare
task,51.0,1,397.0,1,"(1, 0)",019,751.0,5,"(5, 4)",common
task,52.0,1,475.0,1,"(1, 0)",019,600.0,4,"(4, 5)",common
task,53.0,0,468.0,0,"(0, 1)",019,305.0,3,"(3, 2)",common
task,54.0,0,246.0,0,"(0, 1)",019,158.0,4,"(5, 4)",rare
task,55.0,0,415.0,1,"(0, 1)",019,293.0,4,"(5, 4)",common
task,56.0,1,398.0,1,"(0, 1)",019,297.0,4,"(4, 5)",common
task,57.0,1,285.0,0,"(0, 1)",019,2.0,4,"(5, 4)",rare
task,58.0,0,108.0,1,"(1, 0)",019,663.0,5,"(4, 5)",common
task,59.0,1,336.0,0,"(1, 0)",019,537.0,3,"(2, 3)",common
task,60.0,0,775.0,0,"(1, 0)",019,418.0,3,"(2, 3)",common
task,61.0,1,307.0,1,"(1, 0)",019,398.0,4,"(4, 5)",common
task,62.0,0,295.0,1,"(1, 0)",019,354.0,4,"(4, 5)",common
task,63.0,0,333.0,1,"(1, 0)",019,93.0,4,"(5, 4)",common
task,64.0,1,327.0,1,"(1, 0)",019,136.0,4,"(5, 4)",common
task,65.0,0,540.0,1,"(0, 1)",019,326.0,4,"(5, 4)",common
task,66.0,1,401.0,1,"(0, 1)",019,513.0,4,"(5, 4)",common
task,67.0,0,577.0,1,"(0, 1)",019,448.0,3,"(3, 2)",rare
task,68.0,0,392.0,0,"(0, 1)",019,442.0,3,"(3, 2)",common
task,69.0,1,514.0,1,"(1, 0)",019,495.0,4,"(5, 4)",common
task,70.0,1,399.0,0,"(0, 1)",019,274.0,4,"(4, 5)",rare
task,71.0,1,328.0,1,"(0, 1)",019,426.0,2,"(3, 2)",rare
task,72.0,1,1329.0,0,"(1, 0)",019,553.0,5,"(5, 4)",rare
task,73.0,1,335.0,1,"(1, 0)",019,242.0,4,"(5, 4)",common
task,74.0,0,386.0,0,"(1, 0)",019,515.0,5,"(4, 5)",rare
task,75.0,0,336.0,1,"(1, 0)",019,490.0,5,"(5, 4)",common
task,76.0,0,361.0,1,"(0, 1)",019,391.0,2,"(2, 3)",rare
task,77.0,1,470.0,1,"(1, 0)",019,377.0,5,"(5, 4)",common
task,78.0,1,340.0,1,"(0, 1)",019,575.0,5,"(4, 5)",common
task,79.0,0,396.0,1,"(0, 1)",019,428.0,3,"(3, 2)",rare
task,80.0,1,466.0,0,"(1, 0)",019,494.0,2,"(3, 2)",common
task,81.0,0,594.0,1,"(1, 0)",019,134.0,4,"(4, 5)",common
task,82.0,1,679.0,0,"(1, 0)",019,442.0,3,"(2, 3)",common
task,83.0,1,469.0,1,"(0, 1)",019,427.0,5,"(4, 5)",common
task,84.0,1,433.0,1,"(0, 1)",019,395.0,5,"(4, 5)",common
task,85.0,1,530.0,0,"(1, 0)",019,157.0,4,"(5, 4)",rare
task,86.0,1,474.0,0,"(1, 0)",019,403.0,3,"(2, 3)",common
task,87.0,0,621.0,1,"(0, 1)",019,609.0,4,"(5, 4)",common
task,88.0,1,489.0,1,"(1, 0)",019,473.0,5,"(5, 4)",common
task,89.0,0,371.0,0,"(0, 1)",019,297.0,3,"(3, 2)",common
task,90.0,0,382.0,0,"(1, 0)",019,455.0,3,"(3, 2)",common
task,91.0,0,444.0,0,"(1, 0)",019,741.0,3,"(2, 3)",common
task,92.0,0,407.0,1,"(1, 0)",019,463.0,3,"(3, 2)",rare
task,93.0,0,433.0,1,"(1, 0)",019,470.0,4,"(4, 5)",common
task,94.0,0,482.0,1,"(0, 1)",019,218.0,4,"(5, 4)",common
task,95.0,1,595.0,1,"(0, 1)",019,576.0,3,"(2, 3)",rare
task,96.0,1,756.0,1,"(1, 0)",019,550.0,4,"(5, 4)",common
task,97.0,1,619.0,1,"(0, 1)",019,570.0,5,"(4, 5)",common
task,98.0,1,580.0,1,"(0, 1)",019,489.0,4,"(5, 4)",common
task,99.0,1,928.0,1,"(0, 1)",019,350.0,5,"(5, 4)",common
task,100.0,0,597.0,1,"(0, 1)",019,286.0,2,"(2, 3)",rare
task,101.0,0,472.0,1,"(1, 0)",019,247.0,4,"(5, 4)",common
task,102.0,1,430.0,1,"(1, 0)",019,771.0,3,"(2, 3)",rare
task,103.0,0,550.0,0,"(0, 1)",019,618.0,4,"(4, 5)",rare
task,104.0,1,285.0,0,"(1, 0)",019,562.0,3,"(3, 2)",common
task,105.0,1,464.0,0,"(0, 1)",019,696.0,3,"(2, 3)",common
task,106.0,0,785.0,0,"(1, 0)",019,557.0,3,"(2, 3)",common
task,107.0,1,478.0,0,"(0, 1)",019,640.0,3,"(2, 3)",common
task,108.0,0,537.0,0,"(1, 0)",019,426.0,3,"(3, 2)",common
task,109.0,0,644.0,0,"(0, 1)",019,505.0,4,"(5, 4)",rare
task,110.0,1,391.0,0,"(1, 0)",019,552.0,3,"(3, 2)",common
task,111.0,0,442.0,0,"(1, 0)",019,691.0,4,"(5, 4)",rare
task,112.0,1,386.0,0,"(1, 0)",019,400.0,3,"(3, 2)",common
task,113.0,0,368.0,0,"(0, 1)",019,620.0,3,"(2, 3)",common
task,114.0,1,530.0,1,"(1, 0)",019,822.0,2,"(3, 2)",rare
task,115.0,1,418.0,1,"(1, 0)",019,474.0,3,"(2, 3)",rare
task,116.0,0,284.0,1,"(1, 0)",019,501.0,4,"(4, 5)",common
task,117.0,1,437.0,0,"(1, 0)",019,374.0,3,"(3, 2)",common
task,118.0,0,378.0,1,"(0, 1)",019,538.0,3,"(2, 3)",rare
task,119.0,1,814.0,1,"(0, 1)",019,538.0,5,"(5, 4)",common
task,120.0,1,219.0,1,"(0, 1)",019,429.0,4,"(5, 4)",common
task,121.0,0,603.0,1,"(0, 1)",019,580.0,4,"(5, 4)",common
task,122.0,0,546.0,0,"(0, 1)",019,620.0,3,"(3, 2)",common
task,123.0,0,391.0,0,"(0, 1)",019,354.0,5,"(4, 5)",rare
task,124.0,0,217.0,1,"(1, 0)",019,698.0,2,"(2, 3)",rare
task,125.0,0,291.0,1,"(1, 0)",019,206.0,4,"(5, 4)",common
task,126.0,0,113.0,0,"(1, 0)",019,554.0,3,"(3, 2)",common
task,127.0,1,722.0,0,"(0, 1)",019,329.0,3,"(2, 3)",common
task,128.0,1,375.0,0,"(0, 1)",019,322.0,4,"(4, 5)",rare
task,129.0,1,724.0,0,"(1, 0)",019,222.0,3,"(3, 2)",common
task,130.0,1,566.0,0,"(1, 0)",019,480.0,3,"(2, 3)",common
task,131.0,1,408.0,0,"(1, 0)",019,456.0,3,"(3, 2)",common
task,132.0,1,293.0,0,"(1, 0)",019,449.0,3,"(3, 2)",common
task,133.0,0,750.0,0,"(1, 0)",019,453.0,4,"(4, 5)",rare
task,134.0,1,539.0,0,"(1, 0)",019,417.0,3,"(3, 2)",common
task,135.0,1,443.0,0,"(0, 1)",019,477.0,3,"(3, 2)",common
task,136.0,1,414.0,0,"(0, 1)",019,632.0,3,"(2, 3)",common
task,137.0,0,732.0,0,"(0, 1)",019,440.0,3,"(2, 3)",common
task,138.0,1,428.0,1,"(1, 0)",019,281.0,4,"(4, 5)",common
task,139.0,1,487.0,0,"(0, 1)",019,553.0,3,"(3, 2)",common
task,140.0,1,440.0,1,"(0, 1)",019,312.0,4,"(5, 4)",common
task,141.0,1,608.0,1,"(1, 0)",019,351.0,5,"(5, 4)",common
task,142.0,0,430.0,0,"(1, 0)",019,431.0,3,"(2, 3)",common
task,143.0,0,355.0,0,"(0, 1)",019,375.0,3,"(3, 2)",common
task,144.0,0,459.0,1,"(0, 1)",019,283.0,4,"(5, 4)",common
task,145.0,1,571.0,0,"(0, 1)",019,1149.0,5,"(5, 4)",rare
task,146.0,1,424.0,1,"(1, 0)",019,328.0,4,"(5, 4)",common
task,147.0,1,47.0,1,"(0, 1)",019,150.0,4,"(4, 5)",common
task,148.0,1,460.0,1,"(1, 0)",019,56.0,3,"(3, 2)",rare
task,149.0,0,340.0,1,"(1, 0)",019,203.0,2,"(3, 2)",rare
task,150.0,1,425.0,1,"(1, 0)",019,322.0,4,"(4, 5)",common
task,151.0,1,436.0,1,"(1, 0)",019,229.0,5,"(4, 5)",common
task,152.0,1,282.0,1,"(1, 0)",019,168.0,4,"(5, 4)",common
task,153.0,0,307.0,1,"(0, 1)",019,499.0,5,"(5, 4)",common
task,154.0,0,325.0,1,"(1, 0)",019,419.0,5,"(4, 5)",common
task,155.0,-1,644.0,0,"(0, 1)",019,,-1,"(5, 4)",rare
task,156.0,1,443.0,0,"(0, 1)",019,272.0,2,"(3, 2)",common
task,157.0,1,373.0,1,"(0, 1)",019,1052.0,5,"(4, 5)",common
task,158.0,1,535.0,1,"(1, 0)",019,295.0,5,"(5, 4)",common
task,159.0,0,368.0,1,"(1, 0)",019,343.0,3,"(3, 2)",rare
task,160.0,0,388.0,1,"(1, 0)",019,92.0,4,"(5, 4)",common
task,161.0,1,203.0,1,"(1, 0)",019,310.0,4,"(4, 5)",common
task,162.0,1,379.0,1,"(1, 0)",019,153.0,5,"(5, 4)",common
task,163.0,0,466.0,1,"(1, 0)",019,52.0,4,"(4, 5)",common
task,164.0,1,559.0,1,"(1, 0)",019,492.0,5,"(4, 5)",common
task,165.0,0,384.0,1,"(0, 1)",019,228.0,3,"(2, 3)",rare
task,166.0,0,457.0,0,"(0, 1)",019,291.0,5,"(4, 5)",rare
task,167.0,1,205.0,1,"(1, 0)",019,225.0,4,"(4, 5)",common
task,168.0,1,429.0,1,"(1, 0)",019,404.0,2,"(2, 3)",rare
task,169.0,1,501.0,0,"(0, 1)",019,245.0,3,"(2, 3)",common
task,170.0,1,360.0,1,"(1, 0)",019,279.0,3,"(2, 3)",rare
task,171.0,1,328.0,1,"(1, 0)",019,360.0,5,"(4, 5)",common
task,172.0,0,379.0,0,"(0, 1)",019,491.0,5,"(5, 4)",rare
task,173.0,-1,,-1,"(0, 1)",019,-1.0,-1,"(-1, -1)",
task,174.0,1,462.0,1,"(1, 0)",019,486.0,5,"(5, 4)",common
task,175.0,0,497.0,1,"(1, 0)",019,337.0,4,"(4, 5)",common
task,176.0,1,602.0,1,"(0, 1)",019,56.0,2,"(2, 3)",rare
task,177.0,1,318.0,0,"(1, 0)",019,402.0,5,"(4, 5)",rare
task,178.0,1,355.0,0,"(1, 0)",019,343.0,2,"(2, 3)",common
task,179.0,1,365.0,0,"(0, 1)",019,375.0,2,"(2, 3)",common
task,180.0,1,426.0,1,"(1, 0)",019,437.0,2,"(3, 2)",rare
task,181.0,0,356.0,0,"(0, 1)",019,326.0,2,"(2, 3)",common
task,182.0,0,416.0,1,"(0, 1)",019,86.0,2,"(3, 2)",rare
task,183.0,0,270.0,0,"(0, 1)",019,136.0,2,"(2, 3)",common
task,184.0,1,394.0,0,"(0, 1)",019,494.0,4,"(5, 4)",rare
task,185.0,0,400.0,0,"(0, 1)",019,363.0,3,"(2, 3)",common
task,186.0,1,480.0,1,"(0, 1)",019,306.0,4,"(5, 4)",common
task,187.0,0,434.0,1,"(0, 1)",019,390.0,4,"(4, 5)",common
task,188.0,0,431.0,0,"(0, 1)",019,323.0,5,"(5, 4)",rare
task,189.0,1,606.0,0,"(1, 0)",019,612.0,2,"(3, 2)",common
task,190.0,0,455.0,0,"(0, 1)",019,355.0,2,"(2, 3)",common
task,191.0,1,581.0,0,"(0, 1)",019,394.0,3,"(2, 3)",common
task,192.0,0,423.0,0,"(0, 1)",019,511.0,5,"(5, 4)",rare
task,193.0,1,599.0,1,"(0, 1)",019,499.0,4,"(4, 5)",common
task,194.0,1,393.0,1,"(1, 0)",019,357.0,5,"(5, 4)",common
task,195.0,1,304.0,0,"(0, 1)",019,346.0,2,"(3, 2)",common
task,196.0,1,289.0,0,"(0, 1)",019,285.0,2,"(3, 2)",common
task,197.0,0,474.0,0,"(0, 1)",019,380.0,3,"(2, 3)",common
task,198.0,1,366.0,0,"(0, 1)",019,223.0,2,"(3, 2)",common
task,199.0,1,168.0,1,"(1, 0)",019,292.0,4,"(4, 5)",common
