type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,24.0,0,842.0,0,"(0, 1)",012,1140,2,"(2, 3)",common
task,25.0,1,543.0,0,"(1, 0)",012,1068,2,"(3, 2)",common
task,26.0,1,441.0,1,"(0, 1)",012,1026,2,"(2, 3)",rare
task,27.0,0,578.0,0,"(1, 0)",012,1204,2,"(3, 2)",common
task,28.0,1,537.0,0,"(1, 0)",012,546,4,"(4, 5)",rare
task,29.0,0,406.0,0,"(1, 0)",012,622,4,"(5, 4)",rare
task,30.0,0,420.0,0,"(0, 1)",012,971,3,"(2, 3)",common
task,31.0,0,438.0,0,"(0, 1)",012,744,3,"(3, 2)",common
task,32.0,1,524.0,0,"(1, 0)",012,1068,4,"(4, 5)",rare
task,33.0,0,479.0,0,"(0, 1)",012,921,3,"(2, 3)",common
task,34.0,1,440.0,1,"(0, 1)",012,525,4,"(4, 5)",common
task,35.0,-1,,-1,"(1, 0)",012,-1,-1,"(-1, -1)",
task,36.0,0,463.0,0,"(0, 1)",012,568,3,"(3, 2)",common
task,37.0,0,63.0,0,"(1, 0)",012,267,3,"(2, 3)",common
task,38.0,0,419.0,0,"(0, 1)",012,260,3,"(2, 3)",common
task,39.0,1,495.0,1,"(1, 0)",012,362,4,"(4, 5)",common
task,40.0,0,398.0,0,"(1, 0)",012,512,3,"(3, 2)",common
task,41.0,0,374.0,0,"(0, 1)",012,641,3,"(2, 3)",common
task,42.0,1,437.0,1,"(1, 0)",012,712,5,"(5, 4)",common
task,43.0,1,531.0,1,"(1, 0)",012,1097,5,"(4, 5)",common
task,44.0,0,414.0,1,"(1, 0)",012,1112,2,"(3, 2)",rare
task,45.0,0,368.0,0,"(0, 1)",012,469,3,"(3, 2)",common
task,46.0,0,500.0,1,"(0, 1)",012,725,4,"(4, 5)",common
task,47.0,0,503.0,1,"(1, 0)",012,531,2,"(3, 2)",rare
task,48.0,1,385.0,1,"(0, 1)",012,683,4,"(5, 4)",common
task,49.0,1,356.0,1,"(1, 0)",012,539,4,"(4, 5)",common
task,50.0,0,346.0,0,"(1, 0)",012,491,4,"(5, 4)",rare
task,51.0,1,418.0,1,"(1, 0)",012,502,4,"(5, 4)",common
task,52.0,0,442.0,1,"(1, 0)",012,546,4,"(4, 5)",common
task,53.0,1,610.0,1,"(1, 0)",012,382,4,"(5, 4)",common
task,54.0,1,503.0,0,"(0, 1)",012,411,4,"(5, 4)",rare
task,55.0,1,465.0,1,"(1, 0)",012,438,4,"(5, 4)",common
task,56.0,1,443.0,0,"(0, 1)",012,687,3,"(2, 3)",common
task,57.0,1,433.0,1,"(1, 0)",012,433,5,"(4, 5)",common
task,58.0,0,410.0,1,"(1, 0)",012,436,3,"(2, 3)",rare
task,59.0,0,462.0,0,"(0, 1)",012,339,3,"(2, 3)",common
task,60.0,1,694.0,1,"(1, 0)",012,351,4,"(4, 5)",common
task,61.0,1,510.0,1,"(1, 0)",012,582,3,"(2, 3)",rare
task,62.0,1,417.0,1,"(1, 0)",012,653,3,"(3, 2)",rare
task,63.0,0,418.0,1,"(1, 0)",012,555,3,"(2, 3)",rare
task,64.0,1,343.0,0,"(0, 1)",012,345,5,"(5, 4)",rare
task,65.0,1,389.0,1,"(1, 0)",012,557,3,"(2, 3)",rare
task,66.0,0,397.0,1,"(1, 0)",012,450,5,"(4, 5)",common
task,67.0,0,874.0,1,"(1, 0)",012,552,3,"(3, 2)",rare
task,68.0,1,457.0,1,"(1, 0)",012,717,5,"(4, 5)",common
task,69.0,0,858.0,1,"(0, 1)",012,675,3,"(3, 2)",rare
task,70.0,1,643.0,1,"(0, 1)",012,411,2,"(3, 2)",rare
task,71.0,1,610.0,1,"(1, 0)",012,660,4,"(5, 4)",common
task,72.0,1,696.0,1,"(0, 1)",012,552,4,"(5, 4)",common
task,73.0,1,562.0,1,"(0, 1)",012,716,4,"(4, 5)",common
task,74.0,1,712.0,1,"(1, 0)",012,866,3,"(2, 3)",rare
task,75.0,1,619.0,1,"(1, 0)",012,642,3,"(2, 3)",rare
task,76.0,1,520.0,1,"(1, 0)",012,546,4,"(5, 4)",common
task,77.0,0,529.0,1,"(0, 1)",012,677,4,"(4, 5)",common
task,78.0,1,527.0,1,"(0, 1)",012,1204,2,"(3, 2)",rare
task,79.0,1,504.0,1,"(0, 1)",012,677,5,"(4, 5)",common
task,80.0,1,604.0,1,"(1, 0)",012,703,5,"(4, 5)",common
task,81.0,0,531.0,1,"(0, 1)",012,774,5,"(5, 4)",common
task,82.0,1,711.0,1,"(1, 0)",012,1028,5,"(5, 4)",common
task,83.0,0,439.0,1,"(0, 1)",012,888,3,"(2, 3)",rare
task,84.0,0,540.0,1,"(1, 0)",012,413,4,"(5, 4)",common
task,85.0,1,425.0,1,"(0, 1)",012,846,5,"(4, 5)",common
task,86.0,1,483.0,1,"(0, 1)",012,606,5,"(5, 4)",common
task,87.0,1,575.0,1,"(1, 0)",012,1149,2,"(2, 3)",rare
task,88.0,1,529.0,1,"(0, 1)",012,620,5,"(5, 4)",common
task,89.0,0,587.0,1,"(1, 0)",012,617,5,"(4, 5)",common
task,90.0,1,509.0,1,"(1, 0)",012,707,4,"(4, 5)",common
task,91.0,0,631.0,1,"(1, 0)",012,933,2,"(3, 2)",rare
task,92.0,1,613.0,1,"(0, 1)",012,486,4,"(4, 5)",common
task,93.0,0,499.0,1,"(0, 1)",012,788,4,"(5, 4)",common
task,94.0,0,489.0,1,"(0, 1)",012,986,5,"(4, 5)",common
task,95.0,1,604.0,1,"(1, 0)",012,638,4,"(4, 5)",common
task,96.0,1,495.0,1,"(0, 1)",012,1010,2,"(3, 2)",rare
task,97.0,0,551.0,1,"(1, 0)",012,1029,2,"(2, 3)",rare
task,98.0,1,573.0,1,"(1, 0)",012,791,3,"(2, 3)",rare
task,99.0,0,546.0,1,"(0, 1)",012,776,4,"(5, 4)",common
task,100.0,1,524.0,1,"(0, 1)",012,610,5,"(5, 4)",common
task,101.0,0,664.0,1,"(1, 0)",012,744,5,"(4, 5)",common
task,102.0,0,580.0,1,"(0, 1)",012,950,2,"(2, 3)",rare
task,103.0,1,574.0,1,"(1, 0)",012,1043,4,"(4, 5)",common
task,104.0,0,504.0,1,"(0, 1)",012,891,4,"(4, 5)",common
task,105.0,1,498.0,1,"(1, 0)",012,1122,5,"(4, 5)",common
task,106.0,1,579.0,1,"(1, 0)",012,723,2,"(3, 2)",rare
task,107.0,0,603.0,1,"(0, 1)",012,803,2,"(2, 3)",rare
task,108.0,1,534.0,1,"(0, 1)",012,793,5,"(4, 5)",common
task,109.0,1,613.0,1,"(0, 1)",012,700,5,"(4, 5)",common
task,110.0,1,560.0,1,"(1, 0)",012,576,4,"(5, 4)",common
task,111.0,1,493.0,1,"(0, 1)",012,667,4,"(5, 4)",common
task,112.0,0,458.0,1,"(0, 1)",012,712,4,"(4, 5)",common
task,113.0,1,587.0,1,"(1, 0)",012,1263,4,"(4, 5)",common
task,114.0,1,545.0,1,"(1, 0)",012,489,4,"(5, 4)",common
task,115.0,1,467.0,1,"(0, 1)",012,452,4,"(4, 5)",common
task,116.0,0,509.0,1,"(1, 0)",012,604,4,"(4, 5)",common
task,117.0,1,537.0,1,"(1, 0)",012,981,4,"(5, 4)",common
task,118.0,1,557.0,1,"(0, 1)",012,550,4,"(4, 5)",common
task,119.0,0,588.0,1,"(1, 0)",012,1286,2,"(2, 3)",rare
task,120.0,1,665.0,1,"(1, 0)",012,757,4,"(5, 4)",common
task,121.0,0,482.0,1,"(0, 1)",012,691,4,"(5, 4)",common
task,122.0,0,505.0,1,"(0, 1)",012,923,2,"(3, 2)",rare
task,123.0,1,528.0,1,"(1, 0)",012,818,4,"(5, 4)",common
task,124.0,0,451.0,1,"(0, 1)",012,605,4,"(5, 4)",common
task,125.0,0,511.0,1,"(1, 0)",012,891,4,"(4, 5)",common
task,126.0,1,584.0,1,"(1, 0)",012,788,3,"(3, 2)",rare
task,127.0,0,894.0,0,"(0, 1)",012,547,3,"(2, 3)",common
task,128.0,0,588.0,0,"(0, 1)",012,515,2,"(2, 3)",common
task,129.0,1,668.0,1,"(1, 0)",012,893,4,"(4, 5)",common
task,130.0,1,602.0,1,"(1, 0)",012,844,4,"(5, 4)",common
task,131.0,0,534.0,1,"(0, 1)",012,641,3,"(3, 2)",rare
task,132.0,0,501.0,1,"(0, 1)",012,538,4,"(5, 4)",common
task,133.0,0,651.0,1,"(1, 0)",012,812,3,"(3, 2)",rare
task,134.0,0,539.0,1,"(0, 1)",012,771,4,"(5, 4)",common
task,135.0,1,555.0,1,"(0, 1)",012,517,5,"(5, 4)",common
task,136.0,1,473.0,1,"(0, 1)",012,927,5,"(5, 4)",common
task,137.0,1,674.0,1,"(1, 0)",012,743,4,"(5, 4)",common
task,138.0,1,537.0,1,"(1, 0)",012,422,4,"(5, 4)",common
task,139.0,0,594.0,1,"(0, 1)",012,712,4,"(5, 4)",common
task,140.0,1,634.0,1,"(0, 1)",012,871,4,"(4, 5)",common
task,141.0,0,524.0,1,"(0, 1)",012,906,2,"(2, 3)",rare
task,142.0,1,659.0,1,"(0, 1)",012,876,4,"(5, 4)",common
task,143.0,1,538.0,1,"(0, 1)",012,524,4,"(5, 4)",common
task,144.0,0,693.0,1,"(1, 0)",012,582,4,"(4, 5)",common
task,145.0,1,607.0,1,"(1, 0)",012,1047,5,"(5, 4)",common
task,146.0,1,581.0,1,"(1, 0)",012,658,5,"(5, 4)",common
task,147.0,1,541.0,1,"(1, 0)",012,793,5,"(4, 5)",common
task,148.0,1,515.0,1,"(1, 0)",012,1017,2,"(3, 2)",rare
task,149.0,0,606.0,1,"(1, 0)",012,771,2,"(3, 2)",rare
task,150.0,0,571.0,1,"(0, 1)",012,1011,4,"(4, 5)",common
task,151.0,1,625.0,1,"(1, 0)",012,891,5,"(4, 5)",common
task,152.0,1,553.0,1,"(1, 0)",012,909,5,"(5, 4)",common
task,153.0,1,508.0,1,"(0, 1)",012,922,5,"(5, 4)",common
task,154.0,1,510.0,1,"(0, 1)",012,591,4,"(4, 5)",common
task,155.0,1,476.0,1,"(0, 1)",012,1107,5,"(5, 4)",common
task,156.0,0,656.0,1,"(1, 0)",012,720,2,"(3, 2)",rare
task,157.0,1,527.0,1,"(1, 0)",012,735,4,"(4, 5)",common
task,158.0,1,727.0,1,"(1, 0)",012,872,4,"(4, 5)",common
task,159.0,1,524.0,1,"(1, 0)",012,868,4,"(4, 5)",common
task,160.0,0,529.0,1,"(0, 1)",012,572,4,"(4, 5)",common
task,161.0,1,502.0,1,"(1, 0)",012,782,4,"(5, 4)",common
task,162.0,1,663.0,1,"(1, 0)",012,589,4,"(4, 5)",common
task,163.0,0,518.0,1,"(0, 1)",012,1225,2,"(3, 2)",rare
task,164.0,0,562.0,1,"(0, 1)",012,903,4,"(4, 5)",common
task,165.0,0,514.0,1,"(0, 1)",012,1105,5,"(5, 4)",common
task,166.0,0,483.0,1,"(0, 1)",012,1531,3,"(3, 2)",rare
task,167.0,1,686.0,1,"(0, 1)",012,706,4,"(5, 4)",common
task,168.0,1,483.0,1,"(0, 1)",012,727,4,"(5, 4)",common
task,169.0,1,576.0,1,"(1, 0)",012,672,4,"(4, 5)",common
task,170.0,1,584.0,1,"(1, 0)",012,474,4,"(5, 4)",common
task,171.0,1,444.0,1,"(1, 0)",012,459,4,"(5, 4)",common
task,172.0,0,494.0,1,"(1, 0)",012,1098,2,"(3, 2)",rare
task,173.0,0,522.0,1,"(0, 1)",012,476,4,"(4, 5)",common
task,174.0,0,583.0,1,"(1, 0)",012,715,4,"(4, 5)",common
task,175.0,1,547.0,1,"(1, 0)",012,1093,5,"(5, 4)",common
task,176.0,0,1162.0,1,"(1, 0)",012,564,4,"(5, 4)",common
task,177.0,1,597.0,1,"(1, 0)",012,632,4,"(4, 5)",common
task,178.0,0,755.0,1,"(0, 1)",012,711,4,"(4, 5)",common
task,179.0,0,733.0,1,"(0, 1)",012,731,4,"(4, 5)",common
task,180.0,1,487.0,1,"(0, 1)",012,927,2,"(2, 3)",rare
task,181.0,0,642.0,1,"(1, 0)",012,764,4,"(4, 5)",common
task,182.0,1,530.0,1,"(0, 1)",012,1020,2,"(2, 3)",rare
task,183.0,1,563.0,1,"(0, 1)",012,841,2,"(3, 2)",rare
task,184.0,1,679.0,1,"(0, 1)",012,1404,4,"(5, 4)",common
task,185.0,1,863.0,1,"(1, 0)",012,694,4,"(5, 4)",common
task,186.0,0,543.0,1,"(1, 0)",012,980,2,"(2, 3)",rare
task,187.0,0,519.0,1,"(0, 1)",012,918,2,"(3, 2)",rare
task,188.0,1,568.0,1,"(0, 1)",012,553,4,"(4, 5)",common
task,189.0,1,588.0,1,"(1, 0)",012,434,4,"(5, 4)",common
task,190.0,0,521.0,1,"(1, 0)",012,920,2,"(2, 3)",rare
task,191.0,1,590.0,1,"(1, 0)",012,575,5,"(4, 5)",common
task,192.0,1,524.0,1,"(0, 1)",012,545,4,"(5, 4)",common
task,193.0,0,640.0,1,"(1, 0)",012,550,5,"(4, 5)",common
task,194.0,0,717.0,1,"(0, 1)",012,787,2,"(2, 3)",rare
task,195.0,1,579.0,1,"(0, 1)",012,1029,4,"(4, 5)",common
task,196.0,0,557.0,1,"(1, 0)",012,864,3,"(2, 3)",rare
task,197.0,0,665.0,1,"(0, 1)",012,506,4,"(5, 4)",common
task,198.0,1,493.0,1,"(0, 1)",012,995,5,"(4, 5)",common
task,199.0,0,495.0,1,"(0, 1)",012,755,5,"(5, 4)",common
