type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,60.0,0,253.0,1,"(1, 0)",014,383.0,4,"(5, 4)",common
task,61.0,1,774.0,1,"(0, 1)",014,311.0,4,"(5, 4)",common
task,62.0,0,335.0,0,"(1, 0)",014,279.0,2,"(3, 2)",common
task,63.0,0,293.0,0,"(0, 1)",014,354.0,4,"(4, 5)",rare
task,64.0,0,848.0,0,"(0, 1)",014,294.0,2,"(3, 2)",common
task,65.0,0,298.0,1,"(0, 1)",014,285.0,5,"(5, 4)",common
task,66.0,0,264.0,0,"(0, 1)",014,696.0,4,"(4, 5)",rare
task,67.0,0,676.0,1,"(1, 0)",014,597.0,4,"(4, 5)",common
task,68.0,1,463.0,0,"(0, 1)",014,442.0,3,"(2, 3)",common
task,69.0,0,1010.0,0,"(0, 1)",014,585.0,3,"(3, 2)",common
task,70.0,0,307.0,1,"(1, 0)",014,960.0,4,"(4, 5)",common
task,71.0,0,282.0,0,"(1, 0)",014,484.0,2,"(2, 3)",common
task,72.0,0,426.0,0,"(1, 0)",014,343.0,3,"(2, 3)",common
task,73.0,0,284.0,0,"(1, 0)",014,418.0,4,"(4, 5)",rare
task,74.0,1,411.0,1,"(1, 0)",014,830.0,5,"(4, 5)",common
task,75.0,0,492.0,1,"(1, 0)",014,954.0,5,"(4, 5)",common
task,76.0,1,375.0,1,"(0, 1)",014,1329.0,5,"(5, 4)",common
task,77.0,0,665.0,1,"(1, 0)",014,774.0,5,"(5, 4)",common
task,78.0,0,656.0,1,"(0, 1)",014,838.0,5,"(5, 4)",common
task,79.0,0,571.0,1,"(1, 0)",014,701.0,4,"(5, 4)",common
task,80.0,0,635.0,1,"(0, 1)",014,675.0,4,"(5, 4)",common
task,81.0,0,721.0,1,"(0, 1)",014,718.0,4,"(4, 5)",common
task,82.0,1,397.0,1,"(0, 1)",014,807.0,2,"(3, 2)",rare
task,83.0,1,472.0,1,"(1, 0)",014,872.0,4,"(4, 5)",common
task,84.0,1,939.0,1,"(1, 0)",014,519.0,4,"(4, 5)",common
task,85.0,1,575.0,1,"(1, 0)",014,592.0,4,"(5, 4)",common
task,86.0,0,438.0,1,"(1, 0)",014,749.0,2,"(2, 3)",rare
task,87.0,1,791.0,1,"(0, 1)",014,928.0,4,"(4, 5)",common
task,88.0,1,819.0,1,"(0, 1)",014,759.0,4,"(5, 4)",common
task,89.0,0,416.0,1,"(0, 1)",014,713.0,4,"(5, 4)",common
task,90.0,0,707.0,1,"(1, 0)",014,706.0,4,"(5, 4)",common
task,91.0,1,530.0,1,"(0, 1)",014,879.0,2,"(3, 2)",rare
task,92.0,1,708.0,1,"(1, 0)",014,737.0,4,"(4, 5)",common
task,93.0,0,563.0,1,"(0, 1)",014,593.0,4,"(5, 4)",common
task,94.0,0,447.0,1,"(0, 1)",014,576.0,4,"(4, 5)",common
task,95.0,1,507.0,1,"(0, 1)",014,573.0,4,"(5, 4)",common
task,96.0,0,693.0,1,"(1, 0)",014,575.0,4,"(5, 4)",common
task,97.0,0,520.0,1,"(1, 0)",014,542.0,4,"(5, 4)",common
task,98.0,0,414.0,1,"(1, 0)",014,727.0,5,"(4, 5)",common
task,99.0,0,626.0,0,"(1, 0)",014,513.0,2,"(2, 3)",common
task,100.0,0,442.0,1,"(1, 0)",014,861.0,2,"(3, 2)",rare
task,101.0,0,662.0,1,"(0, 1)",014,584.0,5,"(5, 4)",common
task,102.0,0,593.0,0,"(1, 0)",014,393.0,3,"(3, 2)",common
task,103.0,0,264.0,0,"(1, 0)",014,303.0,3,"(3, 2)",common
task,104.0,0,282.0,1,"(0, 1)",014,280.0,3,"(3, 2)",rare
task,105.0,0,319.0,1,"(1, 0)",014,130.0,4,"(5, 4)",common
task,106.0,0,556.0,0,"(0, 1)",014,357.0,4,"(5, 4)",rare
task,107.0,0,1027.0,0,"(0, 1)",014,562.0,2,"(2, 3)",common
task,108.0,0,245.0,0,"(0, 1)",014,290.0,2,"(2, 3)",common
task,109.0,0,269.0,1,"(1, 0)",014,499.0,4,"(4, 5)",common
task,110.0,0,384.0,0,"(1, 0)",014,342.0,3,"(2, 3)",common
task,111.0,0,253.0,1,"(0, 1)",014,38.0,4,"(5, 4)",common
task,112.0,0,258.0,1,"(0, 1)",014,637.0,5,"(5, 4)",common
task,113.0,0,295.0,0,"(0, 1)",014,276.0,3,"(3, 2)",common
task,114.0,1,397.0,0,"(0, 1)",014,241.0,4,"(5, 4)",rare
task,115.0,0,483.0,1,"(1, 0)",014,100.0,4,"(5, 4)",common
task,116.0,0,298.0,0,"(1, 0)",014,441.0,3,"(3, 2)",common
task,117.0,0,244.0,0,"(1, 0)",014,42.0,3,"(3, 2)",common
task,118.0,0,310.0,0,"(1, 0)",014,493.0,2,"(3, 2)",common
task,119.0,0,698.0,0,"(1, 0)",014,363.0,3,"(2, 3)",common
task,120.0,0,253.0,0,"(1, 0)",014,73.0,3,"(3, 2)",common
task,121.0,0,233.0,0,"(0, 1)",014,154.0,5,"(5, 4)",rare
task,122.0,0,2444.0,0,"(1, 0)",014,254.0,2,"(3, 2)",common
task,123.0,0,424.0,0,"(1, 0)",014,0.0,2,"(3, 2)",common
task,124.0,1,360.0,0,"(0, 1)",014,598.0,4,"(4, 5)",rare
task,125.0,1,394.0,1,"(1, 0)",014,640.0,2,"(2, 3)",rare
task,126.0,1,267.0,0,"(0, 1)",014,26.0,4,"(4, 5)",rare
task,127.0,0,400.0,1,"(1, 0)",014,320.0,5,"(5, 4)",common
task,128.0,1,301.0,1,"(1, 0)",014,614.0,5,"(4, 5)",common
task,129.0,0,308.0,1,"(1, 0)",014,285.0,3,"(2, 3)",rare
task,130.0,1,286.0,1,"(1, 0)",014,769.0,4,"(5, 4)",common
task,131.0,0,439.0,0,"(0, 1)",014,650.0,2,"(2, 3)",common
task,132.0,0,414.0,0,"(0, 1)",014,418.0,2,"(2, 3)",common
task,133.0,1,518.0,0,"(0, 1)",014,315.0,5,"(4, 5)",rare
task,134.0,1,324.0,1,"(0, 1)",014,447.0,4,"(5, 4)",common
task,135.0,0,257.0,1,"(0, 1)",014,847.0,2,"(2, 3)",rare
task,136.0,1,532.0,1,"(1, 0)",014,731.0,4,"(4, 5)",common
task,137.0,0,352.0,1,"(0, 1)",014,595.0,4,"(4, 5)",common
task,138.0,0,445.0,1,"(1, 0)",014,711.0,4,"(5, 4)",common
task,139.0,0,342.0,0,"(0, 1)",014,651.0,4,"(4, 5)",rare
task,140.0,0,552.0,1,"(1, 0)",014,491.0,4,"(4, 5)",common
task,141.0,0,494.0,1,"(1, 0)",014,669.0,2,"(2, 3)",rare
task,142.0,0,588.0,0,"(0, 1)",014,270.0,5,"(4, 5)",rare
task,143.0,0,630.0,0,"(1, 0)",014,709.0,2,"(2, 3)",common
task,144.0,1,678.0,1,"(0, 1)",014,670.0,4,"(5, 4)",common
task,145.0,0,582.0,1,"(0, 1)",014,1105.0,3,"(3, 2)",rare
task,146.0,0,368.0,1,"(0, 1)",014,696.0,2,"(3, 2)",rare
task,147.0,1,673.0,1,"(1, 0)",014,822.0,4,"(4, 5)",common
task,148.0,1,455.0,1,"(1, 0)",014,488.0,4,"(5, 4)",common
task,149.0,0,536.0,1,"(0, 1)",014,597.0,4,"(4, 5)",common
task,150.0,0,623.0,1,"(1, 0)",014,473.0,4,"(5, 4)",common
task,151.0,1,520.0,1,"(1, 0)",014,1281.0,2,"(2, 3)",rare
task,152.0,0,882.0,1,"(0, 1)",014,1220.0,4,"(5, 4)",common
task,153.0,0,696.0,0,"(0, 1)",014,654.0,4,"(4, 5)",rare
task,154.0,0,852.0,1,"(0, 1)",014,976.0,3,"(2, 3)",rare
task,155.0,0,435.0,1,"(1, 0)",014,549.0,4,"(5, 4)",common
task,156.0,0,347.0,1,"(0, 1)",014,805.0,2,"(3, 2)",rare
task,157.0,1,874.0,1,"(1, 0)",014,637.0,4,"(4, 5)",common
task,158.0,1,959.0,1,"(1, 0)",014,541.0,4,"(5, 4)",common
task,159.0,1,487.0,1,"(1, 0)",014,746.0,4,"(5, 4)",common
task,160.0,0,404.0,1,"(1, 0)",014,545.0,4,"(5, 4)",common
task,161.0,0,519.0,1,"(0, 1)",014,613.0,4,"(4, 5)",common
task,162.0,1,504.0,1,"(1, 0)",014,583.0,4,"(4, 5)",common
task,163.0,0,476.0,1,"(1, 0)",014,560.0,4,"(4, 5)",common
task,164.0,1,692.0,1,"(0, 1)",014,947.0,3,"(2, 3)",rare
task,165.0,1,370.0,1,"(0, 1)",014,496.0,4,"(5, 4)",common
task,166.0,1,432.0,1,"(0, 1)",014,473.0,4,"(5, 4)",common
task,167.0,1,455.0,1,"(0, 1)",014,1008.0,4,"(4, 5)",common
task,168.0,0,414.0,1,"(0, 1)",014,952.0,3,"(3, 2)",rare
task,169.0,1,458.0,1,"(1, 0)",014,554.0,4,"(4, 5)",common
task,170.0,1,535.0,1,"(0, 1)",014,474.0,4,"(4, 5)",common
task,171.0,0,386.0,1,"(0, 1)",014,489.0,4,"(4, 5)",common
task,172.0,0,590.0,1,"(1, 0)",014,553.0,4,"(4, 5)",common
task,173.0,1,640.0,0,"(0, 1)",014,643.0,2,"(2, 3)",common
task,174.0,1,552.0,1,"(0, 1)",014,522.0,4,"(4, 5)",common
task,175.0,1,702.0,1,"(1, 0)",014,548.0,4,"(5, 4)",common
task,176.0,1,401.0,1,"(1, 0)",014,451.0,4,"(5, 4)",common
task,177.0,1,442.0,1,"(1, 0)",014,637.0,4,"(4, 5)",common
task,178.0,0,802.0,1,"(1, 0)",014,895.0,3,"(2, 3)",rare
task,179.0,1,660.0,1,"(0, 1)",014,965.0,2,"(3, 2)",rare
task,180.0,1,526.0,1,"(1, 0)",014,718.0,2,"(2, 3)",rare
task,181.0,0,418.0,1,"(0, 1)",014,602.0,4,"(5, 4)",common
task,182.0,1,609.0,1,"(0, 1)",014,862.0,3,"(2, 3)",rare
task,183.0,1,555.0,1,"(1, 0)",014,553.0,2,"(3, 2)",rare
task,184.0,1,523.0,1,"(1, 0)",014,658.0,4,"(4, 5)",common
task,185.0,0,524.0,1,"(1, 0)",014,548.0,4,"(4, 5)",common
task,186.0,0,516.0,1,"(0, 1)",014,520.0,4,"(5, 4)",common
task,187.0,1,439.0,1,"(1, 0)",014,512.0,4,"(5, 4)",common
task,188.0,0,459.0,0,"(1, 0)",014,413.0,3,"(2, 3)",common
task,189.0,0,557.0,1,"(1, 0)",014,531.0,4,"(5, 4)",common
task,190.0,1,1024.0,1,"(0, 1)",014,596.0,4,"(4, 5)",common
task,191.0,1,413.0,1,"(0, 1)",014,939.0,2,"(3, 2)",rare
task,192.0,0,460.0,1,"(1, 0)",014,710.0,2,"(3, 2)",rare
task,193.0,0,362.0,1,"(0, 1)",014,593.0,4,"(5, 4)",common
task,194.0,1,605.0,1,"(0, 1)",014,698.0,4,"(4, 5)",common
task,195.0,1,563.0,1,"(0, 1)",014,620.0,4,"(4, 5)",common
task,196.0,1,621.0,1,"(0, 1)",014,735.0,2,"(2, 3)",rare
task,197.0,1,569.0,1,"(0, 1)",014,512.0,2,"(2, 3)",rare
task,198.0,0,383.0,1,"(0, 1)",014,649.0,4,"(5, 4)",common
task,199.0,1,602.0,1,"(1, 0)",014,549.0,4,"(5, 4)",common
