trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,2701,practice,blue,blue,green,False,True,False,006
1,1281,practice,red,red,blue,False,True,False,006
2,610,practice,red,red,blue,False,True,True,006
3,595,practice,green,green,blue,False,True,False,006
4,516,practice,red,red,red,True,True,False,006
5,579,practice,red,red,red,True,True,True,006
6,626,practice,red,red,green,False,True,False,006
7,738,practice,blue,blue,red,False,True,False,006
8,641,practice,green,green,green,True,True,False,006
9,454,practice,red,red,red,True,True,False,006
10,711,practice,blue,blue,blue,True,True,False,006
11,860,practice,green,green,green,True,True,False,006
12,642,practice,blue,blue,blue,True,True,False,006
13,610,practice,green,green,green,True,True,False,006
14,517,practice,blue,blue,blue,True,True,False,006
15,642,practice,blue,blue,red,False,True,False,006
16,470,practice,blue,blue,green,False,True,False,006
17,533,practice,red,red,green,False,True,False,006
18,720,practice,green,green,red,False,True,False,006
19,572,practice,green,green,blue,False,True,False,006
20,641,practice,green,green,red,False,True,False,006
21,501,practice,red,red,red,True,True,False,006
22,673,practice,green,green,green,True,True,False,006
23,641,practice,blue,blue,blue,True,True,False,006
24,517,frequent,red,red,red,True,True,False,006
25,611,frequent,green,green,red,False,True,False,006
26,563,frequent,red,red,red,True,True,False,006
27,516,frequent,green,green,green,True,True,False,006
28,611,frequent,red,green,red,False,False,False,006
29,2124,frequent,blue,blue,red,False,True,False,006
30,626,frequent,blue,blue,green,False,True,False,006
31,798,frequent,green,green,blue,False,True,False,006
32,626,frequent,red,red,green,False,True,False,006
33,644,frequent,blue,blue,red,False,True,False,006
34,564,frequent,green,green,red,False,True,False,006
35,845,frequent,green,green,red,False,True,True,006
36,504,frequent,green,green,blue,False,True,False,006
37,423,frequent,green,green,green,True,True,False,006
38,439,frequent,blue,blue,red,False,True,False,006
39,423,frequent,blue,blue,blue,True,True,False,006
40,1469,frequent,green,green,blue,False,True,False,006
41,532,frequent,red,red,green,False,True,False,006
42,543,frequent,green,green,blue,False,True,False,006
43,598,frequent,blue,blue,green,False,True,False,006
44,454,frequent,blue,blue,blue,True,True,False,006
45,548,frequent,red,red,blue,False,True,False,006
46,548,frequent,red,red,blue,False,True,True,006
47,595,frequent,blue,blue,green,False,True,False,006
48,626,frequent,green,green,blue,False,True,False,006
49,440,frequent,green,green,red,False,True,False,006
50,595,frequent,red,red,blue,False,True,False,006
51,683,frequent,blue,blue,red,False,True,False,006
52,1344,frequent,red,red,green,False,True,False,006
53,862,frequent,green,green,blue,False,True,False,006
54,580,frequent,green,green,blue,False,True,True,006
55,454,frequent,green,green,green,True,True,False,006
56,719,frequent,blue,blue,red,False,True,False,006
57,472,frequent,red,red,blue,False,True,False,006
58,595,frequent,green,green,red,False,True,False,006
59,548,frequent,blue,blue,blue,True,True,False,006
60,594,frequent,green,green,green,True,True,False,006
61,439,frequent,red,red,red,True,True,False,006
62,563,frequent,blue,blue,green,False,True,False,006
63,454,frequent,blue,blue,green,False,True,True,006
64,522,frequent,red,red,green,False,True,False,006
65,361,frequent,red,red,green,False,True,True,006
66,408,frequent,red,red,blue,False,True,False,006
67,594,frequent,green,green,red,False,True,False,006
68,455,frequent,green,green,blue,False,True,False,006
69,595,frequent,blue,blue,red,False,True,False,006
70,423,frequent,red,red,blue,False,True,False,006
71,938,frequent,blue,blue,blue,True,True,False,006
72,407,frequent,green,green,green,True,True,False,006
73,580,frequent,blue,blue,green,False,True,False,006
74,704,frequent,red,red,green,False,True,False,006
75,641,frequent,green,green,red,False,True,False,006
76,525,frequent,blue,blue,red,False,True,False,006
77,677,frequent,red,red,green,False,True,False,006
78,439,frequent,red,red,blue,False,True,False,006
79,532,frequent,green,green,blue,False,True,False,006
80,626,frequent,red,red,blue,False,True,False,006
81,487,frequent,red,red,green,False,True,False,006
82,816,frequent,green,green,green,True,True,False,006
83,517,frequent,red,red,blue,False,True,False,006
84,501,frequent,red,red,red,True,True,False,006
85,688,frequent,red,red,blue,False,True,False,006
86,485,frequent,blue,blue,red,False,True,False,006
87,584,frequent,red,red,green,False,True,False,006
88,642,frequent,green,green,blue,False,True,False,006
89,517,frequent,blue,blue,red,False,True,False,006
90,455,frequent,blue,blue,green,False,True,False,006
91,661,frequent,green,green,red,False,True,False,006
92,470,frequent,red,red,green,False,True,False,006
93,642,frequent,green,green,blue,False,True,False,006
94,470,frequent,red,red,blue,False,True,False,006
95,532,frequent,blue,blue,green,False,True,False,006
96,563,frequent,green,green,green,True,True,False,006
97,783,frequent,blue,blue,green,False,True,False,006
98,439,frequent,red,red,blue,False,True,False,006
99,470,frequent,green,green,red,False,True,False,006
100,486,frequent,green,green,red,False,True,True,006
101,517,frequent,blue,blue,blue,True,True,False,006
102,423,frequent,blue,blue,red,False,True,False,006
103,548,frequent,green,green,blue,False,True,False,006
104,439,frequent,green,blue,red,False,False,False,006
105,626,frequent,red,red,green,False,True,False,006
106,590,frequent,blue,blue,green,False,True,False,006
107,610,frequent,red,red,blue,False,True,False,006
108,532,frequent,green,green,red,False,True,False,006
109,969,frequent,blue,blue,red,False,True,False,006
110,907,frequent,green,green,blue,False,True,False,006
111,595,frequent,blue,blue,green,False,True,False,006
112,548,frequent,red,red,green,False,True,False,006
113,455,frequent,red,red,blue,False,True,False,006
114,563,frequent,green,green,green,True,True,False,006
115,595,frequent,blue,blue,red,False,True,False,006
116,548,frequent,red,red,blue,False,True,False,006
117,501,frequent,red,red,red,True,True,False,006
118,689,frequent,green,green,blue,False,True,False,006
119,455,frequent,blue,blue,blue,True,True,False,006
120,519,frequent,blue,blue,green,False,True,False,006
121,394,frequent,blue,blue,blue,True,True,False,006
122,377,frequent,blue,blue,green,False,True,False,006
123,517,frequent,red,red,red,True,True,False,006
124,533,frequent,red,red,green,False,True,False,006
125,563,frequent,blue,blue,red,False,True,False,006
126,688,frequent,green,green,red,False,True,False,006
127,564,frequent,red,red,green,False,True,False,006
128,516,frequent,blue,blue,red,False,True,False,006
129,501,frequent,blue,blue,blue,True,True,False,006
130,439,frequent,red,red,green,False,True,False,006
131,579,frequent,blue,blue,green,False,True,False,006
132,549,frequent,blue,blue,green,False,True,True,006
133,533,frequent,red,blue,red,False,False,False,006
134,893,frequent,green,green,red,False,True,False,006
135,735,frequent,green,green,red,False,True,True,006
136,454,frequent,green,green,red,False,True,True,006
137,548,frequent,blue,blue,green,False,True,False,006
138,579,frequent,red,red,blue,False,True,False,006
139,516,frequent,red,red,red,True,True,False,006
140,644,frequent,red,red,green,False,True,False,006
141,662,frequent,green,green,blue,False,True,False,006
142,407,frequent,green,green,blue,False,True,True,006
143,595,frequent,red,red,red,True,True,False,006
144,587,infrequent,blue,blue,blue,True,True,False,006
145,466,infrequent,green,green,green,True,True,False,006
146,417,infrequent,green,green,green,True,True,True,006
147,497,infrequent,blue,blue,blue,True,True,False,006
148,460,infrequent,blue,blue,blue,True,True,True,006
149,436,infrequent,red,red,red,True,True,False,006
150,787,infrequent,blue,blue,blue,True,True,False,006
151,550,infrequent,red,red,red,True,True,False,006
152,570,infrequent,green,green,green,True,True,False,006
153,942,infrequent,green,green,blue,False,True,False,006
154,439,infrequent,green,green,blue,False,True,True,006
155,407,infrequent,green,green,green,True,True,False,006
156,470,infrequent,red,red,red,True,True,False,006
157,346,infrequent,red,red,red,True,True,True,006
158,611,infrequent,blue,blue,blue,True,True,False,006
159,626,infrequent,red,red,red,True,True,False,006
160,875,infrequent,blue,blue,red,False,True,False,006
161,548,infrequent,red,red,red,True,True,False,006
162,548,infrequent,red,red,red,True,True,True,006
163,532,infrequent,green,green,red,False,True,False,006
164,501,infrequent,red,red,red,True,True,False,006
165,502,infrequent,blue,blue,blue,True,True,False,006
166,457,infrequent,blue,blue,blue,True,True,True,006
167,565,infrequent,red,red,red,True,True,False,006
168,439,infrequent,red,red,red,True,True,True,006
169,424,infrequent,red,red,red,True,True,True,006
170,408,infrequent,red,red,red,True,True,True,006
171,517,infrequent,green,green,green,True,True,False,006
172,501,infrequent,blue,blue,red,False,True,False,006
173,466,infrequent,green,green,green,True,True,False,006
174,510,infrequent,blue,blue,blue,True,True,False,006
175,377,infrequent,green,green,green,True,True,False,006
176,418,infrequent,red,red,blue,False,True,False,006
177,423,infrequent,red,red,red,True,True,False,006
178,522,infrequent,green,green,green,True,True,False,006
179,392,infrequent,green,green,green,True,True,True,006
180,1127,infrequent,red,red,green,False,True,False,006
181,610,infrequent,blue,blue,blue,True,True,False,006
182,533,infrequent,red,red,red,True,True,False,006
183,953,infrequent,green,blue,blue,True,False,False,006
184,548,infrequent,blue,blue,blue,True,True,True,006
185,470,infrequent,blue,blue,red,False,True,False,006
186,558,infrequent,green,green,green,True,True,False,006
187,626,infrequent,red,red,red,True,True,False,006
188,610,infrequent,green,green,green,True,True,False,006
189,533,infrequent,red,red,red,True,True,False,006
190,563,infrequent,green,green,red,False,True,False,006
191,501,infrequent,red,red,red,True,True,False,006
192,454,infrequent,blue,blue,blue,True,True,False,006
193,542,infrequent,red,red,red,True,True,False,006
194,923,infrequent,red,red,green,False,True,False,006
195,407,infrequent,red,red,red,True,True,False,006
196,751,infrequent,green,green,blue,False,True,False,006
197,534,infrequent,green,green,green,True,True,False,006
198,501,infrequent,red,red,green,False,True,False,006
199,750,infrequent,green,green,green,True,True,False,006
200,532,infrequent,green,green,green,True,True,True,006
201,517,infrequent,red,red,red,True,True,False,006
202,439,infrequent,blue,blue,red,False,True,False,006
203,439,infrequent,red,red,red,True,True,False,006
204,548,infrequent,green,green,green,True,True,False,006
205,595,infrequent,blue,blue,blue,True,True,False,006
206,455,infrequent,blue,blue,blue,True,True,True,006
207,423,infrequent,blue,blue,blue,True,True,True,006
208,501,infrequent,red,red,blue,False,True,False,006
209,595,infrequent,green,green,green,True,True,False,006
210,954,infrequent,red,red,red,True,True,False,006
211,597,infrequent,green,green,green,True,True,False,006
212,1000,infrequent,green,green,blue,False,True,False,006
213,439,infrequent,green,green,green,True,True,False,006
214,548,infrequent,blue,blue,blue,True,True,False,006
215,626,infrequent,red,red,red,True,True,False,006
216,1080,infrequent,blue,blue,blue,True,True,False,006
217,582,infrequent,green,green,green,True,True,False,006
218,454,infrequent,green,green,green,True,True,True,006
219,533,infrequent,blue,blue,blue,True,True,False,006
220,517,infrequent,red,red,red,True,True,False,006
221,561,infrequent,green,green,green,True,True,False,006
222,516,infrequent,blue,blue,blue,True,True,False,006
223,762,infrequent,green,green,green,True,True,False,006
224,486,infrequent,blue,blue,blue,True,True,False,006
225,564,infrequent,red,red,blue,False,True,False,006
226,407,infrequent,red,red,red,True,True,False,006
227,875,infrequent,blue,blue,blue,True,True,False,006
228,626,infrequent,red,red,red,True,True,False,006
229,1206,infrequent,green,green,red,False,True,False,006
230,610,infrequent,red,red,red,True,True,False,006
231,985,infrequent,blue,blue,blue,True,True,False,006
232,719,infrequent,red,red,blue,False,True,False,006
233,611,infrequent,green,green,green,True,True,False,006
234,470,infrequent,green,green,green,True,True,True,006
235,953,infrequent,green,green,red,False,True,False,006
236,517,infrequent,blue,blue,blue,True,True,False,006
237,502,infrequent,red,red,green,False,True,False,006
238,486,infrequent,red,red,red,True,True,False,006
239,610,infrequent,blue,blue,blue,True,True,False,006
240,426,infrequent,blue,blue,blue,True,True,True,006
241,455,infrequent,green,green,green,True,True,False,006
242,594,infrequent,blue,blue,blue,True,True,False,006
243,517,infrequent,red,red,red,True,True,False,006
244,595,infrequent,green,green,green,True,True,False,006
245,548,infrequent,red,red,red,True,True,False,006
246,641,infrequent,blue,blue,blue,True,True,False,006
247,563,infrequent,red,red,red,True,True,False,006
248,1110,infrequent,blue,blue,green,False,True,False,006
249,704,infrequent,green,green,green,True,True,False,006
250,579,infrequent,blue,blue,green,False,True,False,006
