trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1157,practice,green,green,green,True,True,False,021
1,916,practice,red,red,red,True,True,False,021
2,1807,practice,red,red,red,True,True,True,021
3,2907,practice,blue,blue,red,False,True,False,021
4,1703,practice,red,red,blue,False,True,False,021
5,677,practice,red,red,red,True,True,False,021
6,597,practice,green,green,blue,False,True,False,021
7,507,practice,blue,blue,blue,True,True,False,021
8,1026,practice,blue,blue,green,False,True,False,021
9,706,practice,blue,blue,blue,True,True,False,021
10,987,practice,red,red,red,True,True,False,021
11,626,practice,green,green,blue,False,True,False,021
12,767,practice,red,red,green,False,True,False,021
13,688,practice,red,red,green,False,True,True,021
14,633,practice,green,green,red,False,True,False,021
15,560,practice,blue,blue,green,False,True,False,021
16,724,practice,green,green,green,True,True,False,021
17,520,practice,blue,blue,blue,True,True,False,021
18,780,practice,red,red,blue,False,True,False,021
19,1100,practice,blue,blue,blue,True,True,False,021
20,647,practice,green,green,green,True,True,False,021
21,747,practice,blue,blue,red,False,True,False,021
22,660,practice,green,green,green,True,True,False,021
23,830,practice,green,green,red,False,True,False,021
24,886,frequent,red,red,green,False,True,False,021
25,836,frequent,blue,blue,red,False,True,False,021
26,569,frequent,green,green,red,False,True,False,021
27,970,frequent,blue,blue,red,False,True,False,021
28,580,frequent,red,red,blue,False,True,False,021
29,527,frequent,red,red,red,True,True,False,021
30,553,frequent,red,red,red,True,True,True,021
31,580,frequent,blue,blue,red,False,True,False,021
32,550,frequent,blue,blue,green,False,True,False,021
33,427,frequent,green,green,blue,False,True,False,021
34,670,frequent,green,green,blue,False,True,True,021
35,540,frequent,red,red,green,False,True,False,021
36,536,frequent,blue,blue,green,False,True,False,021
37,410,frequent,green,green,red,False,True,False,021
38,660,frequent,blue,blue,green,False,True,False,021
39,590,frequent,blue,blue,red,False,True,False,021
40,527,frequent,red,red,red,True,True,False,021
41,637,frequent,green,green,green,True,True,False,021
42,526,frequent,green,green,green,True,True,True,021
43,537,frequent,red,red,green,False,True,False,021
44,390,frequent,red,red,green,False,True,True,021
45,566,frequent,blue,blue,green,False,True,False,021
46,476,frequent,green,green,green,True,True,False,021
47,1140,frequent,blue,blue,green,False,True,False,021
48,487,frequent,red,red,green,False,True,False,021
49,1017,frequent,red,red,blue,False,True,False,021
50,553,frequent,red,red,blue,False,True,True,021
51,627,frequent,blue,blue,green,False,True,False,021
52,541,frequent,blue,blue,red,False,True,False,021
53,517,frequent,green,green,blue,False,True,False,021
54,487,frequent,green,green,blue,False,True,True,021
55,480,frequent,green,green,red,False,True,False,021
56,693,frequent,green,green,blue,False,True,False,021
57,460,frequent,blue,blue,red,False,True,False,021
58,833,frequent,green,blue,green,False,False,False,021
59,1176,frequent,red,red,green,False,True,False,021
60,600,frequent,green,green,blue,False,True,False,021
61,507,frequent,blue,blue,blue,True,True,False,021
62,683,frequent,blue,blue,red,False,True,False,021
