trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1400,practice,red,red,blue,False,True,False,008
1,904,practice,blue,green,red,False,False,False,008
2,1343,practice,red,red,green,False,True,False,008
3,987,practice,blue,blue,blue,True,True,False,008
4,822,practice,green,green,green,True,True,False,008
5,1260,practice,red,red,green,False,True,False,008
6,1504,practice,blue,blue,blue,True,True,False,008
7,1305,practice,blue,blue,red,False,True,False,008
8,794,practice,blue,blue,red,False,True,True,008
9,800,practice,red,red,blue,False,True,False,008
10,1091,practice,blue,blue,green,False,True,False,008
11,1015,practice,green,green,green,True,True,False,008
12,796,practice,red,red,red,True,True,False,008
13,1533,practice,green,green,red,False,True,False,008
14,969,practice,green,green,blue,False,True,False,008
15,822,practice,blue,blue,blue,True,True,False,008
16,740,practice,blue,blue,blue,True,True,True,008
17,1017,practice,green,green,green,True,True,False,008
18,1068,practice,blue,blue,green,False,True,False,008
19,789,practice,red,red,red,True,True,False,008
20,670,practice,red,red,red,True,True,True,008
21,878,practice,blue,green,blue,False,False,False,008
22,866,practice,red,red,red,True,True,False,008
23,1285,practice,green,green,green,True,True,False,008
24,1437,infrequent,green,green,blue,False,True,False,008
25,807,infrequent,blue,blue,blue,True,True,False,008
26,1212,infrequent,red,red,blue,False,True,False,008
27,841,infrequent,blue,blue,blue,True,True,False,008
28,732,infrequent,blue,blue,blue,True,True,True,008
29,820,infrequent,blue,blue,blue,True,True,True,008
30,689,infrequent,blue,blue,blue,True,True,True,008
31,737,infrequent,blue,blue,blue,True,True,True,008
32,1006,infrequent,green,green,green,True,True,False,008
33,944,infrequent,blue,blue,blue,True,True,False,008
34,929,infrequent,green,green,green,True,True,False,008
35,859,infrequent,green,green,green,True,True,True,008
36,1084,infrequent,red,red,red,True,True,False,008
37,834,infrequent,red,red,red,True,True,True,008
38,874,infrequent,blue,blue,blue,True,True,False,008
39,1051,infrequent,red,red,red,True,True,False,008
40,977,infrequent,green,green,green,True,True,False,008
41,1063,infrequent,blue,blue,blue,True,True,False,008
42,923,infrequent,red,red,red,True,True,False,008
43,1099,infrequent,green,green,green,True,True,False,008
44,966,infrequent,blue,blue,blue,True,True,False,008
45,816,infrequent,red,red,red,True,True,False,008
46,823,infrequent,green,green,green,True,True,False,008
47,817,infrequent,red,red,red,True,True,False,008
48,796,infrequent,red,red,red,True,True,True,008
49,888,infrequent,blue,blue,blue,True,True,False,008
50,673,infrequent,blue,blue,blue,True,True,True,008
51,660,infrequent,blue,blue,blue,True,True,True,008
52,808,infrequent,red,red,red,True,True,False,008
53,1497,infrequent,blue,blue,green,False,True,False,008
54,899,infrequent,green,green,green,True,True,False,008
55,703,infrequent,green,green,green,True,True,True,008
56,996,infrequent,blue,blue,blue,True,True,False,008
57,780,infrequent,red,red,red,True,True,False,008
58,1414,infrequent,green,green,green,True,True,False,008
59,641,infrequent,green,green,green,True,True,True,008
60,608,infrequent,green,green,green,True,True,True,008
61,676,infrequent,red,red,red,True,True,False,008
62,1673,infrequent,green,green,blue,False,True,False,008
63,762,infrequent,red,red,red,True,True,False,008
64,734,infrequent,green,green,green,True,True,False,008
65,646,infrequent,green,green,green,True,True,True,008
66,826,infrequent,blue,blue,blue,True,True,False,008
67,788,infrequent,red,red,red,True,True,False,008
68,945,infrequent,blue,blue,blue,True,True,False,008
69,696,infrequent,red,red,red,True,True,False,008
70,762,infrequent,blue,blue,blue,True,True,False,008
71,1199,infrequent,green,green,blue,False,True,False,008
72,742,infrequent,red,red,red,True,True,False,008
73,1377,infrequent,red,red,blue,False,True,False,008
74,816,infrequent,green,green,green,True,True,False,008
75,1156,infrequent,blue,blue,blue,True,True,False,008
76,1200,infrequent,red,red,green,False,True,False,008
77,734,infrequent,red,red,red,True,True,False,008
78,773,infrequent,blue,blue,blue,True,True,False,008
79,1013,infrequent,green,green,red,False,True,False,008
80,604,infrequent,green,green,green,True,True,False,008
81,698,infrequent,green,green,green,True,True,True,008
82,787,infrequent,green,green,green,True,True,True,008
