trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,2701,practice,blue,blue,green,False,True,False,007
1,1281,practice,red,red,blue,False,True,False,007
2,610,practice,red,red,blue,False,True,True,007
3,595,practice,green,green,blue,False,True,False,007
4,516,practice,red,red,red,True,True,False,007
5,579,practice,red,red,red,True,True,True,007
6,626,practice,red,red,green,False,True,False,007
7,738,practice,blue,blue,red,False,True,False,007
8,641,practice,green,green,green,True,True,False,007
9,454,practice,red,red,red,True,True,False,007
10,711,practice,blue,blue,blue,True,True,False,007
11,860,practice,green,green,green,True,True,False,007
12,642,practice,blue,blue,blue,True,True,False,007
13,610,practice,green,green,green,True,True,False,007
14,517,practice,blue,blue,blue,True,True,False,007
15,642,practice,blue,blue,red,False,True,False,007
16,470,practice,blue,blue,green,False,True,False,007
17,533,practice,red,red,green,False,True,False,007
18,720,practice,green,green,red,False,True,False,007
19,572,practice,green,green,blue,False,True,False,007
20,641,practice,green,green,red,False,True,False,007
21,501,practice,red,red,red,True,True,False,007
22,673,practice,green,green,green,True,True,False,007
23,641,practice,blue,blue,blue,True,True,False,007
24,517,frequent,red,red,red,True,True,False,007
25,611,frequent,green,green,red,False,True,False,007
26,563,frequent,red,red,red,True,True,False,007
27,516,frequent,green,green,green,True,True,False,007
28,611,frequent,red,green,red,False,False,False,007
29,2124,frequent,blue,blue,red,False,True,False,007
30,626,frequent,blue,blue,green,False,True,False,007
31,798,frequent,green,green,blue,False,True,False,007
32,626,frequent,red,red,green,False,True,False,007
33,644,frequent,blue,blue,red,False,True,False,007
34,564,frequent,green,green,red,False,True,False,007
35,845,frequent,green,green,red,False,True,True,007
36,504,frequent,green,green,blue,False,True,False,007
37,423,frequent,green,green,green,True,True,False,007
38,439,frequent,blue,blue,red,False,True,False,007
39,423,frequent,blue,blue,blue,True,True,False,007
40,1469,frequent,green,green,blue,False,True,False,007
41,532,frequent,red,red,green,False,True,False,007
42,543,frequent,green,green,blue,False,True,False,007
43,598,frequent,blue,blue,green,False,True,False,007
44,454,frequent,blue,blue,blue,True,True,False,007
45,548,frequent,red,red,blue,False,True,False,007
46,548,frequent,red,red,blue,False,True,True,007
47,595,frequent,blue,blue,green,False,True,False,007
48,626,frequent,green,green,blue,False,True,False,007
49,440,frequent,green,green,red,False,True,False,007
50,595,frequent,red,red,blue,False,True,False,007
51,683,frequent,blue,blue,red,False,True,False,007
52,1344,frequent,red,red,green,False,True,False,007
53,862,frequent,green,green,blue,False,True,False,007
54,580,frequent,green,green,blue,False,True,True,007
55,454,frequent,green,green,green,True,True,False,007
56,719,frequent,blue,blue,red,False,True,False,007
57,472,frequent,red,red,blue,False,True,False,007
58,595,frequent,green,green,red,False,True,False,007
59,548,frequent,blue,blue,blue,True,True,False,007
60,594,frequent,green,green,green,True,True,False,007
61,439,frequent,red,red,red,True,True,False,007
62,563,frequent,blue,blue,green,False,True,False,007
63,454,frequent,blue,blue,green,False,True,True,007
64,522,frequent,red,red,green,False,True,False,007
65,361,frequent,red,red,green,False,True,True,007
66,408,frequent,red,red,blue,False,True,False,007
67,594,frequent,green,green,red,False,True,False,007
68,455,frequent,green,green,blue,False,True,False,007
69,595,frequent,blue,blue,red,False,True,False,007
70,423,frequent,red,red,blue,False,True,False,007
71,938,frequent,blue,blue,blue,True,True,False,007
72,407,frequent,green,green,green,True,True,False,007
73,580,frequent,blue,blue,green,False,True,False,007
74,704,frequent,red,red,green,False,True,False,007
75,641,frequent,green,green,red,False,True,False,007
76,525,frequent,blue,blue,red,False,True,False,007
77,677,frequent,red,red,green,False,True,False,007
78,439,frequent,red,red,blue,False,True,False,007
79,532,frequent,green,green,blue,False,True,False,007
80,626,frequent,red,red,blue,False,True,False,007
81,487,frequent,red,red,green,False,True,False,007
82,816,frequent,green,green,green,True,True,False,007
