type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,21.0,1,424,1,"(0, 1)",007,542.0,4,"(5, 4)",common
task,22.0,0,424,1,"(0, 1)",007,1137.0,2,"(3, 2)",rare
task,23.0,0,379,1,"(0, 1)",007,505.0,4,"(4, 5)",common
task,24.0,0,547,0,"(1, 0)",007,656.0,2,"(3, 2)",common
task,25.0,1,655,1,"(0, 1)",007,500.0,4,"(5, 4)",common
task,26.0,1,549,1,"(0, 1)",007,462.0,4,"(4, 5)",common
task,27.0,1,484,1,"(0, 1)",007,1204.0,2,"(3, 2)",rare
task,28.0,1,407,1,"(0, 1)",007,514.0,2,"(2, 3)",rare
task,29.0,1,471,1,"(1, 0)",007,627.0,2,"(2, 3)",rare
task,30.0,1,641,1,"(0, 1)",007,506.0,2,"(2, 3)",rare
task,31.0,0,502,1,"(0, 1)",007,630.0,2,"(2, 3)",rare
task,32.0,1,565,1,"(0, 1)",007,414.0,4,"(5, 4)",common
task,33.0,1,391,1,"(0, 1)",007,664.0,2,"(2, 3)",rare
task,34.0,1,421,0,"(1, 0)",007,915.0,2,"(2, 3)",common
task,35.0,0,688,1,"(1, 0)",007,398.0,4,"(4, 5)",common
task,36.0,0,454,0,"(1, 0)",007,460.0,2,"(2, 3)",common
task,37.0,1,423,1,"(0, 1)",007,573.0,4,"(5, 4)",common
task,38.0,1,846,1,"(1, 0)",007,705.0,2,"(3, 2)",rare
task,39.0,0,471,1,"(0, 1)",007,499.0,4,"(4, 5)",common
task,40.0,1,581,1,"(0, 1)",007,376.0,4,"(4, 5)",common
task,41.0,0,471,1,"(0, 1)",007,578.0,4,"(5, 4)",common
task,42.0,1,531,0,"(0, 1)",007,744.0,4,"(4, 5)",rare
task,43.0,1,768,0,"(0, 1)",007,736.0,2,"(3, 2)",common
task,44.0,1,487,0,"(1, 0)",007,420.0,2,"(2, 3)",common
task,45.0,1,626,0,"(1, 0)",007,427.0,4,"(5, 4)",rare
task,46.0,0,476,0,"(1, 0)",007,568.0,2,"(2, 3)",common
task,47.0,0,923,0,"(1, 0)",007,508.0,2,"(2, 3)",common
task,48.0,1,531,0,"(1, 0)",007,396.0,3,"(2, 3)",common
task,49.0,0,314,0,"(1, 0)",007,491.0,3,"(3, 2)",common
task,50.0,0,534,1,"(0, 1)",007,426.0,4,"(4, 5)",common
task,51.0,0,676,1,"(1, 0)",007,715.0,2,"(3, 2)",rare
task,52.0,0,437,0,"(0, 1)",007,571.0,3,"(3, 2)",common
task,53.0,0,674,1,"(0, 1)",007,841.0,5,"(4, 5)",common
task,54.0,1,717,1,"(1, 0)",007,420.0,4,"(5, 4)",common
task,55.0,0,408,1,"(1, 0)",007,799.0,2,"(2, 3)",rare
task,56.0,1,780,1,"(1, 0)",007,611.0,4,"(5, 4)",common
task,57.0,0,501,1,"(0, 1)",007,557.0,4,"(5, 4)",common
task,58.0,0,404,1,"(0, 1)",007,498.0,4,"(4, 5)",common
task,59.0,1,626,1,"(1, 0)",007,485.0,4,"(4, 5)",common
task,60.0,1,888,1,"(0, 1)",007,546.0,4,"(4, 5)",common
task,61.0,1,392,1,"(0, 1)",007,421.0,4,"(4, 5)",common
task,62.0,1,596,1,"(1, 0)",007,459.0,4,"(5, 4)",common
task,63.0,1,423,1,"(0, 1)",007,435.0,2,"(3, 2)",rare
task,64.0,1,389,1,"(0, 1)",007,472.0,2,"(3, 2)",rare
task,65.0,0,439,1,"(1, 0)",007,486.0,4,"(4, 5)",common
task,66.0,0,533,1,"(0, 1)",007,424.0,4,"(5, 4)",common
task,67.0,0,563,0,"(0, 1)",007,488.0,2,"(3, 2)",common
task,68.0,1,375,1,"(0, 1)",007,436.0,4,"(5, 4)",common
task,69.0,0,737,1,"(0, 1)",007,630.0,4,"(4, 5)",common
task,70.0,0,407,1,"(0, 1)",007,422.0,4,"(5, 4)",common
task,71.0,1,486,1,"(0, 1)",007,676.0,2,"(2, 3)",rare
task,72.0,1,486,1,"(1, 0)",007,704.0,5,"(4, 5)",common
task,73.0,1,612,1,"(0, 1)",007,635.0,5,"(5, 4)",common
task,74.0,1,598,1,"(1, 0)",007,658.0,5,"(5, 4)",common
task,75.0,1,405,1,"(1, 0)",007,634.0,2,"(3, 2)",rare
task,76.0,0,362,1,"(0, 1)",007,480.0,4,"(4, 5)",common
task,77.0,1,471,1,"(1, 0)",007,619.0,5,"(4, 5)",common
task,78.0,1,409,1,"(0, 1)",007,574.0,2,"(3, 2)",rare
task,79.0,1,673,1,"(1, 0)",007,673.0,5,"(5, 4)",common
task,80.0,0,422,1,"(0, 1)",007,736.0,5,"(5, 4)",common
task,81.0,0,471,1,"(1, 0)",007,429.0,5,"(4, 5)",common
task,82.0,1,328,0,"(1, 0)",007,619.0,3,"(3, 2)",common
task,83.0,1,429,0,"(0, 1)",007,707.0,5,"(4, 5)",rare
task,84.0,0,569,0,"(0, 1)",007,924.0,2,"(3, 2)",common
task,85.0,1,1187,0,"(1, 0)",007,552.0,2,"(3, 2)",common
task,86.0,0,1001,0,"(0, 1)",007,1152.0,2,"(3, 2)",common
task,87.0,1,1731,1,"(1, 0)",007,941.0,5,"(4, 5)",common
task,88.0,0,779,1,"(0, 1)",007,1146.0,2,"(3, 2)",rare
task,89.0,0,1500,0,"(1, 0)",007,809.0,3,"(3, 2)",common
task,90.0,0,971,1,"(1, 0)",007,1479.0,5,"(4, 5)",common
task,91.0,0,1140,0,"(1, 0)",007,1282.0,3,"(2, 3)",common
task,92.0,0,814,0,"(0, 1)",007,798.0,2,"(2, 3)",common
task,93.0,1,1612,0,"(1, 0)",007,916.0,3,"(3, 2)",common
task,94.0,1,1406,0,"(1, 0)",007,1279.0,3,"(3, 2)",common
task,95.0,0,1153,0,"(0, 1)",007,700.0,5,"(5, 4)",rare
task,96.0,0,518,0,"(0, 1)",007,1396.0,3,"(2, 3)",common
task,97.0,1,1298,1,"(0, 1)",007,1030.0,4,"(5, 4)",common
task,98.0,0,1387,1,"(1, 0)",007,489.0,4,"(4, 5)",common
task,99.0,0,1390,0,"(0, 1)",007,1400.0,3,"(2, 3)",common
task,100.0,0,1248,1,"(0, 1)",007,944.0,4,"(4, 5)",common
task,101.0,1,611,0,"(0, 1)",007,660.0,2,"(3, 2)",common
task,102.0,1,596,1,"(1, 0)",007,650.0,2,"(2, 3)",rare
task,103.0,0,440,1,"(1, 0)",007,1074.0,4,"(5, 4)",common
task,104.0,0,392,1,"(1, 0)",007,639.0,5,"(4, 5)",common
task,105.0,0,618,1,"(1, 0)",007,589.0,5,"(5, 4)",common
task,106.0,0,625,1,"(0, 1)",007,734.0,5,"(4, 5)",common
task,107.0,1,487,0,"(0, 1)",007,839.0,2,"(2, 3)",common
task,108.0,1,923,0,"(1, 0)",007,698.0,2,"(2, 3)",common
task,109.0,1,529,0,"(1, 0)",007,647.0,2,"(2, 3)",common
task,110.0,0,518,0,"(1, 0)",007,719.0,5,"(5, 4)",rare
task,111.0,1,579,0,"(0, 1)",007,665.0,2,"(3, 2)",common
task,112.0,1,798,0,"(0, 1)",007,596.0,2,"(3, 2)",common
task,113.0,0,704,0,"(1, 0)",007,487.0,2,"(3, 2)",common
task,114.0,0,626,1,"(0, 1)",007,718.0,4,"(5, 4)",common
task,115.0,1,423,0,"(0, 1)",007,561.0,3,"(2, 3)",common
task,116.0,0,437,1,"(1, 0)",007,646.0,5,"(5, 4)",common
task,117.0,0,378,0,"(1, 0)",007,858.0,5,"(4, 5)",rare
task,118.0,1,406,0,"(1, 0)",007,1127.0,3,"(2, 3)",common
task,119.0,0,658,0,"(0, 1)",007,731.0,3,"(2, 3)",common
task,120.0,0,529,0,"(0, 1)",007,619.0,3,"(2, 3)",common
task,121.0,0,580,0,"(1, 0)",007,1244.0,2,"(2, 3)",common
task,122.0,0,511,1,"(0, 1)",007,495.0,4,"(5, 4)",common
task,123.0,1,923,1,"(1, 0)",007,503.0,5,"(5, 4)",common
task,124.0,0,771,1,"(0, 1)",007,476.0,5,"(5, 4)",common
task,125.0,0,749,1,"(0, 1)",007,687.0,2,"(3, 2)",rare
task,126.0,1,548,1,"(0, 1)",007,982.0,4,"(5, 4)",common
task,127.0,0,362,0,"(0, 1)",007,574.0,4,"(5, 4)",rare
task,128.0,0,374,0,"(1, 0)",007,755.0,3,"(2, 3)",common
task,129.0,0,581,0,"(1, 0)",007,650.0,2,"(2, 3)",common
task,130.0,0,564,0,"(1, 0)",007,537.0,3,"(2, 3)",common
task,131.0,1,390,1,"(1, 0)",007,293.0,4,"(5, 4)",common
task,132.0,0,376,1,"(0, 1)",007,645.0,2,"(3, 2)",rare
task,133.0,1,673,1,"(1, 0)",007,483.0,2,"(2, 3)",rare
task,134.0,1,565,1,"(0, 1)",007,391.0,2,"(3, 2)",rare
task,135.0,1,656,1,"(1, 0)",007,528.0,5,"(4, 5)",common
task,136.0,0,782,1,"(1, 0)",007,402.0,5,"(4, 5)",common
task,137.0,0,301,0,"(0, 1)",007,558.0,2,"(2, 3)",common
task,138.0,1,440,0,"(0, 1)",007,525.0,3,"(2, 3)",common
task,139.0,0,441,1,"(0, 1)",007,625.0,2,"(2, 3)",rare
task,140.0,0,317,0,"(1, 0)",007,927.0,3,"(3, 2)",common
task,141.0,0,512,1,"(1, 0)",007,884.0,2,"(2, 3)",rare
task,142.0,0,376,1,"(1, 0)",007,533.0,3,"(2, 3)",rare
task,143.0,1,266,0,"(1, 0)",007,719.0,4,"(5, 4)",rare
task,144.0,1,561,0,"(1, 0)",007,730.0,3,"(2, 3)",common
task,145.0,1,582,0,"(1, 0)",007,562.0,3,"(2, 3)",common
task,146.0,0,345,0,"(1, 0)",007,442.0,3,"(2, 3)",common
task,147.0,1,252,0,"(1, 0)",007,520.0,2,"(3, 2)",common
task,148.0,0,284,0,"(1, 0)",007,651.0,2,"(3, 2)",common
task,149.0,0,76,0,"(1, 0)",007,463.0,2,"(3, 2)",common
task,150.0,1,580,1,"(0, 1)",007,529.0,4,"(5, 4)",common
task,151.0,0,267,0,"(1, 0)",007,507.0,3,"(3, 2)",common
task,152.0,1,236,0,"(0, 1)",007,583.0,3,"(2, 3)",common
task,153.0,1,326,0,"(1, 0)",007,354.0,2,"(3, 2)",common
task,154.0,1,141,1,"(0, 1)",007,267.0,5,"(4, 5)",common
task,155.0,1,237,1,"(0, 1)",007,349.0,4,"(4, 5)",common
task,156.0,1,298,0,"(1, 0)",007,252.0,5,"(5, 4)",rare
task,157.0,0,264,1,"(1, 0)",007,310.0,5,"(4, 5)",common
task,158.0,0,580,1,"(0, 1)",007,510.0,3,"(3, 2)",rare
task,159.0,0,360,1,"(0, 1)",007,532.0,2,"(3, 2)",rare
task,160.0,0,800,0,"(0, 1)",007,973.0,2,"(2, 3)",common
task,161.0,1,390,0,"(1, 0)",007,1136.0,3,"(2, 3)",common
task,162.0,0,268,0,"(1, 0)",007,264.0,3,"(2, 3)",common
task,163.0,0,580,1,"(1, 0)",007,216.0,5,"(5, 4)",common
task,164.0,1,329,0,"(1, 0)",007,1720.0,5,"(4, 5)",rare
task,165.0,1,515,1,"(0, 1)",007,1161.0,2,"(2, 3)",rare
task,166.0,1,516,1,"(1, 0)",007,1389.0,5,"(5, 4)",common
task,167.0,1,284,1,"(0, 1)",007,1366.0,3,"(2, 3)",rare
task,168.0,0,516,0,"(1, 0)",007,975.0,5,"(5, 4)",rare
task,169.0,1,205,1,"(0, 1)",007,284.0,4,"(5, 4)",common
task,170.0,0,358,0,"(1, 0)",007,418.0,3,"(2, 3)",common
task,171.0,1,387,0,"(1, 0)",007,280.0,3,"(2, 3)",common
task,172.0,0,344,1,"(0, 1)",007,392.0,5,"(4, 5)",common
task,173.0,0,78,1,"(0, 1)",007,229.0,3,"(2, 3)",rare
task,174.0,1,250,1,"(0, 1)",007,566.0,3,"(2, 3)",rare
task,175.0,0,265,0,"(1, 0)",007,530.0,3,"(3, 2)",common
task,176.0,1,468,0,"(1, 0)",007,403.0,5,"(4, 5)",rare
task,177.0,0,267,0,"(1, 0)",007,414.0,2,"(3, 2)",common
task,178.0,1,238,1,"(0, 1)",007,581.0,5,"(4, 5)",common
task,179.0,1,299,0,"(1, 0)",007,597.0,2,"(3, 2)",common
task,180.0,1,301,1,"(0, 1)",007,339.0,5,"(4, 5)",common
task,181.0,1,345,1,"(1, 0)",007,466.0,5,"(5, 4)",common
task,182.0,1,284,1,"(0, 1)",007,311.0,5,"(4, 5)",common
task,183.0,1,377,1,"(1, 0)",007,347.0,5,"(5, 4)",common
task,184.0,1,486,1,"(1, 0)",007,545.0,5,"(4, 5)",common
task,185.0,1,361,1,"(1, 0)",007,398.0,5,"(5, 4)",common
task,186.0,1,391,1,"(0, 1)",007,392.0,5,"(5, 4)",common
task,187.0,1,425,1,"(0, 1)",007,341.0,5,"(5, 4)",common
task,188.0,1,470,1,"(1, 0)",007,469.0,5,"(4, 5)",common
task,189.0,0,503,1,"(0, 1)",007,485.0,5,"(5, 4)",common
task,190.0,0,501,1,"(1, 0)",007,671.0,2,"(2, 3)",rare
task,191.0,1,236,1,"(0, 1)",007,722.0,5,"(5, 4)",common
task,192.0,1,908,1,"(1, 0)",007,652.0,5,"(5, 4)",common
task,193.0,1,529,0,"(0, 1)",007,606.0,5,"(4, 5)",rare
task,194.0,1,388,1,"(0, 1)",007,1079.0,4,"(5, 4)",common
task,195.0,0,909,1,"(1, 0)",007,488.0,5,"(5, 4)",common
task,196.0,0,798,1,"(0, 1)",007,378.0,4,"(5, 4)",common
task,197.0,1,1402,1,"(1, 0)",007,424.0,5,"(4, 5)",common
task,198.0,0,457,0,"(0, 1)",007,484.0,2,"(2, 3)",common
task,199.0,0,376,1,"(0, 1)",007,550.0,4,"(5, 4)",common
