trial,rt,type,color_choice,word_color,word_text,congruent,correct,repeat_stim,id
0,1261,practice,red,red,red,True,True,False,022
1,1242,practice,blue,blue,green,False,True,False,022
2,916,practice,blue,blue,blue,True,True,False,022
3,710,practice,green,green,red,False,True,False,022
4,742,practice,red,red,green,False,True,False,022
5,794,practice,blue,blue,red,False,True,False,022
6,641,practice,green,green,red,False,True,False,022
7,595,practice,red,red,green,False,True,False,022
8,695,practice,green,green,green,True,True,False,022
9,628,practice,blue,blue,blue,True,True,False,022
10,599,practice,red,red,red,True,True,False,022
11,644,practice,red,red,red,True,True,True,022
12,717,practice,blue,red,blue,False,False,False,022
13,619,practice,green,green,green,True,True,False,022
14,740,practice,green,green,green,True,True,True,022
15,649,practice,blue,blue,blue,True,True,False,022
16,1037,practice,blue,blue,green,False,True,False,022
17,636,practice,blue,blue,blue,True,True,False,022
18,938,practice,red,red,blue,False,True,False,022
19,667,practice,red,red,red,True,True,False,022
20,599,practice,blue,blue,red,False,True,False,022
21,680,practice,green,green,green,True,True,False,022
22,739,practice,green,green,blue,False,True,False,022
23,685,practice,green,green,blue,False,True,True,022
24,581,infrequent,blue,blue,blue,True,True,False,022
25,438,infrequent,blue,blue,blue,True,True,True,022
26,466,infrequent,red,red,red,True,True,False,022
27,394,infrequent,green,green,green,True,True,False,022
28,361,infrequent,red,red,red,True,True,False,022
29,377,infrequent,green,green,green,True,True,False,022
30,527,infrequent,green,green,green,True,True,True,022
31,874,infrequent,green,green,blue,False,True,False,022
32,543,infrequent,red,red,red,True,True,False,022
33,505,infrequent,red,red,red,True,True,True,022
34,426,infrequent,red,red,red,True,True,True,022
35,428,infrequent,red,red,red,True,True,True,022
36,732,infrequent,red,red,blue,False,True,False,022
37,532,infrequent,green,green,green,True,True,False,022
38,513,infrequent,blue,blue,blue,True,True,False,022
39,474,infrequent,blue,blue,blue,True,True,True,022
40,626,infrequent,blue,blue,red,False,True,False,022
41,547,infrequent,blue,blue,blue,True,True,False,022
42,544,infrequent,red,red,green,False,True,False,022
43,410,infrequent,green,green,green,True,True,False,022
44,574,infrequent,red,red,red,True,True,False,022
45,479,infrequent,red,red,red,True,True,True,022
46,692,infrequent,green,green,blue,False,True,False,022
47,520,infrequent,red,red,red,True,True,False,022
48,837,infrequent,green,green,green,True,True,False,022
49,556,infrequent,blue,blue,blue,True,True,False,022
50,2000,infrequent,blue,blue,green,False,True,False,022
51,566,infrequent,green,green,green,True,True,False,022
52,574,infrequent,blue,blue,blue,True,True,False,022
53,548,infrequent,red,red,red,True,True,False,022
54,845,infrequent,green,green,green,True,True,False,022
55,463,infrequent,green,green,green,True,True,True,022
56,422,infrequent,green,green,green,True,True,True,022
57,684,infrequent,blue,blue,blue,True,True,False,022
58,635,infrequent,red,red,green,False,True,False,022
59,535,infrequent,red,red,red,True,True,False,022
60,595,infrequent,red,red,blue,False,True,False,022
61,388,infrequent,red,red,red,True,True,False,022
62,557,infrequent,blue,blue,blue,True,True,False,022
63,539,infrequent,red,red,red,True,True,False,022
64,632,infrequent,blue,blue,blue,True,True,False,022
65,510,infrequent,green,green,green,True,True,False,022
66,459,infrequent,green,green,green,True,True,True,022
67,541,infrequent,green,green,red,False,True,False,022
68,410,infrequent,red,red,red,True,True,False,022
69,594,infrequent,green,green,green,True,True,False,022
70,385,infrequent,red,red,red,True,True,False,022
71,320,infrequent,green,green,green,True,True,False,022
72,530,infrequent,green,green,green,True,True,True,022
73,417,infrequent,red,red,red,True,True,False,022
74,382,infrequent,green,green,red,False,True,False,022
75,463,infrequent,green,green,red,False,True,True,022
76,429,infrequent,green,green,green,True,True,False,022
77,332,infrequent,blue,blue,blue,True,True,False,022
78,378,infrequent,blue,blue,blue,True,True,True,022
79,404,infrequent,red,red,red,True,True,False,022
80,658,infrequent,red,red,red,True,True,True,022
81,789,infrequent,green,green,green,True,True,False,022
82,504,infrequent,blue,blue,blue,True,True,False,022
83,575,infrequent,green,blue,green,False,False,False,022
84,864,infrequent,blue,blue,blue,True,True,False,022
85,911,infrequent,green,green,blue,False,True,False,022
86,646,infrequent,green,green,green,True,True,False,022
87,431,infrequent,red,red,red,True,True,False,022
88,2164,infrequent,blue,blue,blue,True,True,False,022
89,546,infrequent,blue,blue,blue,True,True,True,022
90,716,infrequent,blue,blue,blue,True,True,True,022
91,464,infrequent,blue,blue,blue,True,True,True,022
92,547,infrequent,green,green,red,False,True,False,022
93,453,infrequent,blue,blue,blue,True,True,False,022
94,440,infrequent,blue,blue,blue,True,True,True,022
95,539,infrequent,red,red,red,True,True,False,022
96,389,infrequent,red,red,green,False,True,False,022
97,546,infrequent,blue,blue,blue,True,True,False,022
98,497,infrequent,blue,blue,blue,True,True,True,022
99,475,infrequent,red,red,red,True,True,False,022
100,521,infrequent,green,green,green,True,True,False,022
101,459,infrequent,red,red,red,True,True,False,022
102,518,infrequent,red,red,red,True,True,True,022
103,508,infrequent,blue,blue,blue,True,True,False,022
104,463,infrequent,red,red,red,True,True,False,022
105,452,infrequent,green,green,green,True,True,False,022
106,451,infrequent,green,green,green,True,True,True,022
107,483,infrequent,blue,blue,blue,True,True,False,022
108,769,infrequent,green,green,blue,False,True,False,022
109,532,infrequent,blue,blue,blue,True,True,False,022
110,535,infrequent,red,red,blue,False,True,False,022
111,440,infrequent,red,red,red,True,True,False,022
112,625,infrequent,blue,blue,blue,True,True,False,022
113,790,infrequent,red,blue,red,False,False,False,022
114,765,infrequent,blue,blue,blue,True,True,False,022
115,450,infrequent,red,red,red,True,True,False,022
116,475,infrequent,red,red,red,True,True,True,022
117,481,infrequent,green,green,green,True,True,False,022
118,481,infrequent,green,green,green,True,True,True,022
119,384,infrequent,green,green,green,True,True,True,022
120,705,infrequent,blue,blue,green,False,True,False,022
121,544,infrequent,green,green,green,True,True,False,022
122,354,infrequent,blue,blue,blue,True,True,False,022
123,492,infrequent,green,green,green,True,True,False,022
124,495,infrequent,blue,blue,blue,True,True,False,022
125,384,infrequent,green,green,green,True,True,False,022
126,430,infrequent,green,green,green,True,True,True,022
127,639,infrequent,red,red,red,True,True,False,022
128,554,infrequent,blue,blue,blue,True,True,False,022
129,422,infrequent,red,blue,red,False,False,False,022
130,473,infrequent,red,red,red,True,True,False,022
131,644,infrequent,blue,red,blue,False,False,False,022
132,775,infrequent,green,green,green,True,True,False,022
133,707,infrequent,red,red,red,True,True,False,022
134,859,infrequent,red,red,green,False,True,False,022
135,576,infrequent,blue,blue,blue,True,True,False,022
136,550,infrequent,green,green,green,True,True,False,022
137,615,infrequent,blue,blue,blue,True,True,False,022
138,495,infrequent,red,red,red,True,True,False,022
139,910,infrequent,blue,blue,red,False,True,False,022
140,907,infrequent,blue,blue,green,False,True,False,022
141,566,infrequent,green,green,green,True,True,False,022
142,451,infrequent,green,green,green,True,True,True,022
143,512,infrequent,red,red,red,True,True,False,022
144,509,frequent,blue,blue,blue,True,True,False,022
145,797,frequent,red,red,green,False,True,False,022
146,465,frequent,red,red,green,False,True,True,022
147,426,frequent,red,red,red,True,True,False,022
148,486,frequent,green,green,green,True,True,False,022
149,457,frequent,green,green,red,False,True,False,022
150,593,frequent,red,red,green,False,True,False,022
151,426,frequent,green,green,green,True,True,False,022
152,670,frequent,blue,blue,red,False,True,False,022
153,427,frequent,blue,blue,blue,True,True,False,022
154,558,frequent,blue,red,blue,False,False,False,022
155,594,frequent,green,green,green,True,True,False,022
156,992,frequent,blue,blue,red,False,True,False,022
157,791,frequent,red,red,blue,False,True,False,022
158,541,frequent,red,red,red,True,True,False,022
159,417,frequent,red,red,blue,False,True,False,022
160,999,frequent,blue,blue,red,False,True,False,022
161,921,frequent,green,red,green,False,False,False,022
162,1739,frequent,blue,blue,red,False,True,False,022
163,1004,frequent,red,red,red,True,True,False,022
164,531,frequent,red,red,red,True,True,True,022
165,737,frequent,blue,blue,green,False,True,False,022
166,860,frequent,red,red,green,False,True,False,022
167,581,frequent,green,green,green,True,True,False,022
168,996,frequent,green,green,blue,False,True,False,022
169,599,frequent,green,green,blue,False,True,True,022
170,590,frequent,green,green,red,False,True,False,022
171,458,frequent,green,green,blue,False,True,False,022
172,467,frequent,green,green,green,True,True,False,022
173,776,frequent,red,red,blue,False,True,False,022
174,660,frequent,green,green,green,True,True,False,022
175,587,frequent,red,red,green,False,True,False,022
176,685,frequent,green,green,red,False,True,False,022
177,808,frequent,red,red,green,False,True,False,022
178,582,frequent,green,green,red,False,True,False,022
179,682,frequent,blue,blue,green,False,True,False,022
180,684,frequent,blue,blue,red,False,True,False,022
181,712,frequent,red,red,blue,False,True,False,022
182,627,frequent,green,green,red,False,True,False,022
183,668,frequent,green,green,green,True,True,False,022
184,662,frequent,blue,blue,red,False,True,False,022
185,590,frequent,red,red,green,False,True,False,022
186,550,frequent,blue,blue,red,False,True,False,022
187,537,frequent,red,red,green,False,True,False,022
188,440,frequent,blue,blue,blue,True,True,False,022
189,415,frequent,red,red,blue,False,True,False,022
190,530,frequent,green,green,blue,False,True,False,022
191,1783,frequent,red,red,blue,False,True,False,022
192,677,frequent,green,blue,green,False,False,False,022
193,703,frequent,green,green,red,False,True,False,022
194,743,frequent,red,red,green,False,True,False,022
195,838,frequent,blue,blue,red,False,True,False,022
196,1091,frequent,green,green,red,False,True,False,022
197,1122,frequent,red,red,green,False,True,False,022
198,776,frequent,green,green,blue,False,True,False,022
199,601,frequent,red,red,blue,False,True,False,022
200,504,frequent,red,red,blue,False,True,True,022
201,951,frequent,green,green,red,False,True,False,022
202,523,frequent,blue,blue,blue,True,True,False,022
203,734,frequent,red,red,green,False,True,False,022
204,514,frequent,red,red,blue,False,True,False,022
205,517,frequent,blue,blue,green,False,True,False,022
206,699,frequent,red,red,red,True,True,False,022
207,706,frequent,green,green,red,False,True,False,022
208,671,frequent,green,green,red,False,True,True,022
209,680,frequent,green,green,red,False,True,True,022
210,1138,frequent,green,green,blue,False,True,False,022
211,570,frequent,green,green,green,True,True,False,022
212,739,frequent,blue,blue,green,False,True,False,022
213,724,frequent,blue,blue,red,False,True,False,022
214,593,frequent,blue,blue,blue,True,True,False,022
215,1386,frequent,green,green,blue,False,True,False,022
216,488,frequent,green,green,blue,False,True,True,022
217,529,frequent,red,red,green,False,True,False,022
218,1096,frequent,blue,blue,green,False,True,False,022
219,533,frequent,blue,blue,green,False,True,True,022
220,791,frequent,green,green,red,False,True,False,022
221,548,frequent,red,red,blue,False,True,False,022
222,829,frequent,blue,blue,green,False,True,False,022
223,510,frequent,blue,blue,blue,True,True,False,022
224,452,frequent,blue,blue,green,False,True,False,022
225,361,frequent,blue,blue,red,False,True,False,022
226,538,frequent,red,red,red,True,True,False,022
227,641,frequent,blue,blue,red,False,True,False,022
228,698,frequent,red,blue,green,False,False,False,022
229,703,frequent,red,blue,red,False,False,False,022
230,688,frequent,red,red,green,False,True,False,022
231,579,frequent,green,green,blue,False,True,False,022
232,1242,frequent,red,red,blue,False,True,False,022
233,834,frequent,green,green,blue,False,True,False,022
234,816,frequent,red,red,red,True,True,False,022
235,1037,frequent,blue,blue,green,False,True,False,022
236,688,frequent,green,green,red,False,True,False,022
