type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,139.0,1,454.0,1,"(1, 0)",009,1145,2,"(3, 2)",rare
task,140.0,0,587.0,0,"(0, 1)",009,875,5,"(4, 5)",rare
task,141.0,0,483.0,1,"(1, 0)",009,676,4,"(5, 4)",common
task,142.0,1,486.0,1,"(1, 0)",009,874,4,"(5, 4)",common
task,143.0,0,506.0,1,"(1, 0)",009,703,4,"(4, 5)",common
task,144.0,0,692.0,0,"(1, 0)",009,693,3,"(2, 3)",common
task,145.0,1,455.0,0,"(1, 0)",009,824,3,"(2, 3)",common
task,146.0,0,763.0,1,"(0, 1)",009,500,5,"(5, 4)",common
task,147.0,0,407.0,0,"(1, 0)",009,564,2,"(3, 2)",common
task,148.0,0,477.0,1,"(0, 1)",009,642,4,"(4, 5)",common
task,149.0,1,507.0,0,"(0, 1)",009,559,3,"(3, 2)",common
task,150.0,1,576.0,1,"(1, 0)",009,644,3,"(3, 2)",rare
task,151.0,0,677.0,0,"(1, 0)",009,556,3,"(2, 3)",common
task,152.0,1,466.0,0,"(1, 0)",009,410,3,"(3, 2)",common
task,153.0,1,881.0,0,"(0, 1)",009,1029,2,"(2, 3)",common
task,154.0,0,450.0,1,"(1, 0)",009,890,4,"(5, 4)",common
task,155.0,0,474.0,1,"(1, 0)",009,598,5,"(5, 4)",common
task,156.0,0,504.0,1,"(0, 1)",009,1151,4,"(5, 4)",common
task,157.0,0,654.0,0,"(0, 1)",009,670,2,"(2, 3)",common
task,158.0,0,571.0,1,"(1, 0)",009,601,5,"(5, 4)",common
task,159.0,0,414.0,1,"(0, 1)",009,901,5,"(4, 5)",common
task,160.0,0,485.0,1,"(0, 1)",009,541,4,"(4, 5)",common
task,161.0,0,680.0,0,"(0, 1)",009,698,4,"(4, 5)",rare
task,162.0,0,518.0,1,"(0, 1)",009,704,3,"(3, 2)",rare
task,163.0,0,692.0,1,"(1, 0)",009,620,5,"(5, 4)",common
task,164.0,0,472.0,0,"(1, 0)",009,505,5,"(4, 5)",rare
task,165.0,0,593.0,1,"(1, 0)",009,755,4,"(5, 4)",common
task,166.0,0,780.0,0,"(0, 1)",009,721,5,"(5, 4)",rare
task,167.0,1,508.0,0,"(0, 1)",009,682,3,"(3, 2)",common
task,168.0,1,498.0,0,"(0, 1)",009,994,3,"(2, 3)",common
task,169.0,1,451.0,0,"(0, 1)",009,790,3,"(2, 3)",common
task,170.0,0,419.0,0,"(0, 1)",009,708,5,"(4, 5)",rare
task,171.0,0,387.0,1,"(1, 0)",009,881,4,"(4, 5)",common
task,172.0,0,778.0,0,"(0, 1)",009,669,2,"(3, 2)",common
task,173.0,0,439.0,0,"(0, 1)",009,656,3,"(3, 2)",common
task,174.0,0,490.0,0,"(0, 1)",009,1056,2,"(2, 3)",common
task,175.0,1,425.0,1,"(1, 0)",009,940,4,"(5, 4)",common
task,176.0,1,572.0,0,"(0, 1)",009,1165,2,"(2, 3)",common
task,177.0,0,493.0,1,"(1, 0)",009,685,4,"(5, 4)",common
task,178.0,0,699.0,0,"(0, 1)",009,699,3,"(3, 2)",common
task,179.0,1,596.0,0,"(0, 1)",009,741,2,"(3, 2)",common
task,180.0,0,1.0,1,"(1, 0)",009,924,2,"(2, 3)",rare
task,181.0,1,488.0,0,"(0, 1)",009,567,3,"(2, 3)",common
task,182.0,0,435.0,1,"(1, 0)",009,1118,4,"(4, 5)",common
task,183.0,0,453.0,1,"(1, 0)",009,611,4,"(5, 4)",common
task,184.0,0,569.0,1,"(1, 0)",009,532,4,"(5, 4)",common
task,185.0,1,498.0,1,"(1, 0)",009,503,4,"(4, 5)",common
task,186.0,1,536.0,0,"(1, 0)",009,650,3,"(2, 3)",common
task,187.0,0,458.0,1,"(0, 1)",009,682,4,"(4, 5)",common
task,188.0,1,546.0,0,"(1, 0)",009,943,2,"(3, 2)",common
task,189.0,1,504.0,0,"(1, 0)",009,848,2,"(3, 2)",common
task,190.0,1,418.0,0,"(1, 0)",009,889,3,"(2, 3)",common
task,191.0,0,730.0,1,"(0, 1)",009,670,4,"(5, 4)",common
task,192.0,0,421.0,0,"(1, 0)",009,433,2,"(2, 3)",common
task,193.0,1,485.0,0,"(1, 0)",009,306,3,"(2, 3)",common
task,194.0,1,659.0,1,"(0, 1)",009,762,2,"(2, 3)",rare
task,195.0,1,514.0,1,"(1, 0)",009,783,4,"(5, 4)",common
task,196.0,1,839.0,0,"(0, 1)",009,553,4,"(4, 5)",rare
task,197.0,0,586.0,1,"(1, 0)",009,563,5,"(5, 4)",common
task,198.0,0,509.0,1,"(1, 0)",009,575,4,"(4, 5)",common
task,199.0,1,598.0,1,"(0, 1)",009,453,2,"(3, 2)",rare
