type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,75.0,1,517.0,0,"(1, 0)",011,595,5,"(5, 4)",rare
task,76.0,1,1105.0,1,"(1, 0)",011,431,5,"(5, 4)",common
task,77.0,0,1552.0,0,"(1, 0)",011,712,3,"(3, 2)",common
task,78.0,1,644.0,1,"(1, 0)",011,507,5,"(5, 4)",common
task,79.0,1,548.0,1,"(0, 1)",011,423,5,"(4, 5)",common
task,80.0,1,1368.0,0,"(0, 1)",011,710,3,"(3, 2)",common
task,81.0,1,914.0,0,"(1, 0)",011,765,3,"(3, 2)",common
task,82.0,1,569.0,1,"(1, 0)",011,605,5,"(4, 5)",common
task,83.0,0,748.0,1,"(0, 1)",011,817,3,"(3, 2)",rare
task,84.0,0,854.0,0,"(1, 0)",011,741,5,"(5, 4)",rare
task,85.0,1,1421.0,0,"(0, 1)",011,788,5,"(5, 4)",rare
task,86.0,1,930.0,0,"(0, 1)",011,575,5,"(4, 5)",rare
task,87.0,1,1240.0,0,"(1, 0)",011,840,3,"(2, 3)",common
task,88.0,0,1666.0,0,"(0, 1)",011,850,5,"(5, 4)",rare
task,89.0,1,513.0,0,"(1, 0)",011,461,3,"(2, 3)",common
task,90.0,0,563.0,0,"(1, 0)",011,632,3,"(2, 3)",common
task,91.0,0,877.0,0,"(0, 1)",011,616,3,"(3, 2)",common
task,92.0,1,771.0,1,"(0, 1)",011,550,5,"(4, 5)",common
task,93.0,1,612.0,1,"(0, 1)",011,461,5,"(5, 4)",common
task,94.0,0,941.0,0,"(0, 1)",011,657,3,"(2, 3)",common
task,95.0,0,444.0,1,"(0, 1)",011,537,5,"(4, 5)",common
task,96.0,0,965.0,1,"(0, 1)",011,956,3,"(2, 3)",rare
task,97.0,1,826.0,0,"(0, 1)",011,1087,5,"(5, 4)",rare
task,98.0,1,1272.0,0,"(1, 0)",011,693,5,"(4, 5)",rare
task,99.0,1,789.0,1,"(0, 1)",011,481,5,"(4, 5)",common
task,100.0,1,654.0,0,"(0, 1)",011,674,5,"(5, 4)",rare
task,101.0,1,680.0,1,"(0, 1)",011,594,5,"(4, 5)",common
task,102.0,1,882.0,0,"(1, 0)",011,635,5,"(5, 4)",rare
task,103.0,1,1103.0,1,"(0, 1)",011,558,5,"(4, 5)",common
task,104.0,0,810.0,0,"(1, 0)",011,908,3,"(3, 2)",common
task,105.0,0,560.0,1,"(1, 0)",011,742,3,"(2, 3)",rare
task,106.0,0,1184.0,1,"(1, 0)",011,653,5,"(5, 4)",common
task,107.0,0,886.0,1,"(0, 1)",011,844,3,"(2, 3)",rare
task,108.0,0,1171.0,0,"(0, 1)",011,838,3,"(3, 2)",common
task,109.0,0,709.0,1,"(1, 0)",011,581,5,"(5, 4)",common
task,110.0,0,1005.0,1,"(1, 0)",011,780,3,"(2, 3)",rare
task,111.0,1,927.0,0,"(0, 1)",011,778,5,"(5, 4)",rare
task,112.0,1,851.0,1,"(0, 1)",011,572,5,"(5, 4)",common
task,113.0,0,838.0,0,"(0, 1)",011,777,3,"(3, 2)",common
task,114.0,0,830.0,1,"(0, 1)",011,772,3,"(2, 3)",rare
task,115.0,1,720.0,1,"(0, 1)",011,579,5,"(4, 5)",common
task,116.0,1,1201.0,1,"(1, 0)",011,923,3,"(3, 2)",rare
task,117.0,1,1586.0,0,"(1, 0)",011,729,5,"(4, 5)",rare
task,118.0,0,723.0,0,"(1, 0)",011,722,3,"(2, 3)",common
task,119.0,0,944.0,1,"(1, 0)",011,512,5,"(4, 5)",common
task,120.0,0,1257.0,0,"(1, 0)",011,823,3,"(3, 2)",common
task,121.0,1,686.0,0,"(0, 1)",011,751,3,"(2, 3)",common
task,122.0,0,850.0,1,"(0, 1)",011,558,5,"(4, 5)",common
task,123.0,0,988.0,0,"(1, 0)",011,795,5,"(4, 5)",rare
task,124.0,0,702.0,1,"(1, 0)",011,828,3,"(3, 2)",rare
task,125.0,0,925.0,0,"(0, 1)",011,592,3,"(2, 3)",common
task,126.0,1,516.0,1,"(0, 1)",011,591,5,"(4, 5)",common
task,127.0,1,843.0,0,"(0, 1)",011,1013,3,"(2, 3)",common
task,128.0,1,1090.0,1,"(0, 1)",011,523,5,"(5, 4)",common
task,129.0,1,842.0,1,"(0, 1)",011,550,5,"(5, 4)",common
task,130.0,1,687.0,1,"(1, 0)",011,1319,2,"(3, 2)",rare
task,131.0,1,1513.0,0,"(0, 1)",011,1212,5,"(4, 5)",rare
task,132.0,1,1093.0,1,"(0, 1)",011,519,2,"(3, 2)",rare
task,133.0,0,939.0,1,"(0, 1)",011,971,2,"(2, 3)",rare
task,134.0,0,847.0,1,"(1, 0)",011,577,2,"(2, 3)",rare
task,135.0,0,630.0,1,"(1, 0)",011,918,5,"(4, 5)",common
task,136.0,0,769.0,1,"(1, 0)",011,519,4,"(4, 5)",common
task,137.0,1,1117.0,1,"(0, 1)",011,741,5,"(4, 5)",common
task,138.0,1,704.0,1,"(0, 1)",011,1324,4,"(5, 4)",common
task,139.0,0,753.0,0,"(0, 1)",011,1332,3,"(3, 2)",common
task,140.0,0,654.0,0,"(1, 0)",011,611,4,"(5, 4)",rare
task,141.0,0,538.0,1,"(0, 1)",011,983,2,"(3, 2)",rare
task,142.0,1,1036.0,1,"(1, 0)",011,624,3,"(3, 2)",rare
task,143.0,1,1041.0,1,"(0, 1)",011,1375,4,"(4, 5)",common
task,144.0,1,1046.0,1,"(1, 0)",011,809,4,"(5, 4)",common
task,145.0,1,477.0,1,"(1, 0)",011,611,5,"(4, 5)",common
task,146.0,1,934.0,1,"(0, 1)",011,978,2,"(2, 3)",rare
task,147.0,0,530.0,1,"(1, 0)",011,1679,4,"(5, 4)",common
task,148.0,1,1075.0,1,"(0, 1)",011,750,4,"(5, 4)",common
task,149.0,1,544.0,1,"(1, 0)",011,1091,3,"(3, 2)",rare
task,150.0,1,763.0,1,"(1, 0)",011,1457,4,"(4, 5)",common
task,151.0,0,942.0,1,"(0, 1)",011,1145,2,"(3, 2)",rare
task,152.0,1,714.0,1,"(1, 0)",011,792,5,"(4, 5)",common
task,153.0,0,628.0,1,"(1, 0)",011,1839,3,"(3, 2)",rare
task,154.0,1,533.0,1,"(1, 0)",011,785,5,"(4, 5)",common
task,155.0,0,580.0,1,"(0, 1)",011,1303,4,"(5, 4)",common
task,156.0,0,932.0,1,"(0, 1)",011,1102,2,"(2, 3)",rare
task,157.0,1,818.0,1,"(0, 1)",011,778,4,"(5, 4)",common
task,158.0,0,885.0,1,"(0, 1)",011,518,5,"(4, 5)",common
task,159.0,0,908.0,1,"(0, 1)",011,1443,4,"(4, 5)",common
task,160.0,1,856.0,1,"(1, 0)",011,619,5,"(4, 5)",common
task,161.0,0,986.0,1,"(1, 0)",011,894,4,"(5, 4)",common
task,162.0,1,484.0,1,"(1, 0)",011,510,5,"(5, 4)",common
task,163.0,1,534.0,1,"(1, 0)",011,532,5,"(5, 4)",common
task,164.0,1,606.0,1,"(1, 0)",011,1513,5,"(4, 5)",common
task,165.0,0,527.0,1,"(1, 0)",011,548,5,"(4, 5)",common
task,166.0,0,615.0,1,"(1, 0)",011,1312,2,"(3, 2)",rare
task,167.0,1,613.0,1,"(0, 1)",011,671,2,"(2, 3)",rare
task,168.0,1,742.0,1,"(1, 0)",011,1266,5,"(5, 4)",common
task,169.0,0,737.0,1,"(1, 0)",011,722,5,"(4, 5)",common
task,170.0,1,827.0,1,"(0, 1)",011,669,5,"(4, 5)",common
task,171.0,0,499.0,1,"(0, 1)",011,1182,2,"(2, 3)",rare
task,172.0,0,636.0,1,"(1, 0)",011,708,3,"(2, 3)",rare
task,173.0,1,529.0,0,"(1, 0)",011,1009,4,"(5, 4)",rare
task,174.0,0,844.0,1,"(0, 1)",011,488,5,"(5, 4)",common
task,175.0,1,538.0,1,"(0, 1)",011,779,5,"(4, 5)",common
task,176.0,0,882.0,1,"(0, 1)",011,850,4,"(5, 4)",common
task,177.0,1,819.0,1,"(0, 1)",011,539,5,"(4, 5)",common
task,178.0,1,1082.0,1,"(1, 0)",011,582,5,"(4, 5)",common
task,179.0,1,757.0,1,"(1, 0)",011,925,4,"(4, 5)",common
task,180.0,0,1043.0,1,"(0, 1)",011,875,3,"(3, 2)",rare
task,181.0,0,755.0,1,"(1, 0)",011,619,5,"(4, 5)",common
task,182.0,1,560.0,1,"(1, 0)",011,668,5,"(5, 4)",common
task,183.0,-1,,-1,"(1, 0)",011,-1,-1,"(-1, -1)",
task,184.0,1,423.0,1,"(1, 0)",011,1007,2,"(2, 3)",rare
task,185.0,1,632.0,1,"(1, 0)",011,490,5,"(4, 5)",common
task,186.0,1,1418.0,0,"(0, 1)",011,796,2,"(3, 2)",common
task,187.0,1,619.0,1,"(1, 0)",011,598,5,"(5, 4)",common
task,188.0,1,932.0,0,"(1, 0)",011,1315,2,"(3, 2)",common
task,189.0,0,1022.0,1,"(0, 1)",011,888,5,"(5, 4)",common
task,190.0,1,664.0,1,"(0, 1)",011,450,4,"(5, 4)",common
task,191.0,0,727.0,0,"(0, 1)",011,813,2,"(3, 2)",common
task,192.0,0,960.0,0,"(1, 0)",011,604,2,"(2, 3)",common
task,193.0,0,612.0,1,"(0, 1)",011,980,2,"(2, 3)",rare
task,194.0,0,1081.0,0,"(1, 0)",011,769,2,"(2, 3)",common
task,195.0,1,1102.0,0,"(1, 0)",011,735,3,"(2, 3)",common
task,196.0,0,722.0,1,"(1, 0)",011,536,5,"(4, 5)",common
task,197.0,1,467.0,1,"(1, 0)",011,496,5,"(5, 4)",common
task,198.0,0,676.0,1,"(1, 0)",011,648,5,"(4, 5)",common
task,199.0,1,783.0,1,"(0, 1)",011,477,5,"(4, 5)",common
